ecNum,#proteinId
1.4.4.2,537425
2.7.4.8,537712
3.6.1.17,537812
3.6.1.17,537812
6.3.2.19,538027
3.4.22.-,538080
3.2.1.59,538113
3.1.26.5,538176
3.1.13.4,538506
2.4.2.-,538661
3.1.3.2,538700
3.1.3.2,538700
3.4.19.12,538873
3.2.1.59,539178
1.1.99.1,539380
1.14.11.-,539390
2.1.1.127,539659
2.1.1.41,539837
3.4.25.1,539934
3.4.13.-,540135
1.2.1.11,540246
1.2.1.11,540246
2.7.1.78,540283
1.2.4.4,540400
1.1.1.125,540794
2.7.8.-,540857
2.7.8.-,540857
2.7.8.-,540857
4.2.1.20,541238
2.7.7.6,541550
2.7.7.6,541550
2.7.7.6,541550
2.1.1.98,541602
1.5.1.15,541617
4.1.1.15,541673
4.1.1.15,541673
4.1.1.15,541673
4.1.1.15,541673
4.1.1.15,541673
3.1.13.-,541884
2.4.1.183,542245
5.2.1.8,542752
6.3.2.19,543027
1.2.1.31,543230
1.2.1.31,543230
6.3.2.19,543629
3.1.1.74,543643
3.1.1.3,543924
3.5.1.3,544074
3.5.1.3,544074
3.1.1.45,544325
6.3.2.19,544893
1.1.1.2,544955
1.1.1.2,544955
1.1.1.2,544955
1.1.1.2,544955
2.4.2.-,544975
2.7.1.31,545462
2.7.1.31,545462
2.7.1.31,545462
3.2.1.40,545516
1.1.1.37,546701
1.1.1.37,546701
1.1.1.37,546701
1.1.1.37,546701
1.1.1.37,546701
3.6.1.11,546770
4.4.1.16,547135
3.2.1.22,548851
3.2.1.22,548851
3.2.1.22,548851
3.2.1.22,548851
3.2.1.37,548892
3.2.1.37,548892
