Rxn,Par_wo_1,Par_wo_2,Par_wo_3,Par_Ac_1,Par_Ac_2,Par_Ac_3,ATS_wo_1,ATS_wo_2,ATS_wo_3,ATS_Ac_1,ATS_Ac_2,ATS_Ac_3,Par.Wo.mean,Par.Ac.mean,ATS.Wo.mean,ATS.Ac.mean,Par_Ac.vs.Par_wo.t.test,Par_Ac.vs.Par_wo.log.2,Par_Ac.vs.Par_wo_adj_p,ATS_Ac.vs.ATS_wo.t.test,ATS_Ac.vs.ATS_wo.log.2,ATS_Ac.vs.ATS_wo_adj_p,ATS_Ac.vs.Par_Ac.t.test,ATS_Ac.vs.Par_Ac.log.2,ATS_Ac.vs.Par_Ac_adj_p,ATS_wo.vs.Par_wo.t.test,ATS_wo.vs.Par_wo.log.2,ATS_wo.vs.Par_wo_adj_p
t_1221,5001.38583697223,5174.23214837473,4438.7022909492,4646.59008558847,4440.1893707821,5755.29427362379,5412.03382228321,4350.60239067728,5263.37814328162,5809.26981874812,5296.44831823635,5373.19206316122,4871.44009209872,4947.35790999812,5008.6714520807,5492.97006671523,0.880365125077832,0.0223099491447884,0.890695354707168,0.283391965042714,0.133158450150496,0.350457633263978,0.3138268569745,0.150928156966195,0.377565334902654,0.750740647349241,0.0400796559604874,0.792618697065321
t_1222,5001.38583697223,5174.23214837473,4438.7022909492,4646.59008558847,4440.1893707821,5755.29427362379,5412.03382228321,4350.60239067728,5263.37814328162,5809.26981874812,5296.44831823635,5373.19206316122,4871.44009209872,4947.35790999812,5008.6714520807,5492.97006671523,0.880365125077832,0.0223099491447884,0.890695354707168,0.283391965042714,0.133158450150496,0.350457633263978,0.3138268569745,0.150928156966195,0.377565334902654,0.750740647349241,0.0400796559604874,0.792618697065321
t_1227,1098.94200409388,1152.83624226341,1029.37646852004,1570.36113489595,1420.50123080551,1810.44412427751,1472.78611629768,1381.20985163455,1449.8246605061,1733.11672596293,1619.18854073103,1641.15274961516,1093.71823829244,1600.43549665966,1434.60687614611,1664.48600543637,0.0368680742650711,0.549223410707951,0.0609362996586308,0.00765917083562883,0.214421289913032,0.0242098434559999,0.636153325976048,0.0566122085001655,0.689944068424058,0.00210672811345278,0.391414329295085,0.00615557557705828
t_1228,1098.94200409388,1152.83624226341,1029.37646852004,1570.36113489595,1420.50123080551,1810.44412427751,1472.78611629768,1381.20985163455,1449.8246605061,1733.11672596293,1619.18854073103,1641.15274961516,1093.71823829244,1600.43549665966,1434.60687614611,1664.48600543637,0.0368680742650711,0.549223410707951,0.0609362996586308,0.00765917083562883,0.214421289913032,0.0242098434559999,0.636153325976048,0.0566122085001655,0.689944068424058,0.00210672811345278,0.391414329295085,0.00615557557705828
t_1233,1207.39654248917,1215.61981226461,1219.96590865016,1106.62345946709,1101.06314657659,1063.10963111644,1359.71600457151,1353.66911139048,1524.35665039747,1314.33387396445,1189.26263440294,1241.86640373103,1214.32742113465,1090.26541238671,1412.58058878649,1248.48763736614,0.00829384629215721,-0.155478085300761,0.019654523747029,0.0800497907074083,-0.178151641070123,0.120971056648391,0.035741911562776,0.195502150621047,0.056719270700847,0.0705423491659124,0.218175706390409,0.0973170896937743
t_1234,1207.39654248917,1215.61981226461,1219.96590865016,1106.62345946709,1101.06314657659,1063.10963111644,1359.71600457151,1353.66911139048,1524.35665039747,1314.33387396445,1189.26263440294,1241.86640373103,1214.32742113465,1090.26541238671,1412.58058878649,1248.48763736614,0.00829384629215721,-0.155478085300761,0.019654523747029,0.0800497907074083,-0.178151641070123,0.120971056648391,0.035741911562776,0.195502150621047,0.056719270700847,0.0705423491659124,0.218175706390409,0.0973170896937743
t_1239,1098.94200409388,1152.83624226341,1029.37646852004,1570.36113489595,1420.50123080551,1810.44412427751,1472.78611629768,1381.20985163455,1449.8246605061,1733.11672596293,1619.18854073103,1641.15274961516,1093.71823829244,1600.43549665966,1434.60687614611,1664.48600543637,0.0368680742650711,0.549223410707951,0.0609362996586308,0.00765917083562883,0.214421289913032,0.0242098434559999,0.636153325976048,0.0566122085001655,0.689944068424058,0.00210672811345278,0.391414329295085,0.00615557557705828
t_1240,1098.94200409388,1152.83624226341,1029.37646852004,1570.36113489595,1420.50123080551,1810.44412427751,1472.78611629768,1381.20985163455,1449.8246605061,1733.11672596293,1619.18854073103,1641.15274961516,1093.71823829244,1600.43549665966,1434.60687614611,1664.48600543637,0.0368680742650711,0.549223410707951,0.0609362996586308,0.00765917083562883,0.214421289913032,0.0242098434559999,0.636153325976048,0.0566122085001655,0.689944068424058,0.00210672811345278,0.391414329295085,0.00615557557705828
t_1245,3016.5718068708,2897.78649815882,2824.98053390838,2558.23499094196,2565.48711396358,2550.76139215067,1333.8440298545,1229.31849634906,1180.08983994682,1369.09778537964,1333.56646870288,1418.9692184377,2913.11294631267,2558.1611656854,1247.75078871679,1373.87782417341,0.0233222790200196,-0.187454480553534,0.0417006647915558,0.0897053274477208,0.138923898492352,0.13072551004588,0.000309433811305148,-0.89685344345908,0.00364710950873183,2.88617625194951E-05,-1.22323182250497,0.000614595930014493
t_1246,3016.5718068708,2897.78649815882,2824.98053390838,2558.23499094196,2565.48711396358,2550.76139215067,1333.8440298545,1229.31849634906,1180.08983994682,1369.09778537964,1333.56646870288,1418.9692184377,2913.11294631267,2558.1611656854,1247.75078871679,1373.87782417341,0.0233222790200196,-0.187454480553534,0.0417006647915558,0.0897053274477208,0.138923898492352,0.13072551004588,0.000309433811305148,-0.89685344345908,0.00364710950873183,2.88617625194951E-05,-1.22323182250497,0.000614595930014493
t_1251,3136.54364137886,3014.69383540243,2750.48618421285,3917.71320941773,4006.95146904662,3734.33339070936,2747.22042643165,3042.83451302693,2534.97494190081,3238.58738878823,3245.34347346275,3422.9144006035,2967.24122033138,3886.33268972457,2775.00996045313,3302.28175428483,0.00396429969983826,0.389287193469921,0.0125037362151442,0.0541053660602538,0.250970268024259,0.08737932167067,0.00545508274686627,-0.23494619037969,0.0131873651450724,0.363611405171474,-0.0966292649340284,0.418018445056391
t_1252,3136.54364137886,3014.69383540243,2750.48618421285,3917.71320941773,4006.95146904662,3734.33339070936,2747.22042643165,3042.83451302693,2534.97494190081,3238.58738878823,3245.34347346275,3422.9144006035,2967.24122033138,3886.33268972457,2775.00996045313,3302.28175428483,0.00396429969983826,0.389287193469921,0.0125037362151442,0.0541053660602538,0.250970268024259,0.08737932167067,0.00545508274686627,-0.23494619037969,0.0131873651450724,0.363611405171474,-0.0966292649340284,0.418018445056391
t_1257,3136.54364137886,3014.69383540243,2750.48618421285,3917.71320941773,4006.95146904662,3734.33339070936,2747.22042643165,3042.83451302693,2534.97494190081,3238.58738878823,3245.34347346275,3422.9144006035,2967.24122033138,3886.33268972457,2775.00996045313,3302.28175428483,0.00396429969983826,0.389287193469921,0.0125037362151442,0.0541053660602538,0.250970268024259,0.08737932167067,0.00545508274686627,-0.23494619037969,0.0131873651450724,0.363611405171474,-0.0966292649340284,0.418018445056391
t_1258,3136.54364137886,3014.69383540243,2750.48618421285,3917.71320941773,4006.95146904662,3734.33339070936,2747.22042643165,3042.83451302693,2534.97494190081,3238.58738878823,3245.34347346275,3422.9144006035,2967.24122033138,3886.33268972457,2775.00996045313,3302.28175428483,0.00396429969983826,0.389287193469921,0.0125037362151442,0.0541053660602538,0.250970268024259,0.08737932167067,0.00545508274686627,-0.23494619037969,0.0131873651450724,0.363611405171474,-0.0966292649340284,0.418018445056391
t_1263,1098.94200409388,1152.83624226341,1029.37646852004,1570.36113489595,1420.50123080551,1810.44412427751,1472.78611629768,1381.20985163455,1449.8246605061,1733.11672596293,1619.18854073103,1641.15274961516,1093.71823829244,1600.43549665966,1434.60687614611,1664.48600543637,0.0368680742650711,0.549223410707951,0.0609362996586308,0.00765917083562883,0.214421289913032,0.0242098434559999,0.636153325976048,0.0566122085001655,0.689944068424058,0.00210672811345278,0.391414329295085,0.00615557557705828
t_1264,1098.94200409388,1152.83624226341,1029.37646852004,1570.36113489595,1420.50123080551,1810.44412427751,1472.78611629768,1381.20985163455,1449.8246605061,1733.11672596293,1619.18854073103,1641.15274961516,1093.71823829244,1600.43549665966,1434.60687614611,1664.48600543637,0.0368680742650711,0.549223410707951,0.0609362996586308,0.00765917083562883,0.214421289913032,0.0242098434559999,0.636153325976048,0.0566122085001655,0.689944068424058,0.00210672811345278,0.391414329295085,0.00615557557705828
t_1269,2306.33854658305,2368.45605452802,2249.3423771702,2676.98459436304,2521.5643773821,2873.55375539395,2832.50212086919,2734.87896302503,2974.18131090357,3047.45059992738,2808.45117513397,2883.01915334619,2308.04565942709,2690.70090904636,2847.1874649326,2912.97364280251,0.0520436072237215,0.221310269154274,0.0743069718594441,0.542908795018833,0.0329551613845736,0.600275802021459,0.156079319295852,0.114510613873696,0.202199585598633,0.00661652262742178,0.302865721643397,0.0130646859004562
t_1270,2306.33854658305,2368.45605452802,2249.3423771702,2676.98459436304,2521.5643773821,2873.55375539395,2832.50212086919,2734.87896302503,2974.18131090357,3047.45059992738,2808.45117513397,2883.01915334619,2308.04565942709,2690.70090904636,2847.1874649326,2912.97364280251,0.0520436072237215,0.221310269154274,0.0743069718594441,0.542908795018833,0.0329551613845736,0.600275802021459,0.156079319295852,0.114510613873696,0.202199585598633,0.00661652262742178,0.302865721643397,0.0130646859004562
t_1275,2306.33854658305,2368.45605452802,2249.3423771702,2676.98459436304,2521.5643773821,2873.55375539395,2832.50212086919,2734.87896302503,2974.18131090357,3047.45059992738,2808.45117513397,2883.01915334619,2308.04565942709,2690.70090904636,2847.1874649326,2912.97364280251,0.0520436072237215,0.221310269154274,0.0743069718594441,0.542908795018833,0.0329551613845736,0.600275802021459,0.156079319295852,0.114510613873696,0.202199585598633,0.00661652262742178,0.302865721643397,0.0130646859004562
t_1276,2306.33854658305,2368.45605452802,2249.3423771702,2676.98459436304,2521.5643773821,2873.55375539395,2832.50212086919,2734.87896302503,2974.18131090357,3047.45059992738,2808.45117513397,2883.01915334619,2308.04565942709,2690.70090904636,2847.1874649326,2912.97364280251,0.0520436072237215,0.221310269154274,0.0743069718594441,0.542908795018833,0.0329551613845736,0.600275802021459,0.156079319295852,0.114510613873696,0.202199585598633,0.00661652262742178,0.302865721643397,0.0130646859004562
t_1281,6070.57482610811,6327.06839063814,6112.40651138122,6314.20305087236,6508.55096616441,6792.6740786846,4337.86776088457,4495.81720287331,4007.86902784947,5163.91470579662,5039.68701306818,5361.38520884745,6170.01657604249,6538.47603190712,4280.51799720245,5188.32897590408,0.0997448445082772,0.0836800506866371,0.131748083980295,0.00924427654196149,0.277484567655682,0.0264219469486634,0.00220592368363704,-0.33368445661199,0.00776832877579432,0.00117617143146078,-0.527488973581035,0.00444140647597842
t_1282,6070.57482610811,6327.06839063814,6112.40651138122,6314.20305087236,6508.55096616441,6792.6740786846,4337.86776088457,4495.81720287331,4007.86902784947,5163.91470579662,5039.68701306818,5361.38520884745,6170.01657604249,6538.47603190712,4280.51799720245,5188.32897590408,0.0997448445082772,0.0836800506866371,0.131748083980295,0.00924427654196149,0.277484567655682,0.0264219469486634,0.00220592368363704,-0.33368445661199,0.00776832877579432,0.00117617143146078,-0.527488973581035,0.00444140647597842
