Gene_id,Protein_ID
gene_5086,493245
gene_5087,493248
gene_5090,493292
gene_5099,493305
gene_5101,493313
gene_5102,493317
gene_5103,493321
gene_5104,493323
gene_5108,493334
gene_5111,493350
gene_5112,493352
gene_5113,493356
gene_5116,493371
gene_5117,493374
gene_5118,493376
gene_5122,493385
gene_5127,493386
gene_5128,493387
gene_5129,493388
gene_5130,493393
gene_5132,493401
gene_5134,493405
gene_5140,493413
gene_5144,493435
gene_5146,493438
gene_5147,493441
gene_5148,493443
gene_5151,493449
gene_5152,493455
gene_5153,493457
gene_5154,493459
gene_5156,493472
gene_5159,493481
gene_5160,493482
gene_5161,493486
gene_5162,493488
gene_5166,493500
gene_5167,493504
gene_5169,493508
gene_5170,493510
gene_5171,493514
gene_5172,493523
gene_5173,493525
gene_5174,493527
gene_5175,493529
gene_5176,493530
gene_5177,493533
gene_5178,493545
gene_5179,493550
gene_5180,493552
gene_5182,493556
gene_5184,493564
gene_5185,493567
gene_5186,493570
gene_5192,493588
gene_5195,493596
gene_5196,493603
gene_5199,493614
gene_5201,493620
gene_5202,493623
gene_5203,493626
gene_5206,493638
gene_5208,493645
gene_5209,493651
gene_5210,493652
gene_5211,493669
gene_5215,493698
gene_5220,493706
gene_5224,493713
gene_5225,493715
gene_5228,493724
gene_5229,493729
gene_5230,493731
gene_5231,493734
gene_5232,493748
gene_5233,493753
gene_5234,493758
gene_5240,493776
gene_5241,493778
gene_5242,493785
gene_5245,493793
gene_5250,493812
gene_5254,493826
gene_5255,493829
gene_5256,493830
gene_5260,493838
gene_5264,493843
gene_5265,493849
gene_5271,493867
gene_5272,493873
gene_5274,493880
gene_5275,493887
gene_5277,493889
gene_5278,493892
gene_5283,493921
gene_5288,493940
gene_5289,493945
gene_5290,493951
gene_5293,493961
gene_5296,493978
gene_5297,493984
gene_5299,493989
gene_5300,493992
gene_5301,493994
gene_5304,494000
gene_5305,494003
gene_5310,494037
gene_5311,494039
gene_5318,494057
gene_5319,494058
gene_5324,494106
gene_5325,494110
gene_5327,494121
gene_5328,494125
gene_5330,494132
gene_5331,494135
gene_5335,494146
gene_5336,494149
gene_5337,494153
gene_5339,494160
gene_5342,494172
gene_5343,494176
gene_5344,494179
gene_5346,494186
gene_5351,494227
gene_5352,494239
gene_5353,494241
gene_5355,494251
gene_5356,494255
gene_5359,494263
gene_5360,494264
gene_5361,494268
gene_5362,494271
gene_5366,494279
gene_5369,494283
gene_5370,494285
gene_5374,494294
gene_5375,494295
gene_5377,494300
gene_5380,494306
gene_5381,494309
gene_5388,494319
gene_5390,494322
gene_5396,494347
gene_5397,494352
gene_5398,494356
gene_5399,494357
gene_5400,494363
gene_5401,494367
gene_5403,494370
gene_5404,494373
gene_5405,494384
gene_5406,494387
gene_5407,494390
gene_5408,494392
gene_5409,494402
gene_5410,494405
gene_5413,494417
gene_5415,494421
gene_5416,494423
gene_5418,494428
gene_5419,494429
gene_5424,494455
gene_5429,494466
gene_5430,494468
gene_5431,494472
gene_5432,494475
gene_5433,494478
gene_5434,494479
gene_5436,494494
gene_5438,494496
gene_5442,494500
gene_5444,494507
gene_5445,494509
gene_5447,494510
gene_5449,494514
gene_5453,494568
gene_5454,494570
gene_5455,494573
gene_5456,494579
gene_5458,494584
gene_5459,494585
gene_5460,494590
gene_5469,494623
gene_5470,494625
gene_5471,494629
gene_5480,494660
gene_5483,494674
gene_5047,505640
gene_5100,505666
gene_5143,505692
gene_5187,505718
gene_5191,505720
gene_5193,505721
gene_5226,505735
gene_5273,505763
gene_5329,505806
gene_5350,505812
gene_5422,505858
gene_5435,505865
gene_5461,505882
gene_5468,505884
gene_4968,511418
gene_4969,511419
gene_4970,511420
gene_4998,511445
gene_5007,511452
gene_5024,511468
gene_5055,511496
gene_5073,511513
gene_5075,511515
gene_5091,511529
gene_5125,511555
gene_5131,511561
gene_5145,511572
gene_5149,511575
gene_5207,511630
gene_5212,511635
gene_5214,511637
gene_5219,511641
gene_5235,511658
gene_5243,511663
gene_5246,511667
gene_5248,511669
gene_5303,511716
gene_5306,511719
gene_5312,511725
gene_5313,511726
gene_5316,511729
gene_5322,511733
gene_5368,511773
gene_5378,511782
gene_5382,511786
gene_5394,511795
gene_5402,511803
gene_5450,511847
gene_5466,511861
gene_5478,511873
gene_5481,511875
gene_4994,529422
gene_5003,529435
gene_5019,529511
gene_5059,529578
gene_5078,529600
gene_5110,529763
gene_5188,529932
gene_5218,529989
gene_5268,530142
gene_5308,530294
gene_5414,530686
gene_5417,530688
gene_5479,530836
gene_5482,530914
gene_5048,535614
gene_5448,535839
gene_4980,541064
gene_4999,541078
gene_5020,541095
gene_5032,541106
gene_5044,541118
gene_5046,541119
gene_5083,541152
gene_5141,541193
gene_5181,541230
gene_5189,541238
gene_5280,541316
gene_5282,541318
gene_5298,541330
gene_5323,541350
gene_5338,541363
gene_5341,541367
gene_5354,541375
gene_5372,541391
gene_5387,541404
gene_5000,546944
gene_5002,546945
gene_5050,546983
gene_5168,547068
gene_5259,547135
gene_5379,547225
gene_5457,547286
gene_5486,347244
gene_5489,347270
gene_5490,347331
gene_5492,347512
gene_5504,348028
gene_5505,348096
gene_5513,348492
gene_5525,350032
gene_5543,350859
gene_5552,351324
gene_5554,351930
gene_5569,352288
gene_5570,352297
gene_5572,352310
gene_5571,352331
gene_5576,352557
gene_5582,352779
gene_5594,353636
gene_5601,354344
gene_5608,355182
gene_5609,355185
gene_5627,356514
gene_5640,357048
gene_5646,357137
gene_5647,357226
gene_5648,357229
gene_5651,357426
gene_5652,357669
gene_5661,357768
gene_5664,358031
gene_5688,358983
gene_5691,359048
gene_5693,359297
gene_5700,359428
gene_5707,359702
gene_5708,359912
gene_5715,360056
gene_5716,360080
gene_5728,360422
gene_5729,360452
gene_5736,360781
gene_5739,361135
gene_5753,361596
gene_5759,361770
gene_5760,361796
gene_5772,362117
gene_5802,363382
gene_5804,364044
gene_5811,364382
gene_5814,364735
gene_5807,364915
gene_5821,365198
gene_5828,365331
gene_5827,365350
gene_5830,365368
gene_5829,365509
gene_5832,365833
gene_5837,366033
gene_5843,366242
gene_5858,367027
gene_5862,367265
gene_5865,367812
gene_5879,368159
gene_5882,368245
gene_5905,368968
gene_5906,369008
gene_5909,369108
gene_5915,369379
gene_5929,369860
gene_5935,370040
gene_5936,370058
gene_5945,370391
gene_5949,370466
gene_5953,370522
gene_5963,370674
gene_5964,370707
gene_5970,370809
gene_5968,370836
gene_5975,371134
gene_5979,371185
gene_5991,372139
gene_5626,422916
gene_5498,426027
gene_5952,440973
gene_5871,441099
gene_5773,441107
gene_5515,441118
gene_5762,441130
gene_5639,441150
gene_5545,441186
gene_5888,441188
gene_5743,441288
gene_5908,441290
gene_5600,441394
gene_5872,441398
gene_5904,441414
gene_5696,441458
gene_5617,441521
gene_5536,441538
gene_5532,441580
gene_5705,441648
gene_5722,441651
gene_5895,441671
gene_5524,441687
gene_5616,441747
gene_5684,441814
gene_5825,441816
gene_5535,455477
gene_5579,455560
gene_5619,455646
gene_5621,455650
gene_5674,455754
gene_5747,455874
gene_5785,455940
gene_5793,455953
gene_5847,456054
gene_5976,456252
gene_5512,466183
gene_5516,466192
gene_5523,466203
gene_5551,466258
gene_5578,466313
gene_5588,466334
gene_5591,466344
gene_5603,466368
gene_5657,466483
gene_5702,466553
gene_5714,466565
gene_5731,466602
gene_5732,466603
gene_5820,466746
gene_5841,466787
gene_5842,466789
gene_5877,466843
gene_5898,466878
gene_5899,466881
gene_5902,466890
gene_5966,466980
gene_5990,467023
gene_5507,473942
gene_5508,473943
gene_5518,473951
gene_5519,473952
gene_5672,474066
gene_5681,474073
gene_5745,474119
gene_5794,474157
gene_5957,474277
gene_5485,494712
gene_5495,494738
gene_5499,494759
gene_5500,494765
gene_5501,494772
gene_5503,494782
gene_5506,494794
gene_5511,494802
gene_5514,494822
gene_5517,494837
gene_5520,494842
gene_5522,494862
gene_5527,494884
gene_5528,494885
gene_5531,494894
gene_5533,494904
gene_5534,494906
gene_5538,494912
gene_5539,494913
gene_5546,494925
gene_5547,494927
gene_5548,494935
gene_5549,494939
gene_5550,494941
gene_5553,494955
gene_5555,494958
gene_5556,494960
gene_5557,494988
gene_5558,494994
gene_5559,495000
gene_5560,495003
gene_5562,495007
gene_5563,495010
gene_5565,495020
gene_5566,495022
gene_5567,495024
gene_5568,495026
gene_5573,495034
gene_5574,495037
gene_5575,495040
gene_5580,495054
gene_5583,495059
gene_5585,495064
gene_5587,495074
gene_5589,495077
gene_5590,495082
gene_5592,495085
gene_5593,495092
gene_5595,495103
gene_5596,495105
gene_5597,495112
gene_5598,495114
gene_5599,495127
gene_5602,495176
gene_5604,495186
gene_5605,495189
gene_5606,495193
gene_5607,495195
gene_5610,495208
gene_5611,495210
gene_5612,495215
gene_5613,495217
gene_5615,495222
gene_5618,495230
gene_5622,495242
gene_5623,495247
gene_5624,495248
gene_5625,495255
gene_5629,495268
gene_5632,495280
gene_5633,495281
gene_5634,495286
gene_5638,495293
gene_5642,495309
gene_5643,495312
gene_5644,495313
gene_5645,495318
gene_5649,495326
gene_5650,495334
gene_5654,495376
gene_5655,495381
gene_5659,495385
gene_5660,495400
gene_5662,495409
gene_5663,495415
gene_5666,495425
gene_5667,495432
gene_5668,495435
gene_5673,495446
gene_5675,495449
gene_5676,495454
gene_5677,495456
gene_5679,495464
gene_5682,495467
gene_5683,495469
gene_5685,495472
gene_5686,495478
gene_5687,495479
gene_5689,495487
gene_5690,495490
gene_5694,495495
gene_5695,495498
gene_5697,495503
gene_5701,495510
gene_5709,495539
gene_5710,495546
gene_5711,495549
gene_5713,495553
gene_5717,495568
gene_5719,495572
gene_5724,495604
gene_5725,495606
gene_5726,495611
gene_5727,495613
gene_5733,495639
gene_5738,495655
gene_5740,495664
gene_5741,495667
gene_5744,495680
gene_5746,495685
gene_5748,495693
gene_5750,495698
gene_5752,495701
gene_5755,495713
gene_5756,495714
gene_5758,495718
gene_5761,495722
gene_5764,495729
gene_5765,495731
gene_5766,495733
gene_5767,495737
gene_5768,495741
gene_5769,495744
gene_5770,495745
gene_5771,495748
gene_5774,495755
gene_5775,495762
gene_5776,495766
gene_5778,495771
gene_5779,495774
gene_5780,495775
gene_5781,495778
gene_5782,495781
gene_5783,495791
gene_5784,495798
gene_5786,495804
gene_5787,495805
gene_5788,495808
gene_5789,495810
gene_5792,495817
gene_5796,495824
gene_5797,495828
gene_5799,495831
gene_5800,495834
gene_5801,495835
gene_5808,495886
gene_5815,495908
gene_5817,495911
gene_5818,495912
gene_5826,495933
gene_5831,495949
gene_5833,495958
gene_5834,495959
gene_5835,495962
gene_5838,495968
gene_5839,495975
gene_5840,495977
gene_5845,495997
gene_5846,495999
gene_5848,496003
gene_5849,496005
gene_5850,496006
gene_5851,496013
gene_5852,496017
gene_5853,496025
gene_5854,496030
gene_5860,496050
gene_5861,496051
gene_5864,496059
gene_5867,496066
gene_5868,496069
gene_5869,496072
gene_5870,496076
gene_5873,496083
gene_5874,496086
gene_5875,496089
gene_5876,496093
gene_5880,496102
gene_5881,496105
gene_5883,496110
gene_5884,496113
gene_5885,496118
gene_5886,496124
gene_5887,496125
gene_5889,496132
gene_5890,496134
gene_5893,496136
gene_5894,496141
gene_5897,496151
gene_5900,496155
gene_5907,496166
gene_5910,496173
gene_5911,496176
gene_5912,496182
gene_5913,496184
gene_5914,496189
gene_5916,496194
gene_5917,496196
gene_5918,496199
gene_5919,496200
gene_5922,496206
gene_5923,496209
gene_5925,496214
gene_5926,496218
gene_5927,496221
gene_5928,496225
gene_5930,496228
gene_5932,496232
gene_5933,496237
gene_5934,496240
gene_5937,496259
gene_5939,496268
gene_5940,496274
gene_5941,496276
gene_5942,496280
gene_5943,496283
gene_5948,496294
gene_5951,496299
gene_5955,496310
gene_5960,496318
gene_5961,496323
gene_5962,496324
gene_5965,496333
gene_5969,496340
gene_5971,496343
gene_5972,496344
gene_5973,496348
gene_5977,496362
gene_5981,496368
gene_5984,496386
gene_5985,496392
gene_5986,496398
gene_5987,496400
gene_5988,496405
gene_5989,496407
gene_5992,496416
gene_5994,496421
gene_5542,505918
gene_5641,505981
gene_5805,506086
gene_5809,506088
gene_5813,506090
gene_5844,506104
gene_5944,506158
gene_5974,506167
gene_5491,511884
gene_5493,511886
gene_5521,511908
gene_5526,511913
gene_5530,511917
gene_5586,511969
gene_5631,512010
gene_5637,512016
gene_5665,512041
gene_5678,512052
gene_5680,512054
gene_5692,512065
gene_5703,512076
gene_5706,512079
gene_5723,512096
gene_5737,512110
gene_5754,512127
gene_5777,512150
gene_5791,512163
gene_5798,512170
gene_5803,512175
gene_5812,512184
gene_5824,512195
gene_5855,512224
gene_5856,512225
gene_5896,512261
gene_5931,512290
gene_5947,512306
gene_5967,512321
gene_5982,512335
gene_5983,512336
gene_5993,512346
gene_5488,530921
gene_5564,531167
gene_5653,531546
gene_5658,531566
gene_5704,531711
gene_5721,531717
gene_5735,531792
gene_5795,531952
gene_5806,531959
gene_5810,531989
gene_5920,532199
gene_5921,532201
gene_5924,532229
gene_5959,532279
gene_5577,535902
gene_5630,535943
gene_5749,536008
gene_5901,536087
gene_5494,541498
gene_5497,541500
gene_5529,541521
gene_5544,541534
gene_5561,541550
gene_5581,541569
gene_5584,541571
gene_5620,541602
gene_5628,541610
gene_5635,541617
gene_5636,541618
gene_5656,541635
gene_5669,541647
gene_5698,541673
gene_5712,541686
gene_5718,541691
gene_5720,541693
gene_5730,541702
gene_5742,541713
gene_5751,541720
gene_5859,541816
gene_5903,541856
gene_5938,541884
gene_5980,541918
gene_5487,547308
gene_5496,547313
gene_5541,547345
gene_5614,547399
gene_5734,547476
gene_5763,547494
gene_5819,547531
gene_5822,547534
gene_5836,547542
gene_5946,547619
gene_6009,372938
gene_6010,372978
gene_6011,373096
gene_6030,373985
gene_6035,374047
gene_6058,375104
gene_6054,375306
gene_6053,375357
gene_6057,375465
gene_6066,375827
gene_6071,376069
gene_6070,376441
gene_6075,376580
gene_6082,376957
gene_6089,377313
gene_6094,377606
gene_6105,377736
gene_6104,377785
gene_6102,377870
gene_6125,378139
gene_6127,378371
gene_6130,378509
gene_6140,378723
gene_6139,378727
gene_6149,378894
gene_6148,378953
gene_6165,379750
gene_6168,379825
gene_6170,379903
gene_6173,380009
gene_6184,380434
gene_6198,381089
gene_6204,381589
gene_6205,381691
gene_6210,381810
gene_6218,381990
gene_6217,381996
gene_6230,382679
gene_6238,383197
gene_6237,383602
gene_6246,383837
gene_6251,383864
gene_6255,384052
gene_6262,384387
gene_6283,386003
gene_6290,386265
gene_6295,386654
gene_6297,386681
gene_6306,386963
gene_6307,386989
gene_6324,387672
gene_6327,387978
gene_6333,388309
gene_6338,388416
gene_6340,388570
gene_6342,388614
gene_6345,388692
gene_6352,388875
gene_6360,389030
gene_6370,389361
gene_6372,389488
gene_6382,390079
gene_6383,390088
gene_6387,390285
gene_6388,390322
gene_6389,390323
gene_6392,390410
gene_6393,390454
gene_6406,390782
gene_6416,390962
gene_6424,391902
gene_6433,392123
gene_6441,392357
gene_6453,392893
gene_6452,392954
gene_6103,431286
gene_6084,442043
gene_6044,442071
gene_6275,442090
gene_6076,442108
gene_6323,442109
gene_6172,442147
gene_6227,442283
gene_6141,442358
gene_6291,442395
gene_6371,442451
gene_6065,442484
gene_6248,442489
gene_6215,442498
gene_6294,442528
gene_6279,442546
gene_6024,442547
gene_6002,456285
gene_6118,456416
gene_6137,456449
gene_6266,456667
gene_6282,456688
gene_6314,456742
gene_6366,456822
gene_6399,456864
gene_6015,467056
gene_6062,467115
gene_6138,467200
gene_6163,467232
gene_6272,467423
gene_6289,467448
gene_6312,467484
gene_6347,467534
gene_6381,467590
gene_6385,467597
gene_6408,467617
gene_6056,474347
gene_6108,474383
gene_6112,474387
gene_6113,474388
gene_6114,474389
gene_6115,474390
gene_6117,474392
gene_6126,474399
gene_6193,474448
gene_6206,474460
gene_6368,474596
gene_6428,474646
gene_6004,496458
gene_6005,496484
gene_6006,496488
gene_6007,496494
gene_6008,496495
gene_6014,496515
gene_6017,496522
gene_6019,496536
gene_6021,496563
gene_6025,496575
gene_6026,496580
gene_6027,496586
gene_6029,496595
gene_6033,496604
gene_6034,496608
gene_6037,496619
gene_6040,496630
gene_6041,496637
gene_6042,496648
gene_6043,496653
gene_6045,496659
gene_6046,496664
gene_6047,496669
gene_6049,496686
gene_6050,496687
gene_6051,496691
gene_6052,496695
gene_6055,496700
gene_6059,496707
gene_6060,496708
gene_6061,496711
gene_6063,496716
gene_6064,496721
gene_6067,496731
gene_6068,496737
gene_6069,496739
gene_6072,496750
gene_6073,496754
gene_6080,496772
gene_6081,496776
gene_6083,496782
gene_6085,496791
gene_6086,496797
gene_6088,496800
gene_6091,496810
gene_6092,496813
gene_6093,496814
gene_6095,496826
gene_6096,496830
gene_6097,496831
gene_6099,496835
gene_6100,496838
gene_6101,496841
gene_6106,496849
gene_6110,496851
gene_6119,496857
gene_6120,496858
gene_6121,496861
gene_6122,496863
gene_6124,496867
gene_6133,496899
gene_6135,496905
gene_6142,496925
gene_6143,496928
gene_6144,496931
gene_6145,496937
gene_6147,496940
gene_6150,496944
gene_6152,496946
gene_6153,496950
gene_6154,496954
gene_6157,496972
gene_6159,496980
gene_6160,496984
gene_6161,496985
gene_6164,496989
gene_6166,496997
gene_6167,497001
gene_6169,497005
gene_6175,497035
gene_6176,497036
gene_6177,497041
gene_6178,497043
gene_6179,497045
gene_6181,497050
gene_6182,497052
gene_6185,497062
gene_6186,497064
gene_6187,497065
gene_6188,497070
gene_6189,497082
gene_6190,497084
gene_6191,497090
gene_6192,497091
gene_6194,497101
gene_6195,497103
gene_6196,497105
gene_6200,497132
gene_6201,497134
gene_6202,497136
gene_6203,497141
gene_6207,497149
gene_6208,497151
gene_6209,497152
gene_6212,497162
gene_6213,497165
gene_6214,497169
gene_6216,497184
gene_6220,497231
gene_6221,497240
gene_6222,497241
gene_6224,497246
gene_6225,497248
gene_6226,497252
gene_6228,497262
gene_6231,497268
gene_6232,497270
gene_6233,497276
gene_6234,497277
gene_6235,497282
gene_6240,497292
gene_6241,497300
gene_6243,497306
gene_6244,497309
gene_6249,497334
gene_6250,497336
gene_6252,497339
gene_6253,497340
gene_6256,497348
gene_6257,497349
gene_6258,497352
gene_6260,497365
gene_6261,497368
gene_6263,497373
gene_6264,497375
gene_6265,497378
gene_6268,497386
gene_6269,497391
gene_6271,497402
gene_6273,497407
gene_6274,497408
gene_6276,497419
gene_6277,497425
gene_6281,497442
gene_6284,497449
gene_6285,497458
gene_6286,497461
gene_6287,497468
gene_6288,497469
gene_6292,497484
gene_6293,497489
gene_6296,497493
gene_6299,497504
gene_6300,497505
gene_6301,497509
gene_6303,497512
gene_6304,497515
gene_6305,497516
gene_6309,497528
gene_6310,497532
gene_6313,497536
gene_6315,497539
gene_6316,497546
gene_6317,497549
gene_6318,497554
gene_6320,497563
gene_6325,497577
gene_6326,497579
gene_6330,497586
gene_6331,497591
gene_6332,497595
gene_6334,497601
gene_6335,497608
gene_6336,497614
gene_6337,497618
gene_6339,497623
gene_6341,497628
gene_6343,497631
gene_6346,497648
gene_6348,497652
gene_6349,497654
gene_6354,497662
gene_6355,497663
gene_6356,497664
gene_6357,497666
gene_6358,497668
gene_6359,497673
gene_6363,497685
gene_6364,497688
gene_6367,497697
gene_6374,497716
gene_6375,497718
gene_6376,497720
gene_6377,497721
gene_6378,497726
gene_6379,497730
gene_6380,497736
gene_6390,497758
gene_6397,497768
gene_6398,497770
gene_6400,497772
gene_6401,497779
gene_6403,497781
gene_6409,497792
gene_6412,497800
gene_6413,497806
gene_6414,497810
gene_6420,497825
gene_6421,497835
gene_6422,497839
gene_6423,497842
gene_6430,497847
gene_6432,497850
gene_6434,497856
gene_6435,497859
gene_6436,497863
gene_6437,497866
gene_6442,497880
gene_6443,497882
gene_6444,497884
gene_6445,497890
gene_6447,497892
gene_6448,497895
gene_6449,497900
gene_6450,497909
gene_6451,497915
gene_6454,497922
gene_6455,497925
gene_6456,497928
gene_6457,497931
gene_5998,506178
gene_6001,506180
gene_6012,506184
gene_6048,506193
gene_6171,506234
gene_6183,506241
gene_6199,506251
gene_6384,506344
gene_5995,512348
gene_5997,512350
gene_5999,512352
gene_6000,512353
gene_6018,512367
gene_6023,512371
gene_6032,512378
gene_6077,512418
gene_6079,512420
gene_6090,512431
gene_6123,512461
gene_6131,512469
gene_6146,512484
gene_6158,512494
gene_6162,512498
gene_6174,512508
gene_6223,512553
gene_6229,512559
gene_6236,512566
gene_6239,512568
gene_6245,512574
gene_6247,512576
gene_6259,512587
gene_6322,512642
gene_6369,512688
gene_6394,512710
gene_6396,512711
gene_6404,512717
gene_6405,512718
gene_6407,512720
gene_6415,512727
gene_6417,512729
gene_6418,512730
gene_6419,512731
gene_6440,512747
gene_5996,532355
gene_6016,532422
gene_6028,532460
gene_6039,532479
gene_6129,532705
gene_6134,532710
gene_6197,532806
gene_6211,532834
gene_6302,533089
gene_6328,533144
gene_6350,533190
gene_6410,533354
gene_6425,533474
gene_6459,533532
gene_6180,536189
gene_6270,536240
gene_6329,536268
gene_6351,536277
gene_6431,536312
gene_6446,536320
gene_6020,541951
gene_6078,541999
gene_6087,542007
gene_6098,542018
gene_6128,542039
gene_6136,542047
gene_6219,542119
gene_6242,542140
gene_6267,542163
gene_6278,542172
gene_6308,542193
gene_6311,542196
gene_6321,542205
gene_6361,542245
gene_6362,542246
gene_6373,542256
gene_6391,542271
gene_6411,542283
gene_6439,542305
gene_6458,542323
gene_6003,547660
gene_6074,547703
gene_6155,547751
gene_6298,547862
gene_6319,547876
gene_6344,547900
gene_6426,547962
gene_6429,547963
gene_6438,547970
gene_7918,458882
gene_7916,475820
gene_7920,475822
gene_7919,503626
gene_7929,475825
gene_7931,475827
gene_7930,503651
gene_7932,503663
gene_7933,513964
