Gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
gene_7070,641.88419330181,-0.231964470887949,0.100293649967842,-2.31285301673962,0.020730721735365,0.037813203563787
gene_5444,2578.74064123302,-0.231797733016829,0.065664942896773,-3.53000737975544,0.000415548075817,0.001090048911971
gene_4348,646.674586455,-0.231445450665896,0.102020781486879,-2.26861083881879,0.023292001902,0.041928147607315
gene_3345,1658.01787714137,-0.23135485044412,0.071064405425751,-3.25556583578039,0.001131666562051,0.002750717543156
gene_532,2317.98455646051,-0.231339643715595,0.068765874151653,-3.36416349780428,0.00076776045818,0.00192217126484
gene_6773,10515.3834453502,-0.231107058358372,0.044446584086258,-5.19965849141212,1.99655019574786E-07,8.68156918889834E-07
gene_6531,11089.6004668389,-0.230991557391711,0.053435982097057,-4.32277181641683,1.54081071722822E-05,5.0861413359882E-05
gene_5414,57.4163197236909,-0.230769771084169,0.287508317238456,-0.802654244234511,0.422174606251642,0.510356316605165
gene_6955,56.6887025175591,-0.23066531073967,0.342552096355368,-0.673372935661077,0.500710062247189,0.585123334574273
gene_6079,844.067427300097,-0.230394695864698,0.09614884876326,-2.39622937589176,0.016564720620084,0.030889572369899
gene_5512,2701.87710833207,-0.230340476885918,0.061359817090896,-3.75393030498606,0.000174083285284,0.000488114426453
gene_5812,666.49447030007,-0.229878866184859,0.092931322079855,-2.47364248178161,0.013374346176724,0.025517710563521
gene_2690,127228.370563744,-0.229623115843722,0.061443783890279,-3.73712524368228,0.000186136220148,0.000517507365338
gene_6332,13417.8325645329,-0.229001907789872,0.041315174818685,-5.5428037953334,2.9766634174969E-08,1.43541808691584E-07
gene_5328,1686.39134471013,-0.22886045455602,0.073270602319733,-3.12349629060418,0.00178716117936,0.004188043545802
gene_7473,1114.04315663785,-0.22880944333808,0.083302719828866,-2.74672236162443,0.006019406641712,0.012494529861374
gene_5985,1907.79337550566,-0.228489334045984,0.071704653805543,-3.18653423340736,0.001439884465531,0.003429089016177
gene_2760,6936.92111910399,-0.228383729980909,0.049744595988195,-4.59112644185727,4.40860139959513E-06,1.58979761630914E-05
gene_5265,852.380269707618,-0.228251678789502,0.086500342348161,-2.63873728812304,0.008321544044766,0.01669373656211
gene_6383,2299.01643105006,-0.228198837269781,0.0616486913483,-3.70160067114017,0.00021424361945,0.000591660636537
gene_2924,440.010796736459,-0.227836692674936,0.128236318159248,-1.77669396583892,0.075618605651959,0.118600487379898
gene_4025,2257.45854403907,-0.227779828974357,0.075427893771614,-3.01983546914415,0.002529120345722,0.005744990116817
gene_6473,272979.394068694,-0.227757954519381,0.047183509151397,-4.82706688450358,1.38558597289178E-06,5.4014090675947E-06
gene_7309,1216.1119578261,-0.22724120597545,0.075418200944922,-3.01308176445902,0.002586092305995,0.005868337515014
gene_4193,645.592759744106,-0.227230000608154,0.107329451319942,-2.11712626696281,0.03424913296177,0.058978653208983
gene_3385,719.49068670355,-0.227075969166162,0.101480688057295,-2.23762740983739,0.025245362570325,0.045087355747381
gene_2626,442.90359571248,-0.227051987054322,0.139198665836611,-1.6311362302914,0.102861577384896,0.154809022402108
gene_7496,1617.83200720909,-0.226925582982177,0.065794341417543,-3.44901367037123,0.000562638217269,0.001440353836208
gene_264,816.358972350569,-0.226737206325101,0.095523693031846,-2.37362270164231,0.017614539386088,0.032625749826662
gene_3445,1857.77745784185,-0.226338734050075,0.069851008227394,-3.24030733118767,0.001194009322822,0.002884615302178
gene_6168,800.052571402243,-0.226324054938222,0.091014932608116,-2.48666947777357,0.012894513560725,0.024652155856236
gene_216,281.241394101871,-0.225773377234359,0.134195577262616,-1.68242040341262,0.092487347671308,0.141357893774464
gene_7505,6149.25731722086,-0.225174873036829,0.052395017962696,-4.29763900829556,1.72627001310325E-05,5.64462893173445E-05
gene_3774,6420.76506520643,-0.224952239301006,0.049864407852504,-4.51127866526365,6.44379991672492E-06,2.27395765797916E-05
gene_1655,5758.18590432385,-0.224825210810081,0.063506804113988,-3.54017516621594,0.000399861538816,0.001050572843315
gene_5016,1306.45880184573,-0.224757294456487,0.074390849539509,-3.02130296733765,0.002516893860777,0.005723524566446
gene_935,4242.47049813157,-0.22471435603934,0.058486990485737,-3.84212547394006,0.000121973450421,0.000352343989997
gene_309,78.4639569934601,-0.224690829890537,0.261485064805172,-0.859287432182597,0.390181956234098,0.479418351443649
gene_1850,5278.00021453194,-0.224334945055089,0.053330084950258,-4.20653642806555,2.59314300447577E-05,8.26196166529931E-05
gene_5955,1860.36101352854,-0.223721473269191,0.086077364955431,-2.59907437204925,0.009347551878136,0.01851534314323
gene_6990,1451.40174029509,-0.223260621883633,0.079922443986039,-2.79346589954922,0.005214652672125,0.010999996932688
gene_5409,1482.88766359745,-0.223112701117783,0.075724442225794,-2.94637628960686,0.003215210018837,0.007095635903641
gene_4816,16260.3977052301,-0.223013435669219,0.04745967051137,-4.69900935396909,2.6142648161938E-06,9.81391438972069E-06
gene_979,282.515462242238,-0.221950085184238,0.1487453302188,-1.49214825674027,0.135660283546187,0.197106587863449
gene_258,1057.86635987664,-0.221728561821827,0.082180673208422,-2.69806212537943,0.00697444235815,0.014220700286088
gene_971,1654.22775839648,-0.221633050435921,0.074759954942261,-2.96459582683129,0.00303080832846,0.006736037930279
gene_6080,878.431744752372,-0.22151701008096,0.089592173511041,-2.47250403020595,0.013417020081755,0.025584320618724
gene_5056,1039.27420331636,-0.221445616678872,0.086638556972361,-2.55597074117377,0.010589202236715,0.020701073886247
gene_7398,545.524314562945,-0.220538339574183,0.116446001470768,-1.89391079804097,0.058236850988576,0.094579285961245
gene_6197,6523.07416050867,-0.220464321188553,0.051109478778879,-4.31357013328928,1.6063914863715E-05,5.28372800697636E-05
gene_3015,1531.23198996078,-0.220099920732068,0.067477441500034,-3.26182966987503,0.001106956349979,0.002696620938307
gene_4691,15250.5235195903,-0.219984713734404,0.056883346280092,-3.8672955815786,0.000110049009163,0.000319719289733
gene_7105,2532.18616429668,-0.219841302128199,0.069387161062934,-3.16832824344555,0.001533183108767,0.003626387891278
gene_1137,1304.96874253513,-0.219753163919768,0.084655877910622,-2.59584058831424,0.009435983236228,0.018662466694634
gene_5986,276.234490907293,-0.21939459760438,0.139752821093852,-1.56987598452158,0.116443965673874,0.172377862502173
gene_640,1157.04016552452,-0.219358544595661,0.081500352262315,-2.69150425129009,0.00711305917451,0.014463074052551
gene_2443,9033.97259678581,-0.219211152237628,0.050588304568402,-4.33323777319372,1.46932268430152E-05,4.88194311235668E-05
gene_2420,12458.4634402043,-0.219061439157067,0.050673239118389,-4.32302025621986,1.53907596536773E-05,5.08296030245695E-05
gene_3045,54169.1441391151,-0.218942266124394,0.042026719957819,-5.20959680755815,1.89251442611059E-07,8.24129620962973E-07
gene_4758,88.8588151633957,-0.218907874100976,0.319867971768867,-0.684369469348297,0.493741889854065,0.57872449109495
gene_212,2762.40132084077,-0.218861227937012,0.065390055277702,-3.34701090261415,0.000816879975259,0.002034330486176
gene_2460,2847.01395522799,-0.218860197726989,0.054826809362508,-3.99184632977479,6.55608534121648E-05,0.000197071201866
gene_2755,16784.1566782211,-0.218768732316238,0.040730965622294,-5.37106668044456,7.82722575532724E-08,3.55596638036645E-07
gene_7428,657.785251695733,-0.218690257046246,0.099111274289966,-2.206512413577,0.027348142036665,0.048358088064832
gene_7595,317.175014200698,-0.218628900886911,0.143019782807138,-1.52866195568017,0.126348268273307,0.185250841738799
gene_474,2113.74215006594,-0.218614657240256,0.066394322403102,-3.29267095931747,0.00099240542763,0.002437383226131
gene_3504,114.161320969405,-0.218457244448511,0.223421891774852,-0.97777904713409,0.328183616181405,0.415795963457202
gene_7342,506.9506612954,-0.218053479189263,0.120477018764213,-1.80991762101964,0.070308563105487,0.111465620007545
gene_5335,2054.45997595405,-0.217991210931861,0.077148479664344,-2.82560605057017,0.004719126358182,0.010067469564121
gene_2112,1202.63242201184,-0.217952071962187,0.076169912838987,-2.8613932173312,0.004217835618128,0.009071442869397
gene_6508,3010.22063924149,-0.217772977813922,0.05810292148424,-3.74805555815281,0.000178210784479,0.000498204194777
gene_1260,217.601118084317,-0.217495864660235,0.156651301313595,-1.38840764702514,0.165012949121865,0.233576414131701
gene_1145,799.546679928285,-0.217454536647702,0.100446384751576,-2.16488166483553,0.030396748680153,0.053149964800946
gene_4455,1644.40232823163,-0.217407126268192,0.072247947392404,-3.00918066346405,0.002619532957387,0.005938088464614
gene_1919,383.46236134642,-0.21720840314468,0.151663832892957,-1.43217007642147,0.152095153267854,0.217722312777783
gene_1181,2872.97011839717,-0.21685726652603,0.056480355201373,-3.83951669129658,0.000123276748745,0.000355641281282
gene_7177,1058.1005628668,-0.216804166507251,0.084020379887549,-2.58037593733112,0.009869281081166,0.019461053211799
gene_35,217.418644350807,-0.216778920758957,0.163558600287722,-1.32538992371916,0.185041857306376,0.257015575929969
gene_5295,1315.87400611401,-0.216341176046468,0.071915648886051,-3.00826286625399,0.002627457638358,0.005954005071179
gene_2779,2072.37885767553,-0.21603260985072,0.070273932180829,-3.07415001760289,0.002111032496767,0.004872523185815
gene_3961,1961.8187863309,-0.2159526023305,0.070995407124977,-3.04178271631498,0.002351815942768,0.005373716012037
gene_1964,951.660948412384,-0.215828073079974,0.078234882715244,-2.7587192003027,0.005802837319236,0.012086035895229
gene_1859,17405.3186733454,-0.215760614022316,0.057873767585003,-3.72812455497068,0.000192910034567,0.000534981560193
gene_3208,478.136541122995,-0.21573080908972,0.110328673329435,-1.95534671613027,0.050542160717348,0.083293480862189
gene_2868,243.500287071925,-0.21566934680035,0.152235692485205,-1.41668056471914,0.156576341839392,0.223312688317887
gene_1059,6169.58790059683,-0.215420083625513,0.074801262945308,-2.87989901698614,0.003978025639505,0.008609043012349
gene_1673,3485.06195146336,-0.21504304204387,0.057393254512771,-3.7468347782233,0.000179079953243,0.000500209767703
gene_534,2117.6946343884,-0.215001714738545,0.08096924616343,-2.65535033270015,0.007922608150141,0.015956563680333
gene_5886,1010.88818255024,-0.214883748052255,0.082811826813094,-2.5948437116023,0.009463393993855,0.018711065749098
gene_2587,673.134957205725,-0.214766974655489,0.105428269543373,-2.03709095848466,0.041640927796335,0.070114175232041
gene_6712,5064.30920869793,-0.214513445622578,0.053206464825132,-4.03171769309606,5.53706747837986E-05,0.000167972152865
gene_2313,943.696653725717,-0.213708702037541,0.086683557605446,-2.465389145774,0.013686451811314,0.02603783271001
gene_7513,4020.48947583901,-0.213701518359594,0.065696025561013,-3.2528835121255,0.001142403190781,0.002773746531722
gene_6379,2593.61113824414,-0.213467829810008,0.067593231090017,-3.15812436197529,0.001587878030121,0.003742328199699
gene_2015,5914.18516391802,-0.213373562171301,0.068355124910815,-3.12154447014317,0.001799050743581,0.00421440742775
gene_5252,2294.84365912528,-0.213305089879958,0.071044468460735,-3.00241657797536,0.002678453726155,0.006046701014663
gene_1381,893.268703821273,-0.213271241199878,0.084503988464645,-2.52380088886701,0.011609366288005,0.022501894316533
gene_1923,8574.4039368306,-0.212857776064524,0.060882553647868,-3.49620315362672,0.000471929254145,0.001225268863067
gene_1114,1177.99694952827,-0.212843243334863,0.074138906751053,-2.87087108054559,0.004093424310433,0.008824019965459
gene_1842,1759.14995026144,-0.212687719625578,0.073117466149746,-2.90884970206695,0.003627612120123,0.007924461616346
gene_1581,12218.5361832533,-0.212569983032813,0.053243914058013,-3.99238085316577,6.5413202005903E-05,0.000196717074645
gene_301,2296.03359675634,-0.212522457739506,0.063663768656857,-3.33820102427467,0.000843227205143,0.002095195528195
gene_444,8071.32549420214,-0.212284204566342,0.053366347945304,-3.97786644092483,6.95364096247282E-05,0.000207789670103
gene_5063,215.848329288192,-0.211676253726739,0.182759740729249,-1.15822145994576,0.246773672938296,0.327376142485258
gene_1522,15399.3325771051,-0.211630328109405,0.044769141215958,-4.72714736895537,2.27696014974604E-06,8.61142932135738E-06
gene_6312,480.334148357894,-0.211305255265652,0.115569460677173,-1.82838315613416,0.067492067510751,0.107751927592848
gene_834,13426.4952451233,-0.211275622142672,0.042690503035054,-4.94900755723557,7.45928510653561E-07,3.0111210913829E-06
gene_7929,141.193813388305,-0.211248838065493,0.198120770793065,-1.0662629527428,0.286304791594752,0.371593066783344
gene_899,517.016851136936,-0.210465605131155,0.106453609828477,-1.97706405137662,0.048034390592538,0.079698641526809
gene_854,595.233785022647,-0.210238734909417,0.100909417479926,-2.08344017991422,0.037211119031627,0.063449481804574
gene_4641,883.405953558428,-0.210115061798637,0.085120766899654,-2.46843478332773,0.013570537777565,0.025854416936598
gene_4412,876.823887512759,-0.210093103584306,0.088641487960648,-2.37014414376229,0.017781151523176,0.032897376042879
gene_6513,721.915589461468,-0.209870756145477,0.091721074261806,-2.28814106065121,0.022129307733335,0.040064926277984
gene_3241,2606.5350071909,-0.209167603069134,0.063353572164436,-3.30159130611032,0.0009613803875,0.002366474799999
gene_7657,679.367558197945,-0.209136000701601,0.098517344037708,-2.12283433688136,0.033767736402178,0.058332525776509
gene_4940,1307.91740947436,-0.208964991840819,0.081205135660791,-2.57329773714934,0.010073450742433,0.01982806428609
gene_1295,400.447176287489,-0.208940138127232,0.123924567109439,-1.68602677419656,0.091790642505468,0.140482990777181
gene_6166,400.891388486427,-0.208703104252817,0.129000042300656,-1.61785299082615,0.105694283210026,0.158313273101679
gene_7593,3411.40939195305,-0.208617997155075,0.070778612334358,-2.94747226986541,0.003203834857687,0.007077640543524
gene_5333,723.861847920167,-0.208601992390556,0.094120986664653,-2.2163175268635,0.026669763504862,0.047361821396566
gene_3405,1035.90072217608,-0.20842383842773,0.088768309294488,-2.34795322885205,0.018876891513785,0.03470978526533
gene_5339,1581.37685997583,-0.207932430336793,0.06829899879628,-3.04444331544313,0.002331113550075,0.00533195715548
gene_3941,7654.97284662567,-0.207516467484944,0.043466227119429,-4.77420013737949,1.80422890372981E-06,6.91883474891619E-06
gene_2565,15189.7944952867,-0.207421472758522,0.052769803499544,-3.93068495622336,8.4704203665394E-05,0.000249718296316
gene_2833,10390.9011571261,-0.20741181189047,0.048505576985392,-4.27604050464004,1.90246624566258E-05,6.17786083320579E-05
gene_427,826.867953142424,-0.207332642001987,0.092374684989578,-2.24447468508694,0.024801875927004,0.044355389612265
gene_6707,240.462722950958,-0.207083248375682,0.156176385772774,-1.32595748935421,0.184853778761296,0.256862586339474
gene_4228,98.063955126778,-0.2069647557796,0.254760199679351,-0.812390459891664,0.416567618657389,0.505039785301518
gene_6316,668.123185760228,-0.206765912789181,0.101063362702396,-2.04590375048227,0.040765841281956,0.068798880115375
gene_4744,5929.65986928656,-0.206744587918585,0.0600710364339,-3.44166840114504,0.000578138486603,0.001476022038608
gene_1221,57.7693445922695,-0.206700274374187,0.324386281021443,-0.637204118877406,0.523991895117848,0.606524068940624
gene_1724,832.00053073826,-0.206439083365829,0.098832448717186,-2.08877839257596,0.036727676321243,0.062706252864447
gene_430,1406.17994693244,-0.206384343192619,0.07515160809729,-2.74623987986309,0.006028266870238,0.012500262726836
gene_6821,2795.26590026647,-0.206369277194094,0.058901722000843,-3.50362044069173,0.000458979046981,0.001193997583939
gene_2513,5184.94024094374,-0.206069422419047,0.061474700349424,-3.3521012912262,0.000802006698262,0.001998800814724
gene_2178,1249.11022438535,-0.205943305732686,0.084638288587407,-2.43321680021927,0.014965337249082,0.028194199241482
gene_773,597.945664772618,-0.205900247726565,0.10511197579546,-1.95886573502559,0.050128512777403,0.082735892896506
gene_3330,3916.93174470954,-0.205660724756281,0.057951978035854,-3.54881285724261,0.000386971996894,0.001020367761411
gene_6140,1273.54883942565,-0.205621020520256,0.086231903487109,-2.38451213767994,0.017101783844273,0.031756326507449
gene_7431,90.3523650868336,-0.205529951798295,0.298662321266391,-0.688168333142276,0.491346782995381,0.576942998486916
gene_313,1534.4342215433,-0.205212098662336,0.068494516220131,-2.99603690903978,0.002735133258312,0.006157786352047
gene_2386,1518.99291943366,-0.204605625887867,0.081456426885964,-2.51184140662476,0.012010304983773,0.023142920331199
gene_3036,1662.33215763274,-0.204070302192904,0.070967188641961,-2.87555849538392,0.004033134073464,0.008714001905039
gene_1020,76.7417488459568,-0.203588378130012,0.308553179103583,-0.659816174059469,0.509371802679449,0.593037605662828
gene_5560,2244.96061171899,-0.203240897879708,0.062420749486106,-3.2559829792647,0.001130005253675,0.002748706506356
gene_6184,7021.58810557833,-0.203085277062324,0.049174815664875,-4.12986351481916,3.62978655936034E-05,0.000112759439205
gene_6306,12128.979863572,-0.203063173382564,0.049225525746686,-4.12516007299797,3.70476995013585E-05,0.000114710396953
gene_761,4006.0996911434,-0.202832010546908,0.055231249156416,-3.67241396211198,0.000240270056785,0.000655842738851
gene_7067,230.382640594773,-0.202681561796001,0.150526224095085,-1.34648672026723,0.178145600269762,0.24906379575361
gene_24,20.7775728437453,-0.202584999949856,0.527315760757945,-0.384181575871481,0.700843872807079,0.763630216453598
gene_6494,624.861085147152,-0.202486184431758,0.104771496876434,-1.93264571442143,0.053279856819703,0.087238156024709
gene_1637,3359.07171231527,-0.201765017320676,0.065713581915173,-3.07037010371959,0.002137936611451,0.00493116799954
gene_4254,1258.52263020025,-0.201713331603266,0.073691486993963,-2.7372677609259,0.006195184532905,0.01280610111035
gene_921,929.114654788328,-0.201514520769601,0.083578607697483,-2.41107774251271,0.015905457672444,0.029786584368394
gene_1777,2565.51792935293,-0.201331372383679,0.067921223900132,-2.96418940682969,0.003034814291533,0.006742667950719
gene_4588,89.9161321768595,-0.201304693220655,0.272413160756177,-0.738968310715476,0.459926240187995,0.54765783513715
gene_6778,810.858468555933,-0.20127918271947,0.086979587856894,-2.31409676314666,0.020662414937281,0.037699042144079
gene_2347,380.057416236713,-0.2011581237133,0.119826646356475,-1.6787428324988,0.093202174362637,0.142318446467107
gene_2323,793.024780737717,-0.200801034966595,0.105429842184883,-1.90459390629144,0.05683287932535,0.092458623028802
gene_2728,131.018819051217,-0.20075435783865,0.219002861330909,-0.916674588718338,0.359313185805542,0.448087877569075
gene_2296,1739.90212473251,-0.200011990599013,0.073002437718734,-2.73979879096128,0.006147680730523,0.012731860312789
gene_1509,1046.13737238137,-0.19996136193271,0.082716602413019,-2.4174271681792,0.015630661689829,0.029305267878087
gene_2972,43.0244939971562,-0.199757525795037,0.357401884509072,-0.558915703730619,0.576219251492634,0.651900883777598
gene_3081,2428.90226943483,-0.199725398529471,0.065481584399293,-3.05010027417156,0.002287649737394,0.005241636103198
gene_32,11427.4904131863,-0.199713344175923,0.043752839251438,-4.56458020994286,5.00494819784153E-06,1.79405212181465E-05
gene_1878,4884.04566876606,-0.199468891226771,0.048580260168684,-4.10596589096393,4.02628894939495E-05,0.000124198861743
gene_4436,2330.22937511723,-0.199155602702453,0.06881297681904,-2.89415764160559,0.003801772415553,0.008268321927855
gene_3731,1075.58984913314,-0.199014698351266,0.080867804105944,-2.46098803536869,0.013855498657619,0.026321454510383
gene_4470,2038.428094822,-0.198981559222926,0.063170184291326,-3.14992842676019,0.001633104659005,0.003846168600272
gene_5634,397.674381431683,-0.198766726966561,0.123350765599572,-1.61139435171249,0.107093797544704,0.160191130795255
gene_3411,1416.82701372765,-0.198714352142332,0.081161745941786,-2.44837453700001,0.014350239795382,0.027167369537954
gene_3273,406.119556448674,-0.198505878052911,0.126853079282262,-1.56484871456067,0.11761838625009,0.173882126521774
gene_1977,934.861733931336,-0.19847378606985,0.0829579152221,-2.39246352247984,0.016735691588894,0.031173122055379
gene_2173,347.697732018647,-0.198364581745053,0.124015920844505,-1.59950900170123,0.109707550073348,0.16354413615638
gene_678,597.809948601279,-0.198291892092006,0.117045290439112,-1.69414669610443,0.090237410852377,0.138368228038816
gene_4206,1383.45506255741,-0.198070301168552,0.076592164440118,-2.58603869751466,0.009708602991244,0.019155675222473
gene_1103,104.350622737942,-0.197934515913901,0.221309811055803,-0.894377501700511,0.371119945839541,0.460113350192637
gene_972,3051.20882328789,-0.197682580771836,0.14597416994936,-1.35422986710878,0.175663053100415,0.246167271691738
gene_6186,1019.65335781952,-0.197429975916101,0.08758944556762,-2.25403842479724,0.024193750774011,0.043361937221936
gene_2781,1158.42921719251,-0.196957002540707,0.078762596811086,-2.50064130075742,0.012396866840712,0.023811231414329
gene_3211,1628.99589370503,-0.19678741757092,0.066501866282751,-2.95912624067156,0.003085126899718,0.006838317593457
gene_2759,653.656471899768,-0.196743017310328,0.097314607433057,-2.0217213273523,0.043205149291129,0.072433454762748
gene_5976,3418.71281201938,-0.196540251548563,0.053255435753587,-3.69052001485732,0.000223796078159,0.000614437212504
gene_4335,731.279745238031,-0.196512555069267,0.12120020383443,-1.62138799153935,0.10493445451632,0.157389743838813
gene_5795,3109.62278873768,-0.19621390188287,0.068646325726383,-2.85833072355479,0.004258762660629,0.009147528008754
gene_5326,646.396361669088,-0.19619666076389,0.101526748976569,-1.9324627523449,0.05330241515464,0.08724398954019
gene_1735,2903.45020920772,-0.196006242410922,0.061080602317156,-3.20897690879299,0.001332081897758,0.003189641798046
gene_7452,95.2124054821448,-0.195897071122873,0.247963811066544,-0.790022827445177,0.429514437046944,0.51761593583427
gene_2661,1138.75228524654,-0.195643438289499,0.085223673036776,-2.29564663570738,0.021696093969056,0.039345433684736
gene_4296,5476.74420959037,-0.195205279710008,0.057826708979132,-3.3756940893948,0.000736297374802,0.001849018017027
gene_2729,10628.9128570793,-0.195192676606888,0.047584836407935,-4.10199322602566,4.0960626781823E-05,0.000126292072846
gene_7193,850.185193579698,-0.195054790361025,0.09826388594739,-1.98500994012649,0.04714336559106,0.07837807464723
gene_3598,1111.76618962697,-0.194855456413153,0.08944233675961,-2.17855954431128,0.029364404297412,0.051536249501741
gene_4118,5493.85732643675,-0.194776585160527,0.051332016192017,-3.79444642174056,0.000147973229406,0.000419724409745
gene_6328,5194.64397841271,-0.194574359604073,0.056895859945042,-3.41983335504586,0.000626595077663,0.001590494706182
gene_5289,14098.7604093038,-0.193907773725405,0.048933208614638,-3.96270302347189,7.41059412493665E-05,0.000220544634183
gene_2282,99158.8727264366,-0.193862790975528,0.061118143210162,-3.17193521911992,0.001514267813027,0.003585507695213
gene_1454,2040.18810654101,-0.193700292326736,0.059713088044609,-3.24384986055369,0.001179258880491,0.002854819882554
gene_1187,27.5523417054227,-0.193143390343015,0.414366588844645,-0.466117190774348,0.64113161893594,0.710309181853061
gene_3470,1120.17454557062,-0.192951209307673,0.076741668871769,-2.51429519509256,0.01192705547226,0.023022884238109
gene_7065,3518.91681672252,-0.192848006744779,0.059725938899711,-3.22888196146401,0.001242751778392,0.002989861212833
gene_4555,2780.66988810867,-0.19275036875464,0.055789345895312,-3.45496735373692,0.000550359457983,0.001411661302345
gene_3570,2152.47226241211,-0.192667078522583,0.062047354726218,-3.10516184570189,0.001901749343166,0.004428234429583
gene_1205,2247.60780188758,-0.192370933076993,0.069626078562443,-2.76291494579102,0.005728769262126,0.011960939723439
gene_5625,1399.99299706899,-0.192347212146043,0.071264812726811,-2.69904886838606,0.006953796439731,0.014182990758264
gene_5452,423.2190156912,-0.19231609637792,0.125225534577972,-1.53575783905457,0.124597783611139,0.182969166755319
gene_5616,103.231184395384,-0.192266704945227,0.220411125426027,-0.872309437981406,0.383039590239812,0.472491949637133
gene_1409,3433.07695027162,-0.191717676005484,0.0519204568768,-3.69252675222799,0.000222036975538,0.000610370201313
gene_3722,148.681033256389,-0.19170579424087,0.180660351536286,-1.06113927383987,0.288626611868281,0.374017421945293
gene_2367,3566.08666387598,-0.19164458644352,0.062455679204195,-3.06848934933441,0.002151439973695,0.004955378164429
gene_7612,3822.77441511397,-0.191557572914223,0.055431444300254,-3.45575648140463,0.000548750842183,0.001408631445355
gene_6354,1965.90929375004,-0.191418325177736,0.063963296474835,-2.99262758061643,0.002765870355938,0.006220613233142
gene_2557,3317.17145911262,-0.191301498673783,0.054615154820301,-3.50271823458562,0.000460536348174,0.001197576176396
gene_6214,5620.30343921992,-0.191223663021548,0.057431690418169,-3.3295844442192,0.000869756858336,0.002155427522613
gene_4755,126.963387120012,-0.191020727532589,0.210367420356316,-0.908033797291624,0.363860365612334,0.452816222412027
gene_7909,608.298708908681,-0.190895810771111,0.101026822594027,-1.88955572262447,0.058817403657584,0.095475086163702
gene_4250,5023.1691889936,-0.190755554252058,0.0549147074269,-3.47366968140516,0.00051339263444,0.001324573090501
gene_3397,348.290578559021,-0.190746259366327,0.128828219267386,-1.48062482312535,0.138706576825082,0.200824457375563
gene_2664,2045.02278642541,-0.190321205093598,0.088410911114269,-2.15268910471482,0.03134312034232,0.054616402140253
gene_6680,1748.03547475344,-0.190114919805651,0.073377546362332,-2.59091410425309,0.009572138005458,0.018918453845629
gene_3044,67616.4941126742,-0.189952721626964,0.036462271696776,-5.20956903636256,1.89279770348595E-07,8.24129620962973E-07
gene_2679,1171.85608543789,-0.189743196814814,0.083582261432594,-2.27013715066606,0.023199262870739,0.041818304852041
gene_2452,4083.67422077005,-0.189634702610043,0.053152712127658,-3.5677333294789,0.000360082690474,0.000955250042825
gene_7594,2665.57155358927,-0.189581980678735,0.07259083849089,-2.6116516163748,0.009010602372551,0.017907112101252
gene_2248,864.095842785279,-0.18941528962338,0.086818450261802,-2.181740045488,0.029128723642578,0.051177117870968
gene_1843,499.528586983986,-0.18939699673992,0.111525199040162,-1.69824396970335,0.089461724919734,0.137434558534348
gene_3527,1608.61102470636,-0.189334416525087,0.072442195035906,-2.61359303692057,0.008959568627805,0.017827188769842
gene_211,1384.07124965969,-0.189205143455261,0.082596950760259,-2.29070373317335,0.021980554571664,0.039817481653314
gene_157,6066.63774814527,-0.188933129248981,0.055488269150489,-3.40492021361449,0.000661833876023,0.001673497856058
gene_1558,71.8875300531533,-0.188618249601283,0.275880580869465,-0.683695274987584,0.494167607759261,0.579017573826706
gene_7010,2752.55244857337,-0.188544715876985,0.065897719405077,-2.86117209486402,0.004220778696624,0.009074811861757
gene_2669,1618.01981018718,-0.188505521611036,0.080953709233062,-2.32855941249509,0.019882418348083,0.036396806928787
gene_1490,3258.72311156037,-0.18825206170508,0.058733628989733,-3.20518355400764,0.001349763744109,0.003230807044723
gene_7466,921.429213330262,-0.188144679099088,0.085832532057474,-2.19199730672172,0.028379701105937,0.049994385272672
gene_3389,1629.24081427126,-0.188144148889547,0.070858681722284,-2.6552025004775,0.007926081224654,0.015958682783421
gene_1909,15030.1178428145,-0.187897429231082,0.042842885201512,-4.3857323881738,1.15596170196414E-05,3.89376573293183E-05
gene_2418,2398.94816028256,-0.187875601906411,0.072105616157246,-2.60556128522217,0.009172386281079,0.018206675809959
gene_5687,3710.63743554691,-0.187613977388748,0.053755213057362,-3.49015410260855,0.000482742090123,0.001250387370566
gene_3337,19647.0539745692,-0.187459991234683,0.049712329467871,-3.77089533404058,0.000162662891522,0.000459021310321
gene_1045,1448.29047766575,-0.187090076088837,0.075474090444893,-2.47886493213773,0.013180120598826,0.025168990436693
gene_4451,4435.92500016104,-0.186914786263506,0.057309629996627,-3.26149001964427,0.001108283339126,0.002698856214082
gene_4658,144.539278328971,-0.1868882612416,0.198865610224695,-0.939771642922264,0.347334707319512,0.435871005263701
gene_818,8498.0092109416,-0.18674766045611,0.046941795781762,-3.97828113190052,6.94152677819454E-05,0.000207547494365
gene_7344,1532.21480129627,-0.1864990168823,0.070162696484528,-2.65809363417818,0.00785840565395,0.015832093542433
gene_5641,514.223470308118,-0.186217154887157,0.111473975595381,-1.67049891145063,0.094820694620096,0.144388546762688
gene_6084,14076.9263986002,-0.186192571925487,0.128331403506317,-1.45087302747626,0.146815219846731,0.211034873360151
gene_4581,883.14418938174,-0.185892048069653,0.095689678191064,-1.94265517016873,0.052057836182452,0.085534709898983
gene_47,1188.92513217697,-0.185152931035415,0.076249291978965,-2.42825770876001,0.015171558516546,0.028558227795851
