Rxns	ranges	m1000lux	maxFlux
r_0537	0.00511555291494701	0.0054761659524	0.010591718867347
r_0538	0.00511555291494701	0.0054761659524	0.010591718867347
r_0539	5.53837970080871E-05	0.0054761659524	0.00553154974940809
r_0540	0	0	0
r_0541	0	0	0
r_0542_EXP_1	8.64533468205421	0	8.64533468205421
r_0542_EXP_2	16.5418464267276	0	16.5418464267276
r_0542_EXP_3	1000	0	1000
r_0542_REV_EXP_1	8.6453346735484	0	8.6453346735484
r_0542_REV_EXP_2	16.5418464104511	0	16.5418464104511
r_0542_REV_EXP_3	1000	0	1000
r_0543	0	0	0
r_0545_EXP_1	0.100376544879802	0	0.100376544879802
r_0545_EXP_2	0.100376544877638	0	0.100376544877638
r_0546	0.0273504745262777	0	0.0273504745262777
r_0547	0.0263036866141205	0	0.0263036866141205
r_0548	0.0188356493042528	0.0075025353546	0.0263381846588528
r_0549	0.0166851287781391	0	0.0166851287781391
r_0550	0.0259733652725855	0	0.0259733652725855
r_0551	0	0	0
r_0553	1000	0	1000
r_0554	0	0	0
r_0555	0	0	0
r_0557	0	0	0
r_0558	0.00470681700727413	0.00315383113161261	0.00786064813888674
r_0559	0.00754411374406439	0	0.00754411374406439
r_0560	0.190127429965855	0	0.190127429965855
r_0561	0	0	0
r_0562	0	0	0
r_0563	0.00511555291494701	0.0054761659524	0.010591718867347
r_0564	0.00511555291494701	0.0054761659524	0.010591718867347
r_0565	2.76439270700904E-06	0.000273342774276	0.000276107166983009
r_0566	0.00270241922733828	0.0040214055024	0.00672382472973828
r_0567	0.00270227563174678	0	0.00270227563174678
r_0568	0.495246813069019	0	0.495246813069019
r_0569	0.742870219595	0	0.742870219595
r_0570	17.6482511358615	0.00597595002435061	17.6542270858858
r_0570_REV	17.6482511359659	0	17.6482511359659
r_0572	0	0	0
r_0573	0	0	0
r_0574	0	0	0
r_0575	0	0	0
r_0596	0	0	0
r_0597	0	0	0
r_0598	0	0	0
r_0599	0	0	0
r_0600	0	0	0
r_0601	0	0	0
r_0602	0	0	0
r_0603	0	0	0
r_0604	0	0	0
r_0605	0	0	0
r_0606	0	0	0
r_0607	0	0	0
r_0608	0	0	0
r_0609	0	0	0
r_0610	0	0	0
r_0611	0	0	0
r_0612	0	0	0
r_0613	0	0	0
r_0614	0	0	0
r_0615	0	0	0
r_0616	0	0	0
r_0617	0	0	0
r_0618	0	0	0
r_0619	0	0	0
r_0620	0	0	0
r_0621	0	0	0
r_0622	0	0	0
r_0623	0	0	0
r_0624	0	0	0
r_0625	0	0	0
r_0626	0	0	0
r_0627	0	0	0
r_0628	0	0	0
r_0629	0	0	0
r_0630	0	0	0
r_0631	0	0	0
r_0632	0	0	0
r_0633	0	0	0
r_0634	0	0	0
r_0635	0	0	0
r_0636	0	0	0
r_0637	0	0	0
r_0638	0	0	0
r_0639	0	0	0
r_0640	0	0	0
r_0641	0	0	0
r_0642	0	0	0
r_0643	0	0	0
r_0644	0	0	0
r_0645	0	0	0
r_0646	0.0729183877052366	0	0.0729183877052366
r_0647	0.0729183877206762	0	0.0729183877206762
r_0648	0	0	0
r_0649	0	0	0
r_0650	0	0	0
r_0651	0	0	0
r_0652	0	0	0
r_0653	0	0	0
r_0654	0	0	0
r_0655	0	0	0
r_0656	0	0	0
r_0657	0	0	0
r_0658_EXP_1	0.280460398251304	0	0.280460398251304
r_0658_EXP_2	0.28046039825916	0	0.28046039825916
r_0658_EXP_3	0.280460398248906	0	0.280460398248906
r_0659	0.288176158423076	0.270807651717829	0.558983810140905
r_0661	0	0	0
r_0662	0.10042652847624	0	0.10042652847624
r_0663	1000	0	1000
r_0663_REV	1000	0	1000
r_0664	1000	0	1000
r_0664_REV	1000	0	1000
r_0665	7.10971499110575E-05	0.007029850113	0.00710094726291106
r_0666	0	0	0
r_0667	999.998948678194	0.0010513218056758	1000
r_0667_REV	999.998948678194	0	999.998948678194
r_0668	54.0187919321002	0	54.0187919321002
r_0668_REV	54.0187919321002	0	54.0187919321002
r_0669	0.00441072560374946	0.007029850113	0.0114405757167495
r_0670	0	0	0
r_0671	0	0	0
r_0674	355.933108100215	0	355.933108100215
r_0674_REV	355.93201869271	0	355.93201869271
r_0676	1000	0	1000
r_0676_REV	1000	0	1000
r_0678	0.00427622355695361	0.0068897454912	0.0111659690481536
r_0679	0.0701150995784017	0	0.0701150995784017
r_0680	0.0701150995505719	0	0.0701150995505719
r_0681_EXP_1	0	0	0
r_0681_EXP_2	0	0	0
r_0682_EXP_1	0	0	0
r_0682_EXP_2	0	0	0
r_0682_EXP_3	0	0	0
r_0683_EXP_1	0	0	0
r_0683_EXP_2	0	0	0
r_0687	0	0	0
r_0688_EXP_1	0	0	0
r_0688_EXP_10	0	0	0
r_0688_EXP_11	0	0	0
r_0688_EXP_2	0	0	0
r_0688_EXP_3	0	0	0
r_0688_EXP_4	0	0	0
r_0688_EXP_5	0	0	0
r_0688_EXP_6	0	0	0
r_0688_EXP_7	0	0	0
r_0688_EXP_8	0	0	0
r_0688_EXP_9	0	0	0
r_0689	0.0934867994109388	0	0.0934867994109388
r_0690	0	0	0
r_0691_EXP_1	0	0	0
r_0691_EXP_2	0	0	0
r_0691_EXP_3	0	0	0
r_0691_EXP_4	0	0	0
r_0691_EXP_5	0	0	0
r_0692	0.0163695485492333	0	0.0163695485492333
r_0693	0.0163695485482589	0	0.0163695485482589
r_0694	0	0	0
r_0696_EXP_1	0	0	0
r_0696_EXP_2	0	0	0
r_0696_EXP_3	0	0	0
r_0697	1000	0	1000
r_0698_EXP_1	0.00124052608189268	0	0.00124052608189268
r_0698_EXP_2	0.00124052608189268	0	0.00124052608189268
r_0699	999.992211883979	0	999.992211883979
r_0699_REV	999.992211883979	0.0077881160214	1000
r_0700	1000	0	1000
r_0700_REV	1000	0	1000
r_0701	7.87659542377129E-05	0.0077881160214	0.00786688197563771
r_0711	6.96801866559866E-05	0.0068897454912	0.00695942567785599
r_0712	0	0	0
r_0713_EXP_1	1000	0	1000
r_0713_EXP_2	1000	0	1000
r_0713_REV_EXP_1	1000	0	1000
r_0713_REV_EXP_2	1000	0	1000
r_0714_EXP_1	1000	0	1000
r_0714_EXP_2	1000	0	1000
r_0714_REV_EXP_1	1000	0	1000
r_0714_REV_EXP_2	1000	0	1000
r_0715_EXP_1	1000	0	1000
r_0715_EXP_2	1000	0	1000
r_0715_REV_EXP_1	1000	0	1000
r_0715_REV_EXP_2	1000	0	1000
r_0717	0.0369599046071057	0	0.0369599046071057
r_0718_EXP_1	0.56092079638894	0	0.56092079638894
r_0718_EXP_2	0.56092079638894	0	0.56092079638894
r_0718_EXP_3	0.560920796422669	0	0.560920796422669
r_0718_EXP_4	0.560920796515346	0	0.560920796515346
r_0719_EXP_1	0.0436582898214516	0	0.0436582898214516
r_0719_EXP_2	0.0436582898214516	0	0.0436582898214516
r_0719_EXP_3	0.0436582898210006	0	0.0436582898210006
r_0719_EXP_4	0.0436582898210006	0	0.0436582898210006
r_0722	1.3970892322855E-05	0.00138139576142748	0.00139536665375034
r_0723	791.593034327974	0	791.593034327974
r_0723_REV	791.593034327974	0.00138139576142748	791.594415723736
r_0724	167.627353382549	0	167.627353382549
r_0724_REV	167.626840324054	0	167.626840324054
r_0725	167.632816274083	0	167.632816274083
r_0725_REV	167.626840323077	0	167.626840323077
r_0726	0.0103805069467627	0.000781068606784174	0.0111615755535469
r_0727	0.0103805069466168	0.00615831084858417	0.016538817795201
r_0729	5.43832715805027E-05	0.0053772422418	0.0054316255133805
r_0730	0	0	0
r_0731	0.186973598830491	0	0.186973598830491
r_0732	167.632816274079	0	167.632816274079
r_0732_REV	167.626840323073	0	167.626840323073
r_0733	167.627353382551	0	167.627353382551
r_0733_REV	167.627353382549	0	167.627353382549
r_0734	0	0	0
r_0735	0.00744292926493103	0	0.00744292926493103
r_0736	0.00744315717505447	0	0.00744315717505447
r_0737	0.00744315717516307	0	0.00744315717516307
r_0738	0.00744315717505921	0	0.00744315717505921
r_0739	0.00428919175862115	0.00315396541702739	0.00744315717564855
r_0757_EXP_1	0.0729687617373306	0	0.0729687617373306
r_0757_EXP_2	0.0729687617513516	0	0.0729687617513516
r_0758	2.26221839054897E-06	4.86506862671376E-05	5.09129046576866E-05
r_0759	0.0130896447486148	0.0075768400422	0.0206664847908148
r_0760_EXP_1	289.823338305885	0	289.823338305885
r_0760_EXP_2	100.213554850024	0	100.213554850024
r_0760_REV_EXP_1	289.823338307594	0	289.823338307594
r_0760_REV_EXP_2	100.213248124935	0	100.213248124935
r_0761	0	0	0
r_0764	0	0	0
r_0765	0	0	0
r_0766	0	0	0
r_0767_EXP_1	0	0	0
r_0767_EXP_2	0	0	0
r_0768	0	0	0
r_0769	1000	0	1000
r_0769_REV	1000	0	1000
r_0770_EXP_1	0.107510558303907	0	0.107510558303907
r_0770_EXP_2	0.132949637129894	0	0.132949637129894
r_0771	0	0	0
r_0772	0	0	0
r_0773	0.132937576361864	0	0.132937576361864
r_0774	0	0	0
r_0775	0	0	0
r_0781	0	0	0
r_0782	0	0	0
r_0783	0	0	0
r_0784	0	0	0
r_0785	0	0	0
r_0786	0	0	0
r_0787	0	0	0
r_0788	0.186973598770486	0	0.186973598770486
r_0789	0.186973598773312	0	0.186973598773312
r_0790	0.186973598799335	0	0.186973598799335
r_0791	0	0	0
r_0792	0.186973598780981	0	0.186973598780981
r_0793	0	0	0
r_0795_EXP_1	0.190288409767125	0	0.190288409767125
r_0795_EXP_2	0.190288409720663	0	0.190288409720663
r_0796_EXP_1	32.1384377347779	0	32.1384377347779
r_0796_EXP_2	32.151739140724	0	32.151739140724
r_0797_EXP_1	32.0709502887095	0	32.0709502887095
r_0797_EXP_2	32.0842237630622	0	32.0842237630622
r_0798_EXP_1	32.0870905446779	0	32.0870905446779
r_0798_EXP_2	32.1003706991385	0	32.1003706991385
r_0799_EXP_1	32.1595065383893	0	32.1595065383893
r_0799_EXP_2	32.172816664263	0	32.172816664263
r_0800_EXP_1	11.1084727954184	0	11.1084727954184
r_0800_EXP_2	11.1100431701656	0	11.1100431701656
r_0801_EXP_1	32.1390124691819	0	32.1390124691819
r_0801_EXP_2	32.1523141129978	0	32.1523141129978
r_0802_EXP_1	1000	0	1000
r_0802_EXP_2	1000	0	1000
r_0802_REV_EXP_1	1000	0	1000
r_0802_REV_EXP_2	1000	0	1000
r_0803_EXP_1	1000	0	1000
r_0803_EXP_2	1000	0	1000
r_0803_REV_EXP_1	1000	0	1000
r_0803_REV_EXP_2	1000	0	1000
r_0804_EXP_1	0.186973598763567	0	0.186973598763567
r_0804_EXP_2	0.186973598768117	0	0.186973598768117
r_0804_EXP_3	0.186973598762327	0	0.186973598762327
r_0804_EXP_4	0.186973598756338	0	0.186973598756338
r_0804_EXP_5	0.186973598805151	0	0.186973598805151
r_0805	0.186973598814994	0	0.186973598814994
r_0806	0.186973598770391	0	0.186973598770391
r_0807	0.186973598795505	0	0.186973598795505
r_0810	0	0	0
r_0811_EXP_1	32.1907190496231	0	32.1907190496231
r_0811_EXP_2	32.2040420936818	0	32.2040420936818
r_0812	0	0	0
r_0813	0.0133929857436037	0	0.0133929857436037
r_0815_EXP_1	223.391112320812	0	223.391112320812
r_0815_EXP_2	214.850382302009	0	214.850382302009
r_0815_EXP_3	3.54097820072642	0	3.54097820072642
r_0815_REV_EXP_1	223.393983033499	0	223.393983033499
r_0815_REV_EXP_2	214.853271339427	0	214.853271339427
r_0815_REV_EXP_3	36.6752266482712	0	36.6752266482712
r_0816	0.0329925600611593	0.0075768400422	0.0405694001033593
r_0817	0.00567860046185969	0	0.00567860046185969
r_0818	0.0130896447486148	0.0075768400422	0.0206664847908148
r_0819	0.0130896447485023	0	0.0130896447485023
r_0820	12.7252112952016	0	12.7252112952016
r_0820_REV	12.7252112952768	0.000446611458153919	12.725657906735
r_0821	0.0027930315214943	0.000446611458179467	0.00323964297967377
r_0831_EXP_1	0.52300870325754	0	0.52300870325754
r_0831_EXP_2	0.52300870325754	0	0.52300870325754
r_0832_EXP_1	0.52300870325754	0	0.52300870325754
r_0832_EXP_2	0.52300870325754	0	0.52300870325754
r_0842	0.00198089128768329	0	0.00198089128768329
r_0843	0.00315194873275144	0	0.00315194873275144
r_0844	0.00175431383295778	0	0.00175431383295778
r_0851	748.181311554071	0	748.181311554071
r_0851_REV	748.248284357315	0	748.248284357315
r_0852	6.41616672030689E-05	0.0063440984178	0.00640826008500307
r_0853	0	0	0
r_0855	0.00338645305823893	0.000499784071600118	0.00388623712983904
r_0882	6.61363254000397	0	6.61363254000397
r_0882_REV	6.61363254000397	0	6.61363254000397
r_0883	0.0333921178965545	0.00824795460918	0.0416400725057345
r_0884	0.186967775100968	0	0.186967775100968
r_0885	0	0	0
r_0886	0.571245700973458	0	0.571245700973458
r_0887	0.571245700994111	0	0.571245700994111
r_0888	999.951246993515	0.04875300648504	1000
r_0888_REV	999.951246993515	0	999.951246993515
r_0889	0	0	0
r_0890	6.61363254000424	0	6.61363254000424
r_0890_REV	6.61363254000424	0	6.61363254000424
r_0891	0.133902037979486	0	0.133902037979486
r_0892	999.031584414763	0.96841558523729	1000
r_0892_REV	999.031584414764	0	999.031584414764
r_0893	999.154033098253	0.84596690174704	1000
r_0893_REV	999.154033098252	0	999.154033098252
r_0902	37.6049993777637	0	37.6049993777637
r_0902_REV	37.6048842795927	0.00138139576142748	37.6062656753542
r_0903	0	0	0
r_0904	0.00428919175862115	0.00315396541702739	0.00744315717564855
r_0905	0.00198089128768329	0	0.00198089128768329
r_0906	0	0	0
r_0907	1000	0	1000
r_0907_REV	1000	0	1000
r_0908	0.00338645305823893	0.000499784071600118	0.00388623712983904
r_0909	0.00511555291494701	0.0054761659524	0.010591718867347
r_0910	0.00511555291494701	0.0054761659524	0.010591718867347
r_0911	0.00338645305823893	0.000499784071600118	0.00388623712983904
r_0912	17.6482511358615	0.00597595002412844	17.6542270858856
r_0912_REV	17.6482511358609	0	17.6482511358609
r_0913	0.00270241922733828	0.0040214055024	0.00672382472973828
r_0914	0.00338634757958956	0.000499784071443798	0.00388613165103336
r_0915	0.00338634757958956	0.000499784071443798	0.00388613165103336
r_0916_EXP_1	0.0155596792393863	0	0.0155596792393863
r_0916_EXP_2	0.0155596792403768	0	0.0155596792403768
r_0917	0.133902037979486	0	0.133902037979486
r_0918	0.133902037979486	0	0.133902037979486
r_0921	0	0	0
r_0922	0	0	0
r_0935	0	0	0
r_0937	0	0	0
r_0938	0.00309399571483314	0.0063440984178	0.00943809413263313
r_0939	0.00328967080870008	0.0055379373192	0.00882760812790008
r_0941	7.49541872701294E-05	0.0074112211602	0.00748617534747013
r_0942	0	0	0
r_0943	0	0	0
r_0953	0	0	0
r_0954	0	0	0
r_0955	6.53544519867238	0	6.53544519867238
r_0955_REV	6.53544519867146	0	6.53544519867146
r_0956	0.0519467305418857	0	0.0519467305418857
r_0957	0.0056786004625228	0.0074112211602	0.0130898216227228
r_0958_EXP_1	1.24402422536593	0	1.24402422536593
r_0958_EXP_2	1.24402422547821	0	1.24402422547821
r_0958_EXP_3	1.24397869566329	0	1.24397869566329
r_0959	0.514060021889011	0	0.514060021889011
r_0960	0	0	0
r_0961_EXP_1	0.821520585204759	0	0.821520585204759
r_0961_EXP_2	0.821520585204759	0	0.821520585204759
r_0962	0.295400265814533	0.814160019267052	1.10956028508159
r_0963_EXP_1	0	0	0
r_0963_EXP_2	0	0	0
r_0964_EXP_1	0.186973598795919	0	0.186973598795919
r_0964_EXP_2	0.186973598771404	0	0.186973598771404
r_0964_EXP_3	0.186973598773756	0	0.186973598773756
r_0964_EXP_4	0.186973598795904	0	0.186973598795904
r_0967	8.96223259764584E-07	0.0000886284828	8.95247060597646E-05
r_0968	4.4805648970436E-07	0.0000443142414	4.47622978897044E-05
r_0974_EXP_1	5.53697132341449E-05	0	5.53697132341449E-05
r_0974_EXP_2	5.5369627595074E-05	0	5.5369627595074E-05
r_0974_EXP_3	5.53697544633548E-05	0	5.53697544633548E-05
r_0975_EXP_1	0	0	0
r_0975_EXP_2	0	0	0
r_0975_EXP_3	0	0	0
r_0976_EXP_1	0.00289713223112976	0	0.00289713223112976
r_0976_EXP_2	0.0028972192262989	0	0.0028972192262989
r_0976_EXP_3	0.00289713223096929	0	0.00289713223096929
r_0977_EXP_1	0	0	0
r_0977_EXP_2	0	0	0
r_0977_EXP_3	0	0	0
r_0978_EXP_1	5.80690456119305E-05	0	5.80690456119305E-05
r_0978_EXP_2	5.80690457758035E-05	0	5.80690457758035E-05
r_0978_EXP_3	5.80690224671742E-05	0	5.80690224671742E-05
r_0979_EXP_1	0	0	0
r_0979_EXP_2	0	0	0
r_0979_EXP_3	0	0	0
r_0982	999.760722451221	0.239277548778705	1000
r_0982_REV	999.760722258212	0	999.760722258212
r_0984	999.760633822738	0	999.760633822738
r_0984_REV	999.760633822738	0.239366177262274	1000
r_0985_EXP_1	0	0	0
r_0985_EXP_2	0	0	0
r_0986	0.000606267154401952	0.000525638521935434	0.00113190567633739
r_0987	202.967400106987	0	202.967400106987
r_0987_REV	202.967400106987	0	202.967400106987
r_0988	0.00427622355748743	0.0068897454912	0.0111659690486874
r_0989_EXP_1	0.0111659690476396	0	0.0111659690476396
r_0989_EXP_2	0.0111656086411455	0	0.0111656086411455
r_0990	0.395258128214701	0	0.395258128214701
r_0990_REV	0.0135782644362565	0	0.0135782644362565
r_0992	0.0132779348361223	0	0.0132779348361223
r_0993	0	0	0
r_0995_EXP_1	0.00783251890705657	0	0.00783251890705657
r_0995_EXP_2	0.00783251890705657	0	0.00783251890705657
r_0996	0.00420148605604699	0.0159034412394	0.020104927295447
r_0997	0.00420148605604699	0.0159034412394	0.020104927295447
r_0998	0	0	0
r_0999	0	0	0
r_1001_EXP_1	0	0	0
r_1001_EXP_2	0	0	0
r_1002_EXP_1	0	0	0
r_1002_EXP_2	0	0	0
r_1003	0	0	0
r_1004	0	0	0
r_1005	0	0	0
r_1010	0	0	0
r_1011	0.000714887559849653	0.000525638521935434	0.00124052608178509
r_1012	0.000714887559843171	0.000525638521935434	0.00124052608177861
r_1021	119.223104153136	0.485921851056059	119.709026004192
r_1021_REV	119.170073133188	0	119.170073133188
r_1022	0.385121622897288	0.32453138333744	0.709653006234728
r_1023_EXP_1	0	0	0
r_1023_EXP_2	0	0	0
r_1023_EXP_3	0	0	0
r_1023_EXP_4	0	0	0
r_1023_EXP_5	0	0	0
r_1023_EXP_6	0	0	0
r_1024	0	0	0
r_1025	0.0372098062575617	0	0.0372098062575617
r_1026	0.0416400725057345	0	0.0416400725057345
r_1027	0.00572356520750802	0.0082479546092684	0.0139715198167764
r_1028_EXP_1	0	0	0
r_1028_EXP_2	0	0	0
r_1028_EXP_3	0	0	0
r_1029_EXP_1	0	0	0
r_1029_EXP_2	0	0	0
r_1029_EXP_3	0	0	0
r_1029_EXP_4	0	0	0
r_1030	0	0	0
r_1031_EXP_1	0.0572899824441263	0	0.0572899824441263
r_1031_EXP_2	4.96818403518207	0	4.96818403518207
r_1031_REV_EXP_1	0.0572899824441263	0	0.0572899824441263
r_1031_REV_EXP_2	4.9681840352163	0	4.9681840352163
r_1032_EXP_1	0	0	0
r_1032_EXP_2	0	0	0
r_1033_EXP_1	0	0	0
r_1033_EXP_2	0	0	0
r_1034	0	0	0
r_1035	0	0	0
r_1038	0.0333921179046826	0.00846444534507	0.0418565632497526
r_1039_EXP_1	0	0	0
r_1039_EXP_2	0	0	0
r_1041	0.0188356493042528	0.0075025353546	0.0263381846588528
r_1042	7.58777032575505E-05	0.0075025353546	0.00757841305785755
r_1043	0	0	0
r_1045	0.00279294452559999	0.000053324803818	0.00284626932941799
r_1047	0	0	0
r_1048	63.3464102029982	0	63.3464102029982
r_1048_REV	63.115324212143	0	63.115324212143
r_1049_EXP_1	213.405046696774	0	213.405046696774
r_1049_EXP_2	220.324624434426	0	220.324624434426
r_1049_EXP_3	213.405046696774	0	213.405046696774
r_1049_REV_EXP_1	213.180530014452	0	213.180530014452
r_1049_REV_EXP_2	220.093500821326	0	220.093500821326
r_1049_REV_EXP_3	213.180530014452	0	213.180530014452
r_1050_EXP_1	213.388990283888	0	213.388990283888
r_1050_EXP_2	220.308720993192	0	220.308720993192
r_1050_EXP_3	213.388990283888	0	213.388990283888
r_1050_REV_EXP_1	213.181182498648	0	213.181182498648
r_1050_REV_EXP_2	220.093500820463	0	220.093500820463
r_1050_REV_EXP_3	213.181182498648	0	213.181182498648
r_1051_EXP_1	0.0820020590935174	0	0.0820020590935174
r_1051_EXP_2	0.0820020590958408	0	0.0820020590958408
r_1054	999.632757309996	0.367242690004075	1000
r_1054_REV	999.632757309999	0	999.632757309999
r_1055_EXP_1	0.00672382472973828	0	0.00672382472973828
r_1055_EXP_2	0.00672382472973828	0	0.00672382472973828
r_1056	0.00270250340306017	0	0.00270250340306017
r_1057	4.06709197580991E-05	0.0040214055024	0.0040620764221581
r_1063	644.291282611835	0	644.291282611835
r_1063_REV	644.237482836934	0	644.237482836934
r_1065_EXP_1	0	0	0
r_1065_EXP_2	0	0	0
r_1066	5.6008477149253E-05	0.0055379373192	0.00559394579634925
r_1067	0	0	0
r_1068_EXP_1	0	0	0
r_1068_EXP_2	0	0	0
r_1069	11.5490634618515	0	11.5490634618515
r_1069_REV	11.5490634618515	0	11.5490634618515
r_1070_EXP_1	1000	0	1000
r_1070_EXP_2	1000	0	1000
r_1070_REV_EXP_1	1000	0	1000
r_1070_REV_EXP_2	1000	0	1000
r_1071	1000	0	1000
r_1071_REV	1000	0	1000
r_1072	0.186973598817662	0.000275173534359385	0.187248772352022
r_1073	0	0	0
r_1074_EXP_1	0	0	0
r_1074_EXP_2	0	0	0
r_1075_EXP_1	0.028046039819571	0	0.028046039819571
r_1075_EXP_2	0.0280460398197132	0	0.0280460398197132
r_1075_EXP_3	0.0280460398257469	0	0.0280460398257469
r_1076	0	0	0
r_1077	6.60802678768245	0	6.60802678768245
r_1078	6.60668401666294	0	6.60668401666294
r_1079	0.11218415930281	0	0.11218415930281
r_1080	0.112184159285874	0	0.112184159285874
r_1081	0	0	0
r_1082	0	0	0
r_1083	0	0	0
r_1084	1000	0	1000
r_1084_REV	1000	0	1000
r_1085	0.186973598817197	0	0.186973598817197
r_1086	0.186973598837577	0	0.186973598837577
r_1087	1000	0	1000
r_1087_REV	1000	0	1000
r_1088	999.992395407605	0	999.992395407605
r_1088_REV	999.992395407605	0.00760459239540978	1000
r_1089	7.69098681845624E-05	0.0076045923954	0.00768150226358456
r_1090	0	0	0
r_1091	0	0	0
r_1092_EXP_1	0.688000000000102	0	0.688000000000102
r_1092_EXP_2	0.688000000000102	0	0.688000000000102
r_1092_EXP_3	0.688000000000102	0	0.688000000000102
r_1092_EXP_4	0.688000000000102	0	0.688000000000102
r_1092_EXP_5	0.688000000000102	0	0.688000000000102
r_1093_EXP_1	0.688000000000102	0	0.688000000000102
r_1093_EXP_2	0.688000000000102	0	0.688000000000102
r_1093_EXP_3	0.688000000000102	0	0.688000000000102
r_1093_EXP_4	0.688000000000102	0	0.688000000000102
r_1093_EXP_5	0.688000000000102	0	0.688000000000102
r_1093_EXP_6	0.688000000000102	0	0.688000000000102
r_1094	0.00686988640366282	0.681130113596439	0.688000000000102
r_1095_EXP_1	2.14449671357991	0	2.14449671357991
r_1095_EXP_2	1.79453541696711	0	1.79453541696711
r_1095_REV_EXP_1	2.14449671356717	0	2.14449671356717
r_1095_REV_EXP_2	1.79453541646036	0	1.79453541646036
r_1096	1000	0	1000
r_1096_REV	1000	0	1000
r_1097	1000	0	1000
r_1097_REV	1000	0	1000
r_1099	999.993110254509	0.0068897454912	1000
r_1099_REV	999.993110254509	0	999.993110254509
r_1100	1000	0	1000
r_1100_REV	1000	0	1000
r_1101_EXP_1	0	0	0
r_1101_EXP_10	0	0	0
r_1101_EXP_11	0	0	0
r_1101_EXP_12	0	0	0
r_1101_EXP_13	0	0	0
r_1101_EXP_2	0	0	0
r_1101_EXP_3	0	0	0
r_1101_EXP_4	0	0	0
r_1101_EXP_5	0	0	0
r_1101_EXP_6	0	0	0
r_1101_EXP_7	0	0	0
r_1101_EXP_8	0	0	0
r_1101_EXP_9	0	0	0
r_1102	0	0	0
r_1103	1000	0	1000
r_1103_REV	1000	0	1000
r_1104	1000	0	1000
r_1104_REV	1000	0	1000
r_1106	1000	0	1000
r_1106_REV	1000	0	1000
r_1107	0	0	0
r_1108_EXP_1	0	0	0
r_1108_EXP_2	0	0	0
r_1110	992.024086387069	7.97591361293085	1000
r_1110_REV	992.024086387082	0	992.024086387082
r_1111	0	0	0
r_1112	999.7292148669	0.270785133100219	1000
r_1112_REV	999.729206534246	0	999.729206534246
r_1113	0	0	0
r_1114	0	0	0
r_1115_EXP_1	1000	0	1000
r_1115_EXP_2	1000	0	1000
r_1115_REV_EXP_1	1000	0	1000
r_1115_REV_EXP_2	1000	0	1000
r_1116	0.00461998807657745	0	0.00461998807657745
r_1118	999.514422581908	0.469208090975173	999.983630672883
r_1119_EXP_1	0	0	0
r_1119_EXP_2	0	0	0
r_1120	0.280460398211057	0	0.280460398211057
r_1121	1000	0	1000
r_1121_REV	1000	0	1000
r_1122	1000	0	1000
r_1122_REV	1000	0	1000
r_1123	1000	0	1000
r_1123_REV	1000	0	1000
r_1124	1000	0	1000
r_1124_REV	1000	0	1000
r_1125	223.391112319811	0	223.391112319811
r_1129	0.00786063581912272	0	0.00786063581912272
r_1130	0.0648216034556553	0	0.0648216034556553
r_1131	0.0583441706528516	0	0.0583441706528516
r_1133_EXP_1	0	0	0
r_1133_EXP_2	0	0	0
r_1134_EXP_1	0	0	0
r_1134_EXP_2	0	0	0
r_1134_EXP_3	0	0	0
r_1134_EXP_4	0	0	0
r_1134_EXP_5	0	0	0
r_1134_EXP_6	0	0	0
r_1134_EXP_7	0	0	0
r_1135_EXP_1	0	0	0
r_1135_EXP_10	0	0	0
r_1135_EXP_11	0	0	0
r_1135_EXP_2	0	0	0
r_1135_EXP_3	0	0	0
r_1135_EXP_4	0	0	0
r_1135_EXP_5	0	0	0
r_1135_EXP_6	0	0	0
r_1135_EXP_7	0	0	0
r_1135_EXP_8	0	0	0
r_1135_EXP_9	0	0	0
r_1136_EXP_1	1000	0	1000
r_1136_EXP_2	1000	0	1000
r_1136_REV_EXP_1	1000	0	1000
r_1136_REV_EXP_2	1000	0	1000
r_1137	0.841190378886352	0	0.841190378886352
r_1138	1000	0	1000
r_1138_REV	1000	0	1000
r_1139_EXP_1	0	0	0
r_1139_EXP_2	0	0	0
r_1139_EXP_3	0	0	0
r_1139_EXP_4	0	0	0
r_1139_EXP_5	0	0	0
r_1139_EXP_6	0	0	0
r_1139_EXP_7	0	0	0
r_1146_EXP_1	1000	0	1000
r_1146_EXP_2	1000	0	1000
r_1146_EXP_3	1000	0	1000
r_1146_EXP_4	1000	0	1000
r_1146_REV_EXP_1	1000	0	1000
r_1146_REV_EXP_2	1000	0	1000
r_1146_REV_EXP_3	1000	0	1000
r_1146_REV_EXP_4	1000	0	1000
r_1147_EXP_1	1000	0	1000
r_1147_EXP_2	1000	0	1000
r_1147_EXP_3	1000	0	1000
r_1147_EXP_4	1000	0	1000
r_1147_REV_EXP_1	1000	0	1000
r_1147_REV_EXP_2	1000	0	1000
r_1147_REV_EXP_3	1000	0	1000
r_1147_REV_EXP_4	1000	0	1000
r_1149	1000	0	1000
r_1149_REV	1000	0	1000
r_1151	0	0	0
r_1161_EXP_1	1000	0	1000
r_1161_EXP_2	1000	0	1000
r_1161_EXP_3	1000	0	1000
r_1161_EXP_4	1000	0	1000
r_1161_REV_EXP_1	1000	0	1000
r_1161_REV_EXP_2	1000	0	1000
r_1161_REV_EXP_3	1000	0	1000
r_1161_REV_EXP_4	1000	0	1000
r_1165_EXP_1	0	0	0
