Reaction	Log10_ParWo	Log10_ParAc	Log10_ATSWo	Log10_ATSAc
r_4212	NA	NA	NA	NA
r_4214	NA	NA	NA	NA
r_4215	NA	NA	NA	NA
r_4218	NA	NA	NA	NA
r_4219	NA	NA	NA	NA
r_4220	NA	NA	NA	NA
r_4221	3.43820756300166	3.11392605617425	3.42251561321643	3.26617762611237
r_4222	NA	NA	NA	NA
r_4224	-0.25082531390108	-0.0221141557638238	-0.257082648329043	0.40865496247428
r_4225	NA	NA	NA	NA
r_4226	1.54194364133106	1.3516752035893	1.51446796916209	1.52777030977504
r_4232	NA	NA	NA	NA
r_4233	NA	NA	NA	NA
r_4236	3	3	3	3
r_4237	NA	NA	NA	NA
r_4243	NA	NA	NA	NA
r_4244	NA	NA	NA	NA
r_4245	NA	NA	NA	NA
r_4246	NA	NA	NA	NA
r_4249	NA	NA	NA	NA
r_4252	NA	NA	NA	NA
r_4256	NA	NA	NA	NA
r_4258	NA	NA	NA	NA
r_4260	NA	NA	NA	NA
r_4261	NA	NA	NA	NA
r_4263	NA	NA	NA	NA
r_4265	NA	NA	NA	NA
r_4266	-0.472674063524025	-0.243962905385617	-0.478931397925275	0.186806212857955
r_4267	-0.472674063537665	-0.243962905379025	-0.478931397920667	0.186806212858783
r_4268	-0.472674063554742	-0.243962905375865	-0.47893139794695	0.186806212857108
r_4269	NA	NA	NA	NA
r_4274	2.39591828504164	2.20539807144323	2.35278225636707	2.29924818324972
r_4275	NA	NA	NA	NA
r_4276	3.30102999566398	3.30102999566398	3.30102999566398	3.30102999566398
r_4280	NA	NA	NA	NA
r_4281	NA	NA	NA	NA
r_4282	NA	NA	NA	NA
r_4288	NA	NA	NA	NA
r_4308	NA	NA	NA	NA
r_4315	NA	NA	NA	NA
r_4316	NA	NA	NA	NA
r_4317	NA	NA	NA	NA
r_4318	NA	NA	NA	NA
r_4319	NA	NA	NA	NA
r_4326	NA	NA	NA	NA
r_4327	NA	NA	NA	NA
r_4329	NA	NA	NA	NA
r_4330	-0.807047382364359	-0.578336224182645	NA	-0.147567105940593
r_4332	NA	NA	NA	NA
r_4333	NA	NA	NA	NA
r_4334	NA	NA	NA	NA
r_4336	NA	NA	NA	NA
r_4337	2.53098224971846	1.63839150971319	1.84525977952796	1.76530748757498
r_4338	NA	NA	NA	NA
r_4491	NA	NA	NA	NA
r_4492	NA	NA	NA	NA
t_0001	-0.356919577074203	-0.134808648496273	-0.363243055363159	0.293537803561399
t_0003	NA	NA	NA	NA
t_0004	NA	NA	NA	NA
t_0009	-1.80308783681786	-1.50403429335919	-1.80934517120422	-1.08404531111509
t_0010	-1.86006388987472	-1.56202624026586	-1.86632122426673	-1.14102136410457
t_0011	NA	NA	NA	NA
t_0012	NA	NA	NA	NA
t_0013	-11.6980497025482	NA	NA	NA
t_0014	NA	NA	NA	NA
t_0015	-1.80308783690884	-1.50403429336314	-1.80934517129978	-1.08404531111609
t_0016	-1.86006388987472	-1.56202624026586	-1.86632122426673	-1.14102136410457
t_0017	NA	NA	NA	NA
t_0018	NA	NA	NA	NA
t_0019	-11.6980497025482	NA	NA	NA
t_0020	NA	NA	NA	NA
t_0021	-1.80308783681786	-1.50403429335919	-1.80934517120422	-1.08404531111509
t_0022	-1.86006388987472	-1.56202624026586	-1.86632122426673	-1.14102136410457
t_0023	NA	NA	NA	NA
t_0024	NA	NA	NA	NA
t_0025	-11.6980497025482	NA	NA	NA
t_0026	NA	NA	NA	NA
t_0027	0.582125382083979	0.642930739054709	0.593248684132644	0.848738509009749
t_0028	-1.80308783686806	-1.50403429336629	-1.80934517127749	-1.08404531111609
t_0029	-1.80308783684923	-1.50403429336944	-1.80934517128068	-1.08404531111609
t_0030	-11.7681985534321	NA	NA	NA
t_0031	-1.80308783686492	-1.50403429336787	-1.80934517131569	-1.08404531111609
t_0032	NA	NA	NA	NA
t_0033	-1.8030878368712	-1.50403429337102	-1.80934517120422	-1.08404531111609
t_0034	-1.86006388984481	-1.50403429338205	-1.80934517130296	-1.08404531111609
t_0035	-11.7681985534321	NA	NA	NA
t_0036	-1.86006388982106	-1.56202624034691	-1.86632122428729	-1.1410213641058
t_0037	-1.80308783686492	-1.50403429336787	-1.80934517130296	-1.08404531111609
t_0038	-11.7681985534321	NA	NA	NA
t_0039	-1.80308783685237	-1.5040342933726	-1.80934517131569	-1.08404531111609
t_0040	-1.50205784118368	-1.20300429769994	-1.50831517557691	-0.783015315450311
t_0041	3	-1.20300429770073	-1.80934517127113	-0.783015315450311
t_0042	-11.6890173082333	NA	NA	NA
t_0043	3	2.99995917824392	-1.80934517120429	2.99989262233823
t_0044	-12.4671685628615	NA	NA	NA
t_0045	-1.80308783687747	-1.203004297696	2.93448814506539	2.99989262233823
t_0046	-1.86006388984481	2.99995917824392	-1.80934517128068	-0.783015315449413
t_0047	3	NA	3	NA
t_0048	-1.86006388984123	-1.26099624468202	3	NA
t_0049	3	-1.20300429769648	-1.80934517129978	-0.783015315450106
t_0050	-11.7681985534321	NA	NA	NA
t_0051	3	-1.5040342933647	NA	-1.08404531111669
t_0052	1.14404983744721	0.719943461786184	1.05283617537239	0.832933071454932
t_0053	-1.32596658213261	-1.50403429335919	-1.53586951957321	-1.0840453111125
t_0054	-1.32596658213459	-1.04539644433892	-1.5083151755785	-0.625098025323839
t_0055	-1.34414055105584	-1.23103302129776	-1.80934517120429	-0.810569659449056
t_0056	-11.6980497025482	NA	0.983673108520658	NA
t_0057	-1.50205784116525	-1.04539644433823	-1.50831517558751	-0.625098025323756
t_0058	-11.6980497025482	NA	NA	0.458699249396386
t_0059	-1.50205784116525	-1.50403429335919	-1.80934517120429	-0.783015315450398
t_0060	-1.32596658213646	-1.11176297092783	-1.50831517558036	-0.783015315449413
t_0061	-1.86006388982106	-1.56202624026586	-1.86632122426673	-1.14102136410457
t_0062	-11.6980497025482	0.510373022489513	NA	NA
t_0063	NA	NA	NA	NA
t_0064	-1.2145865268151	1.50694009753944	1.53026044757419	1.61709595366287
t_0065	-1.21458652679651	-0.854779099875856	-1.35039788547863	-0.395888176061245
t_0066	-11.6980497025482	1.62211837383525	NA	NA
t_0067	-1.20102784553049	-0.854779099879975	-1.20728517993153	-0.385075306779056
t_0068	NA	NA	NA	NA
t_0069	-1.21055935740985	-0.901974302037492	-1.16048686014023	-0.606924056395617
t_0070	-1.26689542125586	-0.90197430203718	-1.20728517994277	-0.481985319787192
t_0071	-11.7681985534321	NA	NA	NA
t_0072	-1.55903389419693	-1.26099624464206	-1.38919996956712	-0.663900109385585
t_0073	-1.11493070180769	-0.915762586521065	-1.22084386120921	-0.495544001051655
t_0074	-11.6981606889375	NA	NA	NA
t_0075	-1.12601967400633	-0.854793780541425	1.53884798613195	-0.385075306779205
t_0076	NA	NA	NA	NA
t_0081	NA	NA	NA	NA
t_0083	-1.20261402191655	-1.26695187130788	-1.23033868132875	-1.15633002619306
t_0084	-1.7534380579749	-1.7800561900753	-1.75937217611375	-1.72946477652296
t_0086	-1.78348817764062	-1.5748280545228	-1.74232695964553	-1.20863833194571
t_0087	-1.80507437404471	-1.77959410863864	-1.80264612384923	-1.73141046935953
t_0090	-1.15239742891881	-1.33960758466771	-1.26582913085034	-1.13007791107607
t_0093	-1.54136649189237	-1.32358351988323	-1.53877431221869	-1.17029594794264
t_0095	-1.03435949523739	-1.1375277980667	-1.07057295641369	-0.942306248673182
t_0096	-1.81804904769681	-1.60072969786971	-1.81469407612356	-1.12995265511255
t_0097	-0.671669240600034	-0.444205977582614	-0.677612351765476	-0.0158075758502467
t_0098	-0.671683823307398	-0.444217025176805	-0.677627823091421	-0.0158126206016551
t_0100	-0.675543873380875	-0.447138161940048	-0.681724191178162	-0.0169424896930419
t_0101	-0.675532598223533	-0.447129638539404	-0.681712222475322	-0.0169372787352469
t_0104	-0.723208714230081	-0.49565161893681	-0.729175413922117	-0.0670315645771035
t_0106	-0.726964661975922	-0.498493462766981	-0.733161486421793	-0.0681889571077066
t_0107	-0.726968580770713	-0.498496424706191	-0.733165646399132	-0.0681899036670797
t_0109	-0.676794046192809	-0.631196314995728	-0.683051380607429	-0.535291923107845
t_0110	-0.676794046178223	-0.631196314998977	-0.683051380585765	-0.535291923106127
t_0112	-0.676794046189689	-0.631196314997204	-0.683051380582387	-0.535291923110265
t_0113	-0.676794046197256	-0.631196314993054	-0.683051380586969	-0.535291923106441
t_0116	-5.29394620411441	-5.18189586309285	-5.27498888948901	-5.17918031093499
t_0118	-5.29331936669512	-5.18126902572514	-5.27436205207049	-5.17855347250733
t_0133	-5.29454235633551	-5.1824920153507	-5.2755850417113	-5.17977645993993
t_0134	-5.29394620411441	-5.18189586309285	-5.27498888948901	-5.17918031093499
t_0136	-5.29331936669512	-5.18126902572514	-5.27436205207049	-5.17855347250733
t_0146	-5.29394620411441	-5.18189586309285	-5.27498888948901	-5.17918031093499
t_0148	-5.29331936669512	-5.18126902572514	-5.27436205207049	-5.17855347250733
t_0163	-0.250825313946452	-0.0221141557732061	-0.257082648312612	0.40865496247428
t_0164	-0.250825313923311	-0.0221141557559039	-0.257082648344482	0.40865496247497
t_0166	-0.250825313927693	-0.0221141557573982	-0.257082648305811	0.408654962474858
t_0167	-0.25082531392035	-0.0221141557589236	-0.257082648309798	0.40865496247457
t_0170	-1.22712598615267	-1.34408777080239	-1.26644492734772	-1.13545613246556
t_0173	-1.8626774300651	-1.63664016212768	-1.86092242901457	-1.17814555858341
t_0176	-0.250825313926543	-0.0221141557604942	-0.257082648339372	0.408654962474239
t_0179	-0.25082531392384	-0.0221141557577574	-0.257082648342406	0.408654962474226
t_0183	-0.933773425344879	-1.09314501222415	-0.974028766883054	-0.955948262312616
t_0186	-0.927937532150844	-1.08242914992306	-0.967334905435332	-0.948150862507104
t_0192	-0.936780313967255	-1.09871423359648	-0.977482908115063	-0.959979618013847
t_0195	-0.936780313969339	-1.09871423359831	-0.977482908115785	-0.959979618015823
t_0204	-0.927936482574965	-1.08242810083733	-0.96733385586224	-0.9481498021791
t_0213	-0.936779264390053	-1.09871318451418	-0.977481858541748	-0.959978557687166
t_0217	-1.03435949523739	-1.1375277980667	-1.07057295641369	-0.942306248673182
t_0218	-1.81804904769681	-1.60072969786971	-1.81469407612356	-1.12995265511255
t_0219	NA	NA	NA	NA
t_0220	NA	NA	NA	NA
t_0222	NA	NA	NA	NA
t_0223	NA	NA	NA	NA
t_0225	-2.02216334298228	-1.65491468945917	-1.94586140012445	-1.2000924153349
t_0226	-2.47223607391334	-13.8638028034733	-13.7639080934347	-12.823532775752
t_0227	-2.30630134767049	-2.20579603368645	-1.96598523159022	-1.05318486528265
t_0228	-2.3113752231065	-2.39667072349427	-1.85979723101569	-2.43709862080298
t_0230	-1.94102049865715	-1.63671795617137	-1.94553953245579	-1.20669160515857
t_0231	-2.91262105016562	-2.49233132548827	-2.96264208375238	-1.82676103412608
t_0232	-0.945042686526684	-1.12751658911949	-0.988866797025834	-1.0044722379908
t_0233	-0.71076341859494	-1.14409421107635	-0.696057131238711	-1.04979944743301
t_0235	NA	-2.09833067527564	NA	-1.5445166642273
t_0236	-2.20523742128217	-2.40516893575004	-2.18712370445469	-2.91256893054008
t_0237	-1.87798280059083	-1.59455129132044	NA	-1.15146571888885
t_0238	NA	NA	NA	NA
t_0240	-1.02766646844977	-1.12987764346216	-1.06387992962401	-0.934656094070931
t_0241	-1.81048661520688	-1.59228494197343	-1.80713164364646	-1.1228448385114
t_0243	-0.672078765765144	-0.444516194378788	-0.678046842254759	-0.0158854332407884
t_0246	-0.675816058323016	-0.447343902250722	-0.682013123948379	-0.0170373812199821
t_0249	-0.672078765772941	-0.444516194378788	-0.678046842254759	-0.0158854332409974
t_0252	-0.675816058323016	-0.447343902250722	-0.682013123975086	-0.0170373812195078
t_0254	NA	NA	NA	NA
t_0255	NA	NA	NA	NA
t_0257	NA	NA	NA	NA
t_0260	NA	NA	NA	NA
t_0263	-0.953963922857711	-1.14418321137384	-0.997114280585852	-1.04987651753217
t_0266	-0.953963922857531	-1.14418321137383	-0.997114280585827	-1.04987651753253
t_0268	NA	NA	NA	NA
t_0269	NA	NA	NA	NA
t_0271	NA	NA	NA	NA
t_0272	NA	NA	NA	NA
t_0274	-1.04960503219459	-1.16601950144406	-1.08892397339528	-0.957387863100763
t_0275	-1.85014555778574	-1.62265543671243	-1.84839055674889	-1.13256925877327
t_0276	-5.29454235633551	-5.1824920153507	-5.2755850417113	-5.17977645993993
t_0277	-5.29394620411441	-5.18189586309285	-5.27498888948901	-5.17918031093499
t_0279	-5.29331936669512	-5.18126902572514	-5.27436205207049	-5.17855347250733
t_0283	-5.29394620411441	-5.18189586309285	-5.27498888948901	-5.17918031093499
t_0285	-5.29331936669512	-5.18126902572514	-5.27436205207049	-5.17855347250733
t_0288	NA	NA	NA	NA
t_0289	NA	NA	NA	NA
t_0291	NA	NA	NA	NA
t_0295	-0.250825313926543	-0.0221141557604942	-0.257082648339372	0.408654962474239
t_0298	-0.25082531392384	-0.0221141557577574	-0.257082648342406	0.408654962474226
t_0300	-0.246098832538558	-0.0185389783942114	-0.252066225937548	0.41008210830629
t_0301	-0.246110033485059	-0.0185474621084674	-0.252078109962535	0.410083299031753
t_0303	-0.249843407266271	-0.0213722080430604	-0.256040231673397	0.408932297611839
t_0304	-0.249847326079676	-0.0213751699824499	-0.256044391679141	0.408931351052925
t_0307	-0.246110033482425	-0.018547462109295	-0.252078109994006	0.410083299032498
t_0310	-0.249847326076597	-0.021375169983912	-0.25604439167753	0.408931351052562
t_0312	-2.52423428631528	-2.89989600848615	-2.62441625252678	-3.66348593453135
t_0313	-2.28677334717967	-2.48739272679152	-2.33013387510543	-2.39414523724983
t_0315	-2.24062965406633	-2.42870233668965	-2.27136835701468	-2.34238566581565
t_0330	-1.91689857966255	-2.08332013512801	-1.95799835838694	-1.96584289516798
t_0331	-1.92503562113324	-1.98231981027386	-1.9666542087946	-2.01550424915653
t_0333	NA	NA	NA	NA
t_0334	NA	NA	NA	NA
t_0337	NA	NA	NA	NA
t_0340	NA	NA	NA	NA
t_0343	-0.375764050532361	-0.598999419549986	-0.3820213849325	-0.441550603777605
t_0346	-0.375764050541844	-0.599022896852404	-0.382021384930664	-0.441456039241244
t_0348	-2.01330006083176	-2.22580484074521	-2.04898631537281	-1.98449577906381
t_0349	-2.03850976861617	-2.37104837126607	-2.93041229773074	-2.05362116803767
t_0351	-2.32635809116206	-3.05193838601229	-2.3293181162848	-2.77823038215071
t_0366	-1.98030387787061	-1.75241604541833	-1.98635377028677	-1.18835380172486
t_0367	-1.98030387786832	-1.7524160454122	-1.98635377030491	-1.18835380172586
t_0369	-1.98035703039759	-1.7524562729949	-1.98641017556446	-1.18835380172525
t_0370	-1.98035354869356	-1.75245363798064	-1.98640648074503	-1.1883538017246
t_0373	-0.953963922857711	-1.14418321137384	-0.997114280585814	-1.04987651753217
t_0376	-0.953963922857351	-1.14418321137383	-0.997114280585827	-1.04987651752854
t_0379	NA	NA	NA	NA
t_0382	NA	NA	NA	NA
t_0385	-0.723231288207483	-0.495668716826775	-0.729199364720724	-0.0670379556878754
t_0387	-0.726964661975922	-0.496275194692641	-0.733161486421793	-0.067444433219011
t_0388	-0.726968580770713	-0.498496424706191	-0.733165646399132	-0.0681899036670797
t_0391	-0.723219984623818	-0.495660155340068	-0.7291873717177	-0.0670347601207332
t_0393	-0.726964661975922	-0.498493462766981	-0.733161486421793	-0.0681889571077066
t_0394	-0.726968580770713	-0.498496424706191	-0.733165646399132	-0.0681899036670797
t_0397	-0.723219984623818	-0.495660155340068	-0.7291873717177	-0.0670347601207332
t_0399	-0.726964661975922	-0.498493462766981	-0.733161486421793	-0.0681889571077066
t_0400	-0.726968580770713	-0.498496424706191	-0.733165646399132	-0.0681899036670797
t_0403	-3.75370481683788	-3.94398469390411	-3.79685517456866	-3.85005598854703
t_0406	-3.75370481684115	-3.94398469390409	-3.79685517456656	-3.85005598854817
t_0409	-0.250825313923038	-0.0221141557597096	-0.257082648341609	0.408654962475254
t_0412	-0.250825313928542	-0.0221141557618286	-0.257082648340592	0.408654962475094
t_0415	NA	NA	NA	NA
t_0418	NA	NA	NA	NA
t_0421	0.0502046817221846	-0.0221141557654932	-0.257082648315342	0.408654962474526
t_0424	0.050204681730696	-0.0221141557639252	-0.257082648315176	0.408654962474909
t_0427	-0.551855309592428	-0.323144151425973	-0.558112643996445	0.10762496681025
t_0430	-0.551855309586006	-0.323144151427396	-0.55811264399718	0.107624966810745
t_0432	-1.98030387787061	-1.75241604541833	-1.98635377028677	-1.18835380172486
t_0433	-1.98030387786832	-1.7524160454122	-1.98635377030491	-1.18835380172586
t_0435	-1.98035703039759	-1.7524562729949	-1.98641017556446	-1.18835380172525
t_0436	-1.98035354869356	-1.75245363798064	-1.98640648074503	-1.1883538017246
t_0438	-1.98030387787061	-1.75241604541833	-1.98635377028677	-1.18835380172486
t_0439	-1.98030387786832	-1.7524160454122	-1.98635377030491	-1.18835380172586
t_0441	-1.98035703039759	-1.7524562729949	-1.98641017556446	-1.18835380172525
t_0442	-1.98035354869356	-1.75245363798064	-1.98640648074503	-1.1883538017246
t_0445	-3.75371244906921	-3.94399226463426	-3.79686281734429	-3.8500817192817
t_0448	-3.75371244906907	-3.94399226463422	-3.79686281756623	-3.85008171928004
t_0451	-0.250825313933468	-0.0221141557471106	-0.257082648332118	0.408654962474955
t_0454	-0.250825313928717	-0.0221141557531227	-0.257082648330793	0.408654962474293
t_0457	-0.250688909347376	-0.0220621704884125	-0.256957351095713	0.408654962474955
t_0460	-0.250688909342627	-0.0220621704944238	-0.257082648330793	0.408654962474293
t_0463	-3.75371244906921	-3.94399226463426	-3.79686281734429	-3.8500817192817
t_0466	-3.75371244906907	-3.94399226463422	-3.79686281756623	-3.85008171928004
t_0469	-3.75370481683788	-3.94398469390411	-3.79685517456866	-3.85005598854703
t_0472	-3.75370481684115	-3.94398469390409	-3.79685517456656	-3.85005598854817
t_0475	-0.250825313926229	-0.022114155759546	-0.257082648343533	0.408654962475204
t_0478	-0.250825313920679	-0.0221141557625525	-0.257082648342588	0.408654962475468
t_0481	NA	NA	NA	NA
t_0484	NA	NA	NA	NA
t_0487	-0.551855309592428	-0.323144151425973	-0.558112643996445	0.10762496681025
t_0490	-0.551855309586006	-0.323144151427396	-0.55811264399718	0.107624966810745
t_0493	-0.250825313926229	-0.022114155759546	-0.257082648343533	0.408654962475204
t_0496	-0.250825313920679	-0.0221141557625525	-0.257082648342588	0.408654962475468
t_0499	-0.250825313936443	-0.0221141557597096	-0.257082648343613	0.408654962474861
t_0502	-0.25082531392973	-0.0221141557690352	-0.257082648340592	0.408654962474934
t_0504	-0.250825313907137	-0.0221141557664921	-0.257082648333591	0.408654962474956
t_0505	-0.250825313923038	-0.022114155764241	-0.257082648341609	0.408654962475254
t_0507	-0.250825313920511	-0.0221141557626142	-0.257082648337077	0.408654962475277
t_0508	-0.250825313928542	-0.0221141557618286	-0.257082648341979	0.408654962475094
t_0511	-0.250825313928583	-0.0221141557654932	-0.257082648315342	0.408654962474526
t_0514	-0.250825313925256	-0.0221141557639252	-0.257082648315176	0.408654962474909
t_0517	NA	NA	NA	NA
t_0520	NA	NA	NA	NA
t_0522	-0.671976771035482	-0.444438940250006	-0.677938627455322	-0.015860435853902
t_0523	-0.671985868828806	-0.444445831386621	-0.677948279975505	-0.0158588481078074
t_0525	-0.6757642670912	-0.447304756502462	-0.681958145113347	-0.0170141185641052
t_0526	-0.67576508551784	-0.447305375106253	-0.681959013903562	-0.0170150738395477
t_0529	-1.97755896098927	-1.75033697674843	-1.98344144851328	-1.18778573234893
t_0532	-1.97772668222944	-1.75046410442892	-1.98361936647879	-1.18780684008429
t_0535	-1.97407219776045	-1.74833207541889	-1.97958327195332	-1.18650861668717
t_0538	-1.98039644625424	-1.75313386839696	-1.98278228767587	-1.1865768565794
t_0541	NA	NA	NA	NA
t_0544	NA	NA	NA	NA
t_0546	-1.96919707452307	-1.74398390264261	-1.97457645495206	-1.18603687860778
t_0547	-1.96921043573581	-1.74399407744007	-1.97459061190817	-1.18603381600924
t_0549	-1.97003069131998	-1.74461857516929	-1.97545976815008	-1.18618294758561
t_0550	-1.9699459848605	-1.74455409761134	-1.9753700072994	-1.18616869983323
t_0557	-0.939679425087646	-1.10411551394166	-0.98081678173459	-0.963876569092402
t_0566	-0.939679425087672	-1.1041155139413	-0.980816781734565	-0.963876569092926
t_0570	-1.04960503219459	-1.16601950144406	-1.08892397339528	-0.957387863100763
t_0571	-1.85014555778574	-1.62265543671243	-1.84839055674889	-1.13256925877327
t_0572	-1.04960503219459	-1.16601950144406	-1.08892397339528	-0.957387863100763
t_0573	-1.85014555778574	-1.62265543671243	-1.84839055674889	-1.13256925877327
t_0574	NA	NA	NA	NA
t_0575	NA	NA	NA	NA
t_0577	NA	NA	NA	NA
t_0578	NA	NA	NA	NA
t_0581	-0.250961761364971	-0.0221661472463467	-0.257207981737647	0.408631026033146
t_0584	-0.250961761370477	-0.022166147243934	-0.257207981737954	0.408631026032985
t_0587	-0.672438795410456	-0.444653720303226	-0.678377319229986	-0.0159490608447771
t_0590	-0.676179200850031	-0.44748232667631	-0.682346634059488	-0.0171011778294969
t_0593	-0.551855309592428	-0.323144151425973	-0.558112643996445	0.10762496681025
t_0596	-0.551855309586006	-0.323144151427396	-0.55811264399718	0.107624966810745
t_0599	-3.75370481683788	-3.94398469390411	-3.79685517456866	-3.85005598854703
t_0602	-3.75370481684115	-3.94398469390409	-3.79685517456656	-3.85005598854817
t_0605	NA	NA	NA	NA
t_0608	NA	NA	NA	NA
t_0611	-3.75371244906921	-3.94399226463426	-3.79686281734429	-3.8500817192817
t_0614	-3.75371244906907	-3.94399226463422	-3.79686281756623	-3.85008171928004
t_0616	NA	NA	NA	NA
t_0617	NA	NA	NA	NA
t_0619	NA	NA	NA	NA
t_0620	NA	NA	NA	NA
t_0623	-3.75370481683788	-3.94398469390411	-3.79685517456866	-3.85005598854703
t_0626	-3.75370481684115	-3.94398469390409	-3.79685517456656	-3.85005598854817
t_0628	-0.551855309587642	-0.323144151423346	-0.558112643996523	0.10762496681069
t_0629	-0.551855309592428	-0.323144151425973	-0.558112643996445	0.10762496681025
t_0631	-0.551855309585006	-0.323144151426159	-0.558112643999177	0.107624966810707
t_0632	-0.551855309586006	-0.323144151427396	-0.55811264399718	0.107624966810745
t_0634	NA	NA	NA	NA
t_0635	NA	NA	NA	NA
t_0637	NA	NA	NA	NA
t_0638	NA	NA	NA	NA
t_0640	-0.551855309587642	-0.323144151423346	-0.558112643996523	0.10762496681069
t_0641	-0.551855309592428	-0.323144151425973	-0.558112643996445	0.10762496681025
t_0643	-0.551855309585006	-0.323144151426159	-0.558112643999177	0.107624966810707
t_0644	-0.551855309586006	-0.323144151427396	-0.55811264399718	0.107624966810745
t_0647	NA	NA	NA	NA
t_0650	NA	NA	NA	NA
t_0652	-0.250825313907137	-0.0221141557664921	-0.257082648333591	0.408654962474956
t_0653	-0.250825313923038	-0.022114155764241	-0.257082648341609	0.408654962475254
t_0655	-0.250825313920511	-0.0221141557626142	-0.257082648337077	0.408654962475277
t_0656	-0.250825313928542	-0.0221141557618286	-0.257082648341979	0.408654962475094
t_0658	-1.27906692896756	-1.52985025726054	-1.32606372115995	-1.50049092926289
t_0659	-1.29635751931433	-1.57036884006059	-1.34629438458969	-1.5382907340776
t_0661	-1.0000179694449	-1.26695006613387	-1.04817123416888	-1.39091580237531
t_0662	-1.00001796944209	-1.26695006612855	-1.04817123417001	-1.388653614139
t_0665	-0.672078765765144	-0.444516194378788	-0.678046842254759	-0.0158854332407884
t_0668	-0.675816058323016	-0.447343902250722	-0.682013123948379	-0.0170373812195078
t_0670	-0.723220087317104	-0.495660233112213	-0.729187480617137	-0.0670391464118004
t_0671	-0.723231288207483	-0.495668716826775	-0.729199364720724	-0.0670379556878754
t_0673	-0.726964661975922	-0.498493462766981	-0.733161486421793	-0.0681889571077066
t_0674	-0.726968580770713	-0.498496424706191	-0.733165646399132	-0.0681899036670797
t_0676	-0.246098832578425	-0.0185389783933054	-0.252066225889444	0.41008210830642
t_0677	-0.246110033482425	-0.018547462109295	-0.252078109994006	0.410083299032498
t_0679	-0.249843407288256	-0.0213722080498838	-0.256040231697345	0.408932297612301
t_0680	-0.249847326076597	-0.021375169983912	-0.25604439167753	0.408931351052562
t_0682	NA	NA	NA	NA
t_0683	NA	NA	NA	NA
t_0685	NA	NA	NA	NA
t_0686	NA	NA	NA	NA
t_0688	NA	NA	NA	NA
t_0689	NA	NA	NA	NA
t_0691	NA	NA	NA	NA
t_0692	NA	NA	NA	NA
t_0694	-0.676794046192809	-0.630460095575496	-0.683051380607429	-0.527167089726799
t_0695	-0.676794046178223	-0.630460095575552	-0.683051380585765	-0.527167089726693
t_0697	-0.676794046217588	-0.6304600955745	-0.683051380584356	-0.527167089724196
t_0698	-0.676794046197256	-0.630460095575342	-0.683051380586969	-0.527167089726786
t_0701	NA	NA	NA	NA
t_0704	NA	NA	NA	NA
t_0707	-0.723208714230081	-0.49565161893681	-0.729175413922117	-0.0670315645771035
t_0709	-0.726964661975922	-0.498493462766981	-0.733161486421793	-0.0681889571077066
t_0710	-0.726968580770713	-0.498496424706191	-0.733165646399132	-0.0681899036670797
t_0713	-0.246110033482425	-0.018547462109295	-0.252078109994006	0.410083299032498
t_0716	-0.249847326076597	-0.021375169983912	-0.25604439167753	0.408931351052562
t_0718	-1.18144969472341	-1.27011112878461	-1.21449800749012	-1.08820867546745
t_0719	-1.22658844297394	-1.34318810898409	-1.26582913085034	-1.13011480723103
t_0721	-1.82191028023853	-1.6053108048559	-1.81851274526082	-1.16540461241555
t_0722	-1.8230205320709	-1.60627143615324	-1.81966563913538	-1.17029594794264
t_0725	-0.676794046178223	-0.630460095575552	-0.683051380585765	-0.527167089726693
t_0728	-0.676794046197256	-0.630460095575342	-0.683051380586969	-0.527167089726786
t_0731	NA	NA	NA	NA
t_0734	NA	NA	NA	NA
t_0737	NA	NA	NA	NA
t_0740	NA	NA	NA	NA
t_0743	NA	NA	NA	NA
t_0746	NA	NA	NA	NA
t_0749	-2.10033176090557	-2.41368292567153	-2.11292739069132	-2.47775235267309
t_0752	-4.54705589999596	-4.57915318906214	-4.52731182872962	-3.34957817183586
t_0754	-1.97755896097041	-1.75033697674444	-1.98344144851114	-1.18778573234759
t_0755	-1.97755896098927	-1.75033697674843	-1.98344144851328	-1.18778573234893
t_0757	-1.97774077866497	-1.75047478855676	-1.98363432007866	-1.18780684008135
t_0758	-1.97772668222944	-1.75046410442892	-1.98361936647879	-1.18780684008429
t_0760	-1.9802287249586	-1.7530067407582	-1.98611121253502	-1.18778573235074
t_0761	-1.98022872498226	-1.75300674075344	-1.98611121251111	-1.18778573234969
t_0763	-1.98041054267236	-1.75314455255363	-1.98630408413947	-1.18780684008197
t_0764	-1.98039644625424	-1.75313386839696	-1.98628913050571	-1.18780684008447
t_0767	NA	NA	NA	NA
t_0770	NA	NA	NA	NA
t_0773	-1.97755896098927	-1.75033697674843	-1.98344144851328	-1.18778573234893
t_0776	-1.97772668222944	-1.75046410442892	-1.98361936647879	-1.18780684008429
t_0779	-1.98022872498226	-1.75300674075344	-1.98611121251111	-1.18778573234969
t_0782	-1.98039644625424	-1.75313386839696	-1.98628913050571	-1.18780684008447
t_0787	NA	NA	NA	NA
t_0788	NA	NA	NA	NA
t_0789	-0.975860978873223	-1.16527969027677	-1.02915260402929	-1.01531173307913
t_0796	NA	NA	NA	NA
t_0797	NA	NA	NA	NA
t_0798	-0.9443424283546	-1.1129706710665	-0.986175921547183	-0.970310718331484
t_0802	-1.04960503219459	-1.16601950144406	-1.08892397339528	-0.957387863100763
