Gene	ATS_Ac_1	ATS_Ac_2	ATS_Ac_3
gene_5086	16	10	22
gene_5087	3447	3694	3593
gene_5088	2349	2507	2429
gene_5089	1536	1795	1608
gene_5090	2217	2542	2428
gene_5091	10190	10849	10418
gene_5092	1563	1484	1307
gene_5093	41	41	43
gene_5096	0	0	0
gene_5099	5723	6159	5462
gene_5100	7874	9306	8469
gene_5101	4314	5101	4469
gene_5102	1619	2063	1855
gene_5103	3062	3894	3262
gene_5104	9712	10338	9888
gene_5106	1575	1673	1561
gene_5107	572	617	571
gene_5108	3425	4057	3620
gene_5109	4622	5702	4842
gene_5110	2635	2741	2829
gene_5111	337	345	348
gene_5112	1373	1556	1405
gene_5113	582	742	650
gene_5114	2225	2223	2302
gene_5115	1890	2201	1922
gene_5116	1475	1464	1683
gene_5117	1779	2008	2055
gene_5118	1176	1516	1427
gene_5119	393	501	474
gene_5120	1601	2003	1835
gene_5121	20284	23876	21341
gene_5122	2102	1917	2041
gene_5123	2	0	0
gene_5124	0	0	0
gene_5125	0	0	0
gene_5126	0	0	0
gene_5127	461	524	497
gene_5128	424	418	401
gene_5129	1014	1284	1176
gene_5130	1414	1504	1441
gene_5131	251	295	272
gene_5132	681	766	825
gene_5133	511	583	518
gene_5134	0	0	0
gene_5135	0	0	0
gene_5137	0	0	0
gene_5138	0	0	0
gene_5139	1948	2285	2294
gene_5140	1927	2024	1864
gene_5141	19	8	7
gene_5142	93	68	76
gene_5143	4646	5373	4901
gene_5144	1220	1242	1280
gene_5145	1857	1923	2061
gene_5146	3371	3642	3668
gene_5147	2257	2400	2269
gene_5148	5012	4917	4483
gene_5149	1279	1257	1232
gene_5150	5435	5964	6247
gene_5151	1251	1137	1193
gene_5152	1639	1735	1588
gene_5153	28	28	24
gene_5154	1524	1897	1707
gene_5155	147	176	140
gene_5156	2531	3086	2979
gene_5157	921	932	896
gene_5158	1673	1727	1497
gene_5159	436	524	418
gene_5160	2356	2366	2230
gene_5161	2608	2930	2641
gene_5162	1146	1399	1303
gene_5163	1825	1971	1873
gene_5164	3187	3043	2850
gene_5165	54319	63387	58014
gene_5166	848	820	758
gene_5167	2058	2524	2257
gene_5168	21	6	18
gene_5169	747	760	695
gene_5170	2786	3417	3138
gene_5171	674	829	686
gene_5172	3379	4008	3559
gene_5173	3686	3879	3506
gene_5174	131	130	130
gene_5175	2445	2332	2695
gene_5176	293	325	338
gene_5177	4075	4514	4348
gene_5178	2172	2095	2005
gene_5179	4419	4636	4294
gene_5180	2258	2287	2116
gene_5181	2239	2755	2406
gene_5182	2076	1959	1940
gene_5183	168	170	169
gene_5184	656	819	787
gene_5185	162	188	142
gene_5186	442	529	505
gene_5187	740	743	714
gene_5188	959	1051	980
gene_5189	475	520	463
gene_5190	10	0	16
gene_5191	368	413	407
gene_5192	6	6	2
gene_5193	1644	1891	1858
gene_5194	535	556	569
gene_5195	1013	1145	1067
gene_5196	1059	1203	1122
gene_5197	1433	1443	1309
gene_5198	0	0	0
gene_5199	578	632	726
gene_5200	3406	3676	3596
gene_5201	3060	3381	2976
gene_5202	91	85	125
gene_5203	1463	1775	1741
gene_5204	2324	2440	2128
gene_5205	1955	2114	2006
gene_5206	282	394	359
gene_5207	382	375	417
gene_5208	102	59	64
gene_5209	173	218	183
gene_5210	149	111	123
gene_5211	31	52	28
gene_5212	921	920	1042
gene_5213	992	1136	983
gene_5214	8366	9171	8473
gene_5215	8321	8390	7859
gene_5216	1560	1815	1722
gene_5217	2456	3026	2721
gene_5218	0	0	0
gene_5219	2245	2415	2173
gene_5220	858	985	956
gene_5221	6668	7276	6536
gene_5222	3480	3771	3588
gene_5223	46528	48493	44245
gene_5224	2488	2802	2220
gene_5225	929	1009	966
gene_5226	1294	1488	1260
gene_5227	2247	2292	2187
gene_5228	5018	5502	4846
gene_5229	1695	1789	1561
gene_5230	10162	12047	10741
gene_5231	205	220	253
gene_5232	654	736	601
gene_5233	2964	3256	3036
gene_5234	1786	2082	1711
gene_5235	488	546	504
gene_5236	4	5	6
gene_5237	2192	2460	2420
gene_5238	10	5	13
gene_5240	8800	9252	8674
gene_5241	1130	1318	1197
gene_5242	3170	3196	3030
gene_5243	754	832	710
gene_5244	40621	43420	38856
gene_5245	1156	1120	1070
gene_5246	14025	16584	14742
gene_5247	3871	4534	3803
gene_5248	966	970	750
gene_5249	2621	2656	2582
gene_5250	1333	1653	1368
gene_5251	597	529	512
gene_5252	1864	2141	1871
gene_5253	1374	1551	1545
gene_5254	834	906	878
gene_5255	124	102	84
gene_5256	1489	1618	1501
gene_5257	3167	2261	2050
gene_5258	1694	1688	1507
gene_5259	1702	1765	1776
gene_5260	2014	2352	2054
gene_5261	202	178	181
gene_5262	0	0	0
gene_5264	0	0	2
gene_5265	721	742	705
gene_5266	2063	2308	2158
gene_5267	3555	3625	3413
gene_5268	943	1114	995
gene_5269	1136	1312	1130
gene_5270	165	184	178
gene_5271	1517	1648	1452
gene_5272	363	301	282
gene_5273	2438	2483	2232
gene_5274	1386	1655	1288
gene_5275	3534	3994	3440
gene_5276	291	340	330
gene_5277	2983	3361	3118
gene_5278	1652	1626	1475
gene_5279	1221	1264	1148
gene_5280	209	207	241
gene_5281	3558	4013	4025
gene_5282	4378	4521	4042
gene_5283	1131	1510	1254
gene_5284	2763	2862	2710
gene_5287	3083	3508	3443
gene_5288	2624	3016	2573
gene_5289	11837	12810	11691
gene_5290	3216	3836	3637
gene_5291	995	1072	1167
gene_5292	292	293	322
gene_5293	734	861	859
gene_5294	292	493	421
gene_5295	1090	1187	1086
gene_5296	3659	4439	4093
gene_5297	88	78	87
gene_5298	95	94	72
gene_5299	3856	4242	3648
gene_5300	1341	1487	1551
gene_5301	116	86	136
gene_5302	878	980	837
gene_5303	1609	1741	1441
gene_5304	1427	1368	1311
gene_5305	2552	2799	2289
gene_5306	1345	1397	1277
gene_5307	4809	5064	4995
gene_5308	711	763	639
gene_5309	1914	2162	2037
gene_5310	471	552	518
gene_5311	1099	1203	1119
gene_5312	4274	4459	4375
gene_5313	500	583	510
gene_5314	2279	2131	1930
gene_5315	0	0	0
gene_5316	1949	2144	1867
gene_5317	287	399	289
gene_5318	870	1109	976
gene_5319	3551	4165	3655
gene_5320	819	794	671
gene_5321	54	84	57
gene_5322	1	14	6
gene_5323	117	189	222
gene_5324	412	432	430
gene_5325	5958	5926	5392
gene_5326	552	624	491
gene_5327	2003	2235	2336
gene_5328	1422	1467	1399
gene_5329	260	258	226
gene_5330	341	404	435
gene_5331	1366	1495	1270
gene_5332	40	31	32
gene_5333	629	643	583
gene_5334	682	927	711
gene_5335	1809	1794	1642
gene_5336	5696	6288	5933
gene_5337	3012	3388	3168
gene_5338	276	266	219
gene_5339	1274	1446	1336
gene_5340	386	442	436
gene_5341	2394	2504	2149
gene_5342	1974	2155	2156
gene_5343	3652	4103	4051
gene_5344	1435	1607	1539
gene_5345	839	815	764
gene_5346	1669	1795	1603
gene_5348	7	4	18
gene_5349	1386	1377	1273
gene_5350	1266	1350	1175
gene_5351	2761	2988	2906
gene_5352	2017	2284	2323
gene_5353	1207	1157	1050
gene_5354	1582	1638	1440
gene_5355	192	251	185
gene_5356	1900	1925	1926
gene_5357	70	80	60
gene_5358	188	290	235
gene_5359	529	547	573
gene_5360	2446	2340	2362
gene_5361	622	787	678
gene_5362	851	909	822
gene_5363	1951	2359	1968
gene_5364	1715	1882	1743
gene_5365	1193	1599	1536
gene_5366	2216	2329	2326
gene_5367	483	607	503
gene_5368	817	882	815
gene_5369	2816	2682	2744
gene_5370	2948	3445	3100
gene_5371	9652	11323	10709
gene_5372	372	341	431
gene_5373	1035	1138	1028
gene_5374	1290	1477	1274
gene_5375	148	186	156
gene_5376	7535	8743	8125
gene_5377	915	967	859
gene_5378	303	338	313
gene_5379	51	50	50
gene_5380	89	65	61
gene_5381	515	559	521
gene_5382	1774	2096	1977
gene_5383	428	466	434
gene_5384	1191	1312	1223
gene_5387	30	24	19
gene_5388	1643	1567	1586
gene_5389	446	549	437
gene_5390	5009	5522	4887
gene_5391	83	68	70
gene_5392	3544	4185	3995
gene_5393	718	764	776
gene_5394	346	386	351
gene_5395	1008	981	1058
gene_5396	925	1075	1054
gene_5397	3519	3440	3521
gene_5398	1410	1376	1362
gene_5399	291	378	385
gene_5400	2070	2398	2003
gene_5401	3448	3593	3240
gene_5402	1417	1223	1359
gene_5403	2080	2289	2063
gene_5404	11731	13464	12277
gene_5405	696	816	700
gene_5406	16842	17797	17282
gene_5407	510	393	435
gene_5408	730	911	734
gene_5409	1195	1447	1146
gene_5410	1143	1549	1217
gene_5411	2049	2254	1881
gene_5412	6111	6743	6094
gene_5413	3201	4025	3430
gene_5414	51	52	43
gene_5415	1224	1195	1157
gene_5416	4057	4253	3828
gene_5417	1518	1851	1665
gene_5418	2366	2473	2115
gene_5419	502	553	534
gene_5420	90	86	113
gene_5421	3614	3615	3542
gene_5422	2940	3207	2795
gene_5423	544	626	593
gene_5424	3808	4196	3971
gene_5425	212	270	217
gene_5429	1387	1572	1424
gene_5430	3237	3467	3438
gene_5431	3451	3939	3408
gene_5432	2965	3289	3201
gene_5433	1891	1997	1930
gene_5434	1396	1726	1619
gene_5435	2298	2787	2646
gene_5436	3036	3414	3178
gene_5437	1369	1478	1562
gene_5438	4	2	5
gene_5439	0	0	0
gene_5440	0	0	0
gene_5441	0	0	0
gene_5442	710	832	668
gene_5443	1881	2189	1955
gene_5444	2229	2217	2100
gene_5445	0	0	0
gene_5446	0	0	0
gene_5447	3916	4232	3617
gene_5448	7372	8176	7568
gene_5449	1933	1938	1933
gene_5450	543	694	610
gene_5451	890	1126	908
gene_5452	342	433	320
gene_5453	780	886	799
gene_5454	1452	1545	1454
gene_5455	3257	3481	3133
gene_5456	807	882	925
gene_5457	520	599	647
gene_5458	1394	1609	1594
gene_5459	1226	1446	1179
gene_5460	784	911	960
gene_5461	6	0	0
gene_5462	1441	1467	1492
gene_5463	172	253	186
gene_5464	950	905	942
gene_5465	2047	1683	1531
gene_5466	90	70	68
gene_5467	297	277	271
gene_5468	1496	1331	1407
gene_5469	7968	8428	7455
gene_5470	2373	2807	2407
gene_5471	799	963	810
gene_5472	2935	3455	3150
gene_5473	575	679	674
gene_5474	77	75	65
gene_5475	946	1263	1070
gene_5476	778	826	561
gene_5477	673	835	689
gene_5478	952	1093	1051
gene_5479	842	827	761
gene_5480	842	955	823
gene_5481	611	580	524
gene_5482	1224	1340	1272
gene_5483	229	257	258
gene_5484	10	2	3
gene_5485	634	652	658
gene_5486	94	109	76
gene_5487	17	2	34
gene_5488	13	8	0
gene_5489	7512	8899	7917
gene_5490	835	916	862
gene_5491	3751	3942	3736
gene_5492	4314	4192	3766
gene_5493	11	16	16
gene_5494	495	579	519
gene_5495	15215	15994	15384
gene_5496	16	12	8
gene_5497	97	98	119
gene_5498	2905	3257	2853
gene_5499	3749	4280	3801
gene_5500	2910	3203	2815
gene_5501	2415	2876	2470
gene_5503	3747	3594	3029
gene_5504	2499	2415	2487
gene_5505	4338	4693	4366
gene_5506	130	167	137
gene_5507	0	0	0
gene_5508	0	0	0
gene_5511	75	85	63
gene_5512	2364	2342	2158
gene_5513	970	1096	1097
gene_5514	15999	16169	14721
gene_5515	1011	833	844
gene_5516	848	918	718
gene_5517	742	842	696
gene_5518	4	0	0
gene_5519	0	2	0
gene_5520	31851	35813	33114
gene_5521	3002	3562	3168
gene_5522	5689	5946	5510
gene_5523	827	933	796
gene_5524	13550	12790	12821
gene_5525	2992	3311	3088
gene_5526	0	0	0
gene_5527	380	372	353
gene_5528	3042	3587	3199
gene_5529	1650	1768	1680
gene_5530	0	0	0
gene_5531	0	1	2
gene_5532	856	928	845
gene_5533	1672	1752	1801
gene_5534	2818	3135	2938
gene_5535	910	890	934
gene_5536	14259	14919	13785
gene_5538	1675	1850	1728
gene_5539	2650	2806	2797
gene_5541	1773	2059	1677
gene_5542	1057	1122	1072
gene_5543	64	70	49
gene_5544	0	0	0
gene_5545	4	6	3
gene_5546	892	1002	780
gene_5547	2162	2138	2018
gene_5548	827	888	718
gene_5549	3541	3754	3511
gene_5550	1119	1147	1040
gene_5551	2492	2628	2662
gene_5552	63	47	65
gene_5553	3895	4016	3661
gene_5554	531	648	519
gene_5555	1215	1246	1375
gene_5556	835	923	896
gene_5557	1579	1509	1520
gene_5558	412	362	433
gene_5559	4261	4524	3810
gene_5560	1854	1939	1966
gene_5561	917	1049	884
gene_5562	607	623	589
gene_5563	598	634	471
gene_5564	128	85	88
gene_5565	987	1099	966
gene_5566	1106	1161	1142
gene_5567	60	20	32
gene_5568	2326	2585	2194
gene_5569	3733	3426	3751
gene_5570	2012	2506	2015
gene_5571	3074	2791	2747
gene_5572	287	251	233
gene_5573	2097	2491	2270
gene_5574	1750	1798	1623
gene_5575	1436	1588	1537
gene_5576	945	1223	946
gene_5577	995	1179	1002
gene_5578	5346	6156	5506
gene_5579	363	456	411
gene_5580	2855	3032	2884
gene_5581	0	0	0
gene_5582	2	0	0
gene_5583	1234	1194	1132
gene_5584	1663	2049	1827
gene_5585	7804	8435	7981
gene_5586	680	719	710
gene_5587	2853	3157	2850
gene_5588	1493	1602	1723
gene_5589	2715	3434	2807
gene_5590	3038	3368	3027
gene_5591	846	1073	882
gene_5592	830	1053	937
gene_5593	34930	36636	33676
gene_5594	94	142	84
gene_5595	1138	997	846
gene_5596	1474	1494	1506
gene_5597	4594	4715	4864
gene_5598	3556	3741	3242
gene_5599	608	669	581
gene_5600	440	503	452
gene_5601	1577	1653	1575
gene_5602	1040	1074	1119
gene_5603	3667	4028	3835
gene_5604	725	686	675
gene_5605	12387	14209	13280
gene_5606	1419	1452	1509
gene_5607	2443	2616	2191
gene_5608	332	279	265
gene_5609	1460	1492	1395
gene_5610	783	779	736
gene_5611	11122	11866	10911
gene_5612	4893	5694	4868
gene_5613	2589	3073	2748
gene_5614	753	826	666
gene_5615	117	107	78
gene_5616	83	91	92
gene_5617	2088	2530	2191
gene_5618	1168	1210	1242
gene_5619	5284	5553	4870
gene_5620	974	1103	979
gene_5621	28817	31980	29347
gene_5622	3051	3039	2862
gene_5623	1747	1910	1728
gene_5624	1648	1767	1763
gene_5625	1117	1256	1236
gene_5626	934	805	860
gene_5627	982	1035	907
gene_5628	1189	1271	1153
gene_5629	864	965	812
gene_5630	1375	1422	1265
gene_5631	361	336	333
gene_5632	1546	1504	1389
gene_5633	80	65	110
gene_5634	309	346	367
gene_5635	376	569	426
gene_5636	4198	4842	4334
gene_5637	2684	3104	2865
gene_5638	692	691	720
gene_5639	2088	2029	1889
gene_5640	87	67	88
gene_5641	432	503	396
gene_5642	8101	8395	7832
gene_5643	2136	2453	2356
gene_5644	4803	4894	4658
gene_5645	1697	1938	1714
gene_5646	712	751	813
gene_5647	0	0	0
gene_5648	0	0	0
gene_5649	0	0	0
gene_5650	0	0	0
gene_5651	0	0	0
gene_5652	0	0	0
gene_5653	0	0	0
gene_5654	0	0	0
gene_5655	0	0	0
gene_5656	0	0	0
gene_5657	0	0	0
gene_5658	0	0	0
gene_5659	5326	6178	5543
gene_5660	2472	2891	2690
gene_5661	6524	6968	6384
gene_5662	15570	16839	14823
gene_5663	1890	1917	1842
gene_5664	7567	7690	7568
gene_5665	2746	3300	2987
gene_5666	2683	3185	3035
gene_5667	1526	1546	1524
gene_5668	6128	6320	6059
gene_5669	344	393	321
gene_5672	2472	2478	2353
gene_5673	3059	3376	3018
gene_5674	607	597	593
gene_5675	942	1231	1040
gene_5676	937	925	937
gene_5677	1169	1372	1220
gene_5678	3371	3493	3064
gene_5679	3569	4408	3705
gene_5680	0	0	0
gene_5681	0	0	2
gene_5682	13	15	13
gene_5683	836	997	880
gene_5684	4608	4632	4314
gene_5685	347	394	280
gene_5686	4031	4576	4117
gene_5687	3212	3390	2984
gene_5688	3371	3625	3296
gene_5689	632	657	601
gene_5690	3774	4393	3984
gene_5691	5414	6377	5657
gene_5692	1699	1884	1884
gene_5693	1981	2342	2271
gene_5694	2792	2936	2829
gene_5695	1451	1509	1277
gene_5696	1753	2062	1907
gene_5697	2026	2396	2040
gene_5698	915	974	848
gene_5700	0	0	0
gene_5701	23187	27464	25465
gene_5702	290	456	324
gene_5703	2095	2346	2112
gene_5704	6254	6929	7153
gene_5705	1432	1513	1451
gene_5706	82	114	91
gene_5707	1991	2175	2197
gene_5708	1324	1297	1307
gene_5709	662	663	563
gene_5710	996	1193	970
gene_5711	453	463	363
gene_5712	1	0	2
gene_5713	483	430	475
gene_5714	3305	3683	3086
gene_5715	4	2	2
gene_5716	76	102	90
gene_5717	1345	1366	1372
gene_5718	1407	1645	1488
gene_5719	865	881	802
gene_5720	357	415	416
gene_5721	2	0	0
gene_5722	393	341	295
gene_5723	1088	1312	1153
gene_5724	3719	4573	3986
gene_5725	1348	1318	1159
gene_5726	868	1118	914
gene_5727	3329	3445	3035
gene_5728	1152	1229	1168
gene_5729	6182	6651	6525
gene_5730	490	400	410
gene_5731	1376	1620	1507
gene_5732	25528	28508	26223
gene_5733	1299	1308	1291
gene_5734	56	43	44
gene_5735	99	98	77
gene_5736	3133	3709	3239
gene_5737	809	795	838
gene_5738	367	377	268
gene_5739	75	68	79
gene_5740	277	267	293
gene_5741	2267	2693	2320
gene_5742	1427	1400	1323
gene_5743	1090	1131	1015
gene_5744	385	348	271
gene_5745	5	1	0
gene_5746	1700	1847	1800
gene_5747	949	1004	1008
gene_5748	303	335	417
gene_5749	642	697	551
gene_5750	1611	1693	1721
gene_5751	527	462	538
gene_5752	654	675	731
gene_5753	608	698	529
gene_5754	1859	2084	1826
gene_5755	1064	1083	1068
gene_5756	992	1011	839
gene_5758	2314	2447	1985
gene_5759	3525	4229	3897
gene_5760	1533	1605	1562
gene_5761	1326	1389	1271
gene_5762	629	675	583
gene_5763	1322	1560	1494
gene_5764	1458	1547	1454
gene_5765	1680	1796	1590
gene_5766	1031	1150	1112
gene_5767	24770	26993	25193
gene_5768	1035	991	938
gene_5769	349	323	257
gene_5770	3610	3771	3451
gene_5771	568	666	605
gene_5772	484	549	438
gene_5773	2492	2610	2530
gene_5774	3167	3072	3193
gene_5775	2526	2883	2554
gene_5776	482	530	463
gene_5777	2082	2539	2208
gene_5778	686	802	790
gene_5779	2184	2303	2194
gene_5780	694	764	666
gene_5781	479	568	599
gene_5782	234	287	194
gene_5783	2473	2864	2561
gene_5784	155	104	128
gene_5785	3253	2778	2680
gene_5786	2810	3311	2911
gene_5787	3056	3542	3555
gene_5788	314	360	260
gene_5789	7840	8177	7737
gene_5791	5516	5713	5214
gene_5792	2404	2296	2227
gene_5793	725	818	792
gene_5794	4480	5030	4610
gene_5795	2330	3053	2641
gene_5796	328	356	282
gene_5797	1451	1798	1763
gene_5798	3014	3167	3081
gene_5799	10067	11118	10627
gene_5800	2448	2642	2497
gene_5801	3605	3900	3836
gene_5802	491	517	505
gene_5803	2901	2720	2716
gene_5804	8530	8686	7790
gene_5805	1238	1368	1239
gene_5806	593	608	538
gene_5807	188	194	256
gene_5808	1597	2031	1854
gene_5809	387	544	388
gene_5810	2886	3015	2654
gene_5811	3401	3788	3314
gene_5812	566	565	562
gene_5813	1398	1550	1440
gene_5814	12974	14269	13231
gene_5815	923	1016	1043
gene_5817	15	30	17
gene_5818	758	914	691
gene_5819	2215	2448	2161
gene_5820	500	513	572
gene_5821	11986	13127	12628
gene_5822	3	20	8
gene_5824	306	364	269
gene_5825	3675	4793	4141
gene_5826	1814	2094	1971
gene_5827	673	870	699
gene_5828	63	92	98
gene_5829	6093	6891	7103
gene_5830	17871	19478	20207
gene_5831	879	968	916
gene_5832	1334	1486	1308
gene_5833	1211	1203	1083
gene_5834	1816	1828	1786
gene_5835	1259	1304	1149
gene_5836	496	648	621
gene_5837	2215	2606	2636
gene_5838	2374	2473	2482
gene_5839	286	298	316
gene_5840	1210	1536	1278
gene_5841	5201	5823	5260
gene_5842	1734	2066	1963
gene_5843	4683	4259	4167
gene_5844	2385	2763	2253
gene_5845	639	664	668
gene_5846	699	655	645
gene_5847	1226	1358	1247
gene_5848	950	1154	954
gene_5849	1814	2092	1932
gene_5850	46	60	60
gene_5851	1704	1804	1354
gene_5852	660	683	717
gene_5853	7058	7899	7587
gene_5854	2247	2308	1991
gene_5855	726	825	779
gene_5856	220	179	252
gene_5858	295	316	318
gene_5859	584	702	566
gene_5860	949	989	848
gene_5861	4475	4707	4444
gene_5862	61	50	27
gene_5864	4267	5450	5639
gene_5865	4844	5727	5683
gene_5867	1979	2117	1834
gene_5868	1685	1948	1811
gene_5869	484	582	488
gene_5870	1018	977	918
gene_5871	2079	2492	2242
gene_5872	526	502	394
gene_5873	3430	4170	3603
gene_5874	1545	1684	1538
gene_5875	1805	2154	1915
gene_5876	1302	1400	1249
gene_5877	2642	2926	2827
gene_5879	179	97	135
gene_5880	5252	5613	5141
gene_5881	193	236	323
gene_5882	5312	5640	5044
gene_5883	672	792	647
gene_5884	820	831	699
gene_5885	5558	6210	5502
gene_5886	836	876	871
gene_5887	2685	3052	2674
gene_5888	4365	4585	4147
gene_5889	2746	2942	2842
gene_5890	8795	10556	8930
gene_5893	439	539	495
gene_5894	2971	3236	3261
gene_5895	11902	13403	12458
gene_5896	748	889	832
gene_5897	1638	1553	1477
gene_5898	6453	7858	6776
gene_5899	2531	2811	2448
gene_5900	909	1061	862
gene_5901	833	879	736
gene_5902	2616	2668	2565
gene_5903	2230	1957	2124
gene_5904	2725	3152	3118
gene_5905	810	826	657
gene_5907	2790	3051	2709
gene_5906	647	655	593
gene_5908	12087	13196	12126
gene_5909	1868	1984	1815
gene_5910	2090	2473	2148
gene_5911	52	44	76
gene_5912	777	1023	802
gene_5913	458	546	470
gene_5914	1112	1069	1048
gene_5915	2499	2238	2445
gene_5916	3935	4466	3793
gene_5917	2646	2720	2425
gene_5918	1649	1700	1518
gene_5919	0	0	0
gene_5920	9	24	18
gene_5921	2002	1582	1634
gene_5922	2149	2272	2179
gene_5923	1302	1540	1564
gene_5924	9	9	4
gene_5925	3	3	3
gene_5926	1376	1685	1454
gene_5927	531	591	558
gene_5928	8102	8293	7688
gene_5929	1028	1137	1061
gene_5930	458	627	582
gene_5931	1	0	0
gene_5932	545	684	629
gene_5933	251	263	242
gene_5934	857	924	775
gene_5935	2218	2457	2278
gene_5936	2073	2444	2318
gene_5937	1808	1773	1679
gene_5938	2609	2907	2743
gene_5939	1706	1998	1728
gene_5940	1520	1730	1426
gene_5941	3047	2814	2622
gene_5942	622	663	595
gene_5943	983	1025	929
gene_5944	2681	2662	2409
gene_5945	312	369	316
gene_5946	0	0	2
gene_5947	12	14	2
gene_5948	658	876	656
gene_5949	0	0	0
gene_5951	712	842	864
gene_5952	1197	1362	1391
gene_5953	18	29	47
gene_5955	1718	1616	1403
gene_5957	3	0	1
gene_5959	0	0	0
gene_5960	812	970	908
gene_5961	137	163	122
gene_5962	5540	5943	5393
gene_5963	680	622	568
gene_5964	859	931	844
gene_5965	360	433	451
gene_5966	2166	2745	2348
gene_5967	2767	2810	2791
gene_5968	12222	13140	12170
gene_5969	1838	2018	1775
gene_5970	772	961	872
gene_5971	664	832	789
gene_5972	97	95	74
gene_5973	4370	4935	4179
gene_5974	1199	1119	1140
gene_5975	1764	2051	1852
gene_5976	2768	3115	2920
gene_5977	0	0	0
gene_5979	0	0	2
gene_5980	598	678	704
gene_5981	337	304	394
gene_5982	533	474	522
gene_5983	2016	1998	1849
gene_5984	17	26	19
gene_5985	1615	1628	1605
gene_5986	216	256	234
gene_5987	25	20	12
gene_5988	1136	1107	1231
gene_5989	1	0	2
gene_5990	0	6	7
gene_5991	2184	2571	2235
gene_5992	3783	4364	4179
gene_5993	1694	1840	1715
gene_5994	3696	4067	3620
gene_5995	2243	2485	2052
gene_5996	3965	4470	3967
gene_5997	1375	1624	1483
gene_5998	608	666	516
gene_5999	1694	1754	1527
gene_6000	1133	1213	1076
gene_6001	33	75	70
gene_6002	31	27	18
gene_6003	3	3	0
gene_6004	837	851	742
gene_6005	387	417	364
gene_6006	4	0	5
gene_6007	1598	1694	1457
gene_6008	312	356	265
gene_6009	2486	2668	2323
gene_6010	20	21	21
gene_6011	0	0	0
gene_6012	517	589	474
gene_6014	908	935	989
gene_6015	5043	5212	4495
gene_6016	2109	2416	2217
gene_6017	190	157	170
gene_6018	169	139	158
gene_6019	1350	1537	1565
gene_6020	339	384	269
gene_6021	2578	2446	2577
gene_6023	411	451	385
gene_6024	5441	5862	4914
gene_6025	3260	3825	3375
gene_6026	3304	3833	3110
gene_6027	1076	1307	1075
gene_6028	5869	6097	5658
gene_6029	1937	2357	1913
gene_6030	4	4	9
gene_6032	0	0	4
gene_6033	50	77	64
gene_6034	2230	2662	2192
gene_6035	2392	2454	2001
gene_6037	10	2	0
gene_6039	5981	6614	5825
gene_6040	3811	4302	3893
gene_6041	3383	2937	2923
gene_6042	629	574	493
gene_6043	6484	6860	6540
gene_6044	2803	2453	2551
gene_6045	6679	7938	6976
gene_6046	7172	7773	7525
gene_6047	24	29	23
gene_6048	9	23	17
gene_6049	1379	1274	1303
gene_6050	2995	3246	3320
gene_6051	564	519	450
gene_6052	111	98	125
gene_6053	2053	2220	1803
gene_6054	1032	1202	971
gene_6055	556	634	604
gene_6056	1571	1634	1577
gene_6057	93	99	84
gene_6058	3303	3671	3181
gene_6059	3927	4422	4168
gene_6060	2855	2749	2765
gene_6061	3506	3934	3351
gene_6062	152	169	185
gene_6063	736	770	720
gene_6064	2348	2553	2218
gene_6065	840	1020	921
gene_6066	134	179	118
gene_6067	1671	1756	1667
gene_6068	2640	2610	2544
gene_6069	646	506	541
gene_6070	669	768	610
gene_6071	2193	2232	2100
gene_6072	617	547	545
gene_6073	629	607	528
gene_6074	597	703	606
gene_6075	1842	2037	2029
gene_6076	3075	3225	3404
gene_6077	139	134	141
gene_6078	237	305	269
gene_6079	657	731	756
gene_6080	710	771	759
gene_6081	2410	2597	2519
gene_6082	1045	893	944
gene_6083	1225	1482	1342
gene_6084	11847	13123	11436
gene_6085	4368	4827	4623
gene_6086	1090	1253	984
gene_6087	27	11	17
gene_6088	753	874	771
gene_6089	505	551	520
gene_6090	3845	4099	3871
gene_6091	4743	5976	5751
gene_6092	4816	5300	5052
gene_6093	3059	3720	3075
gene_6094	2357	2739	2319
gene_6095	3125	3505	3160
gene_6096	1301	1277	1197
gene_6097	1753	1837	1718
gene_6098	79	133	72
gene_6099	1626	1782	1675
gene_6100	714	863	684
gene_6101	2204	2634	2485
gene_6102	1769	1917	1679
gene_6103	982	1161	948
gene_6104	4385	5066	4421
gene_6105	0	5	2
gene_6106	0	1	0
gene_6108	0	0	0
gene_6110	0	0	0
gene_6112	2	22	2
gene_6113	0	2	0
gene_6114	0	2	0
gene_6115	0	0	0
gene_6117	0	0	0
gene_6118	1802	1726	1765
gene_6119	3787	4154	3820
gene_6120	2214	2667	2491
gene_6121	2792	2960	2776
gene_6122	2978	3237	2963
gene_6123	668	855	713
gene_6124	1091	1022	880
gene_6125	157	102	174
gene_6126	618	632	460
gene_6127	9233	8336	7915
gene_6128	1427	1581	1466
gene_6129	35	31	27
gene_6130	373	323	289
gene_6131	5193	5439	5348
gene_6133	4090	4608	4090
gene_6134	391	423	402
gene_6135	3070	3487	3017
gene_6136	1809	1919	1574
gene_6137	3453	3809	3405
gene_6138	1495	1720	1559
gene_6139	361	290	300
gene_6140	1102	1151	1014
gene_6141	769	841	807
gene_6142	4775	5207	4946
gene_6143	2496	2562	2364
gene_6144	500	635	508
gene_6145	1078	1117	1127
gene_6146	620	673	647
gene_6147	2377	2656	2258
gene_6148	4454	5090	4859
gene_6149	2344	2379	2239
gene_6150	720	786	669
gene_6152	717	810	623
gene_6153	1902	2127	2019
gene_6154	1279	1359	1166
gene_6155	877	885	728
