Rxn	Par_wo_1	Par_wo_2	Par_wo_3	Par_Ac_1	Par_Ac_2	Par_Ac_3	ATS_wo_1	ATS_wo_2	ATS_wo_3	ATS_Ac_1	ATS_Ac_2	ATS_Ac_3
t_0050	4199.973982458359	3921.80817438528	4179.42325564528	4147.02278843773	4478.1226432842805	4050.10852866473	4793.0228716467	5260.281386617869	4761.17449710876	5515.04802016458	5535.29604397418	5382.8522166906805
t_0051	4199.973982458359	3921.80817438528	4179.42325564528	4147.02278843773	4478.1226432842805	4050.10852866473	4793.0228716467	5260.281386617869	4761.17449710876	5515.04802016458	5535.29604397418	5382.8522166906805
t_0052	35823.589784108306	33852.25145944001	34538.289404290816	35053.654485728184	36875.13384817689	34079.1546106733	38371.013169176455	39723.76224658688	39174.54625826483	35255.07332516415	36509.86527674158	35823.0693383951
t_0053	35823.589784108306	33852.25145944001	34538.289404290816	35053.654485728184	36875.13384817689	34079.1546106733	38371.013169176455	39723.76224658688	39174.54625826483	35255.07332516415	36509.86527674158	35823.0693383951
t_0054	35823.589784108306	33852.25145944001	34538.289404290816	35053.654485728184	36875.13384817689	34079.1546106733	38371.013169176455	39723.76224658688	39174.54625826483	35255.07332516415	36509.86527674158	35823.0693383951
t_0055	35823.589784108306	33852.25145944001	34538.289404290816	35053.654485728184	36875.13384817689	34079.1546106733	38371.013169176455	39723.76224658688	39174.54625826483	35255.07332516415	36509.86527674158	35823.0693383951
t_0056	35823.589784108306	33852.25145944001	34538.289404290816	35053.654485728184	36875.13384817689	34079.1546106733	38371.013169176455	39723.76224658688	39174.54625826483	35255.07332516415	36509.86527674158	35823.0693383951
t_0057	35823.589784108306	33852.25145944001	34538.289404290816	35053.654485728184	36875.13384817689	34079.1546106733	38371.013169176455	39723.76224658688	39174.54625826483	35255.07332516415	36509.86527674158	35823.0693383951
t_0058	35823.589784108306	33852.25145944001	34538.289404290816	35053.654485728184	36875.13384817689	34079.1546106733	38371.013169176455	39723.76224658688	39174.54625826483	35255.07332516415	36509.86527674158	35823.0693383951
t_0059	35823.589784108306	33852.25145944001	34538.289404290816	35053.654485728184	36875.13384817689	34079.1546106733	38371.013169176455	39723.76224658688	39174.54625826483	35255.07332516415	36509.86527674158	35823.0693383951
t_0060	35823.589784108306	33852.25145944001	34538.289404290816	35053.654485728184	36875.13384817689	34079.1546106733	38371.013169176455	39723.76224658688	39174.54625826483	35255.07332516415	36509.86527674158	35823.0693383951
t_0061	35823.589784108306	33852.25145944001	34538.289404290816	35053.654485728184	36875.13384817689	34079.1546106733	38371.013169176455	39723.76224658688	39174.54625826483	35255.07332516415	36509.86527674158	35823.0693383951
t_0062	35823.589784108306	33852.25145944001	34538.289404290816	35053.654485728184	36875.13384817689	34079.1546106733	38371.013169176455	39723.76224658688	39174.54625826483	35255.07332516415	36509.86527674158	35823.0693383951
t_0063	35823.589784108306	33852.25145944001	34538.289404290816	35053.654485728184	36875.13384817689	34079.1546106733	38371.013169176455	39723.76224658688	39174.54625826483	35255.07332516415	36509.86527674158	35823.0693383951
t_0064	47335.127248826204	44822.05660413227	45830.471867228734	21142.547926340325	21200.70635266864	20749.935176312407	30888.263148247035	31619.273503853903	31634.393280920332	23870.622563913304	24040.023595512448	23137.141053436535
t_0065	47335.127248826204	44822.05660413227	45830.471867228734	21142.547926340325	21200.70635266864	20749.935176312407	30888.263148247035	31619.273503853903	31634.393280920332	23870.622563913304	24040.023595512448	23137.141053436535
t_0066	47335.127248826204	44822.05660413227	45830.471867228734	21142.547926340325	21200.70635266864	20749.935176312407	30888.263148247035	31619.273503853903	31634.393280920332	23870.622563913304	24040.023595512448	23137.141053436535
t_0067	47335.127248826204	44822.05660413227	45830.471867228734	21142.547926340325	21200.70635266864	20749.935176312407	30888.263148247035	31619.273503853903	31634.393280920332	23870.622563913304	24040.023595512448	23137.141053436535
t_0068	47335.127248826204	44822.05660413227	45830.471867228734	21142.547926340325	21200.70635266864	20749.935176312407	30888.263148247035	31619.273503853903	31634.393280920332	23870.622563913304	24040.023595512448	23137.141053436535
t_0069	47335.127248826204	44822.05660413227	45830.471867228734	21142.547926340325	21200.70635266864	20749.935176312407	30888.263148247035	31619.273503853903	31634.393280920332	23870.622563913304	24040.023595512448	23137.141053436535
t_0070	47335.127248826204	44822.05660413227	45830.471867228734	21142.547926340325	21200.70635266864	20749.935176312407	30888.263148247035	31619.273503853903	31634.393280920332	23870.622563913304	24040.023595512448	23137.141053436535
t_0071	47335.127248826204	44822.05660413227	45830.471867228734	21142.547926340325	21200.70635266864	20749.935176312407	30888.263148247035	31619.273503853903	31634.393280920332	23870.622563913304	24040.023595512448	23137.141053436535
t_0072	47335.127248826204	44822.05660413227	45830.471867228734	21142.547926340325	21200.70635266864	20749.935176312407	30888.263148247035	31619.273503853903	31634.393280920332	23870.622563913304	24040.023595512448	23137.141053436535
t_0073	47335.127248826204	44822.05660413227	45830.471867228734	21142.547926340325	21200.70635266864	20749.935176312407	30888.263148247035	31619.273503853903	31634.393280920332	23870.622563913304	24040.023595512448	23137.141053436535
t_0074	47335.127248826204	44822.05660413227	45830.471867228734	21142.547926340325	21200.70635266864	20749.935176312407	30888.263148247035	31619.273503853903	31634.393280920332	23870.622563913304	24040.023595512448	23137.141053436535
t_0075	47335.127248826204	44822.05660413227	45830.471867228734	21142.547926340325	21200.70635266864	20749.935176312407	30888.263148247035	31619.273503853903	31634.393280920332	23870.622563913304	24040.023595512448	23137.141053436535
t_0076	4527.25714699636	4329.90137939308	4124.27808768885	4328.21830400265	4561.97514039438	4231.38684860208	3604.82847723609	3616.18265083535	3456.86467400964	3239.66119097284	3127.91000830831	3314.50601099518
t_0081	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
t_0083	8407.62616232523	7856.60605290874	8070.543703377979	8450.67220897396	8074.79582289938	7828.884346197439	7954.194893550441	8287.2591098073	8361.779437337489	7904.25788092512	8327.82403739229	8256.21121650742
t_0084	8407.62616232523	7856.60605290874	8070.543703377979	8450.67220897396	8074.79582289938	7828.884346197439	7954.194893550441	8287.2591098073	8361.779437337489	7904.25788092512	8327.82403739229	8256.21121650742
t_0086	8407.62616232523	7856.60605290874	8070.543703377979	8450.67220897396	8074.79582289938	7828.884346197439	7954.194893550441	8287.2591098073	8361.779437337489	7904.25788092512	8327.82403739229	8256.21121650742
t_0087	8407.62616232523	7856.60605290874	8070.543703377979	8450.67220897396	8074.79582289938	7828.884346197439	7954.194893550441	8287.2591098073	8361.779437337489	7904.25788092512	8327.82403739229	8256.21121650742
t_0090	8407.62616232523	7856.60605290874	8070.543703377979	8450.67220897396	8074.79582289938	7828.884346197439	7954.194893550441	8287.2591098073	8361.779437337489	7904.25788092512	8327.82403739229	8256.21121650742
t_0093	8407.62616232523	7856.60605290874	8070.543703377979	8450.67220897396	8074.79582289938	7828.884346197439	7954.194893550441	8287.2591098073	8361.779437337489	7904.25788092512	8327.82403739229	8256.21121650742
t_0095	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
t_0096	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
t_0097	3096.23310498415	3371.91069920236	3232.28080951641	2939.05268467162	2886.92168621894	2986.99889754829	2361.0572482482	2603.85180489414	2470.20309354282	2696.31728555943	2515.86271110513	2530.96022471717
t_0098	3096.23310498415	3371.91069920236	3232.28080951641	2939.05268467162	2886.92168621894	2986.99889754829	2361.0572482482	2603.85180489414	2470.20309354282	2696.31728555943	2515.86271110513	2530.96022471717
t_0100	3096.23310498415	3371.91069920236	3232.28080951641	2939.05268467162	2886.92168621894	2986.99889754829	2361.0572482482	2603.85180489414	2470.20309354282	2696.31728555943	2515.86271110513	2530.96022471717
t_0101	3096.23310498415	3371.91069920236	3232.28080951641	2939.05268467162	2886.92168621894	2986.99889754829	2361.0572482482	2603.85180489414	2470.20309354282	2696.31728555943	2515.86271110513	2530.96022471717
t_0104	3096.23310498415	3371.91069920236	3232.28080951641	2939.05268467162	2886.92168621894	2986.99889754829	2361.0572482482	2603.85180489414	2470.20309354282	2696.31728555943	2515.86271110513	2530.96022471717
t_0106	3096.23310498415	3371.91069920236	3232.28080951641	2939.05268467162	2886.92168621894	2986.99889754829	2361.0572482482	2603.85180489414	2470.20309354282	2696.31728555943	2515.86271110513	2530.96022471717
t_0107	3096.23310498415	3371.91069920236	3232.28080951641	2939.05268467162	2886.92168621894	2986.99889754829	2361.0572482482	2603.85180489414	2470.20309354282	2696.31728555943	2515.86271110513	2530.96022471717
t_0109	2336.09156154105	2426.90972314982	2524.1007578654	2852.03788906135	2864.9603179282	2831.45040366657	1410.5017327197	1545.6197252128	1370.85624264499	1688.01703420925	1378.35041727872	1548.84461588926
t_0110	2336.09156154105	2426.90972314982	2524.1007578654	2852.03788906135	2864.9603179282	2831.45040366657	1410.5017327197	1545.6197252128	1370.85624264499	1688.01703420925	1378.35041727872	1548.84461588926
t_0112	2336.09156154105	2426.90972314982	2524.1007578654	2852.03788906135	2864.9603179282	2831.45040366657	1410.5017327197	1545.6197252128	1370.85624264499	1688.01703420925	1378.35041727872	1548.84461588926
t_0113	2336.09156154105	2426.90972314982	2524.1007578654	2852.03788906135	2864.9603179282	2831.45040366657	1410.5017327197	1545.6197252128	1370.85624264499	1688.01703420925	1378.35041727872	1548.84461588926
t_0116	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
t_0118	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
t_0133	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
t_0134	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
t_0136	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
t_0146	583.54300304723	586.701636907762	600.792092999009	746.279835292794	751.677741951197	805.811370560209	611.34518034998	615.911100003805	669.900623428459	759.178144520318	779.240705219666	824.333101180148
t_0148	583.54300304723	586.701636907762	600.792092999009	746.279835292794	751.677741951197	805.811370560209	611.34518034998	615.911100003805	669.900623428459	759.178144520318	779.240705219666	824.333101180148
t_0163	3132.7045426746	3356.75604437449	3318.38466825539	2101.66323985748	1751.91824319303	2025.63903310636	2155.99789308378	1943.70860692258	2105.52871443144	1560.23457424048	1699.79964816755	1570.3116237325
t_0164	3132.7045426746	3356.75604437449	3318.38466825539	2101.66323985748	1751.91824319303	2025.63903310636	2155.99789308378	1943.70860692258	2105.52871443144	1560.23457424048	1699.79964816755	1570.3116237325
t_0166	3132.7045426746	3356.75604437449	3318.38466825539	2101.66323985748	1751.91824319303	2025.63903310636	2155.99789308378	1943.70860692258	2105.52871443144	1560.23457424048	1699.79964816755	1570.3116237325
t_0167	3132.7045426746	3356.75604437449	3318.38466825539	2101.66323985748	1751.91824319303	2025.63903310636	2155.99789308378	1943.70860692258	2105.52871443144	1560.23457424048	1699.79964816755	1570.3116237325
t_0170	2161.41257049731	2056.70315521171	2036.50137804012	3090.56079938127	3362.08583650947	2812.73780289884	2783.63283529262	2976.90365001839	2854.397755721	3866.76166678595	3807.63082780388	3765.31317570307
t_0173	2161.41257049731	2056.70315521171	2036.50137804012	3090.56079938127	3362.08583650947	2812.73780289884	2783.63283529262	2976.90365001839	2854.397755721	3866.76166678595	3807.63082780388	3765.31317570307
t_0176	1097.02245474175	1056.49593657191	1081.61925921561	1390.1893228088	1596.19217713143	1488.82129858221	1450.74702672393	1543.95058944043	1443.61366134848	1518.35628904064	1496.77908129039	1546.69791510494
t_0179	1097.02245474175	1056.49593657191	1081.61925921561	1390.1893228088	1596.19217713143	1488.82129858221	1450.74702672393	1543.95058944043	1443.61366134848	1518.35628904064	1496.77908129039	1546.69791510494
t_0183	2400.39646483737	2331.65189280317	2248.37491808325	4730.53377076543	4739.66257474672	4526.11031069377	3610.57780495098	4210.39498579837	3567.77537325276	4805.26477613638	4684.40102103316	4769.96914276638
t_0186	2400.39646483737	2331.65189280317	2248.37491808325	4730.53377076543	4739.66257474672	4526.11031069377	3610.57780495098	4210.39498579837	3567.77537325276	4805.26477613638	4684.40102103316	4769.96914276638
t_0192	2400.39646483737	2331.65189280317	2248.37491808325	4730.53377076543	4739.66257474672	4526.11031069377	3610.57780495098	4210.39498579837	3567.77537325276	4805.26477613638	4684.40102103316	4769.96914276638
t_0195	2400.39646483737	2331.65189280317	2248.37491808325	4730.53377076543	4739.66257474672	4526.11031069377	3610.57780495098	4210.39498579837	3567.77537325276	4805.26477613638	4684.40102103316	4769.96914276638
t_0204	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
t_0213	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
t_0217	6438.16852704082	6205.83115201513	5771.86091277308	5967.16757190905	5714.94697565817	5745.93797323992	5746.45305103264	6220.86902361567	6092.99017362017	6600.66202880678	7166.4269709921	7268.7288557187
t_0218	6438.16852704082	6205.83115201513	5771.86091277308	5967.16757190905	5714.94697565817	5745.93797323992	5746.45305103264	6220.86902361567	6092.99017362017	6600.66202880678	7166.4269709921	7268.7288557187
t_0219	2336.09156154105	2426.90972314982	2524.1007578654	2852.03788906135	2864.9603179282	2831.45040366657	1410.5017327197	1545.6197252128	1370.85624264499	1688.01703420925	1378.35041727872	1548.84461588926
t_0220	2336.09156154105	2426.90972314982	2524.1007578654	2852.03788906135	2864.9603179282	2831.45040366657	1410.5017327197	1545.6197252128	1370.85624264499	1688.01703420925	1378.35041727872	1548.84461588926
t_0222	2336.09156154105	2426.90972314982	2524.1007578654	2852.03788906135	2864.9603179282	2831.45040366657	1410.5017327197	1545.6197252128	1370.85624264499	1688.01703420925	1378.35041727872	1548.84461588926
t_0223	2336.09156154105	2426.90972314982	2524.1007578654	2852.03788906135	2864.9603179282	2831.45040366657	1410.5017327197	1545.6197252128	1370.85624264499	1688.01703420925	1378.35041727872	1548.84461588926
t_0225	17252.9095769359	18030.79181913764	16842.4952447983	13349.09335009331	13943.47237659271	12750.29834810939	18472.58994794186	19819.31816109802	18624.124616905072	16815.742211015862	17887.70426004883	18202.94930066948
t_0226	17252.9095769359	18030.79181913764	16842.4952447983	13349.09335009331	13943.47237659271	12750.29834810939	18472.58994794186	19819.31816109802	18624.124616905072	16815.742211015862	17887.70426004883	18202.94930066948
t_0227	17252.9095769359	18030.79181913764	16842.4952447983	13349.09335009331	13943.47237659271	12750.29834810939	18472.58994794186	19819.31816109802	18624.124616905072	16815.742211015862	17887.70426004883	18202.94930066948
t_0228	17252.9095769359	18030.79181913764	16842.4952447983	13349.09335009331	13943.47237659271	12750.29834810939	18472.58994794186	19819.31816109802	18624.124616905072	16815.742211015862	17887.70426004883	18202.94930066948
t_0230	17252.9095769359	18030.79181913764	16842.4952447983	13349.09335009331	13943.47237659271	12750.29834810939	18472.58994794186	19819.31816109802	18624.124616905072	16815.742211015862	17887.70426004883	18202.94930066948
t_0231	17252.9095769359	18030.79181913764	16842.4952447983	13349.09335009331	13943.47237659271	12750.29834810939	18472.58994794186	19819.31816109802	18624.124616905072	16815.742211015862	17887.70426004883	18202.94930066948
t_0232	17252.9095769359	18030.79181913764	16842.4952447983	13349.09335009331	13943.47237659271	12750.29834810939	18472.58994794186	19819.31816109802	18624.124616905072	16815.742211015862	17887.70426004883	18202.94930066948
t_0233	17252.9095769359	18030.79181913764	16842.4952447983	13349.09335009331	13943.47237659271	12750.29834810939	18472.58994794186	19819.31816109802	18624.124616905072	16815.742211015862	17887.70426004883	18202.94930066948
t_0235	17252.9095769359	18030.79181913764	16842.4952447983	13349.09335009331	13943.47237659271	12750.29834810939	18472.58994794186	19819.31816109802	18624.124616905072	16815.742211015862	17887.70426004883	18202.94930066948
t_0236	17252.9095769359	18030.79181913764	16842.4952447983	13349.09335009331	13943.47237659271	12750.29834810939	18472.58994794186	19819.31816109802	18624.124616905072	16815.742211015862	17887.70426004883	18202.94930066948
t_0237	17252.9095769359	18030.79181913764	16842.4952447983	13349.09335009331	13943.47237659271	12750.29834810939	18472.58994794186	19819.31816109802	18624.124616905072	16815.742211015862	17887.70426004883	18202.94930066948
t_0238	17252.9095769359	18030.79181913764	16842.4952447983	13349.09335009331	13943.47237659271	12750.29834810939	18472.58994794186	19819.31816109802	18624.124616905072	16815.742211015862	17887.70426004883	18202.94930066948
t_0240	6438.16852704082	6205.83115201513	5771.86091277308	5967.16757190905	5714.94697565817	5745.93797323992	5746.45305103264	6220.86902361567	6092.99017362017	6600.66202880678	7166.4269709921	7268.7288557187
t_0241	6438.16852704082	6205.83115201513	5771.86091277308	5967.16757190905	5714.94697565817	5745.93797323992	5746.45305103264	6220.86902361567	6092.99017362017	6600.66202880678	7166.4269709921	7268.7288557187
t_0243	1023.11980468478	1020.77425019192	960.686873346241	1631.78334356202	1901.65484517534	1698.16851967115	1113.45313411705	1022.34566057542	1153.47127212847	1013.66926227324	1191.25303211742	1257.96665961345
t_0246	1023.11980468478	1020.77425019192	960.686873346241	1631.78334356202	1901.65484517534	1698.16851967115	1113.45313411705	1022.34566057542	1153.47127212847	1013.66926227324	1191.25303211742	1257.96665961345
t_0249	1023.11980468478	1020.77425019192	960.686873346241	1631.78334356202	1901.65484517534	1698.16851967115	1113.45313411705	1022.34566057542	1153.47127212847	1013.66926227324	1191.25303211742	1257.96665961345
t_0252	1023.11980468478	1020.77425019192	960.686873346241	1631.78334356202	1901.65484517534	1698.16851967115	1113.45313411705	1022.34566057542	1153.47127212847	1013.66926227324	1191.25303211742	1257.96665961345
t_0254	1885.95723846679	1897.57927951902	1718.20733843195	1705.48999396131	1758.90595128554	1854.88655110086	1596.39666216781	1517.24441708254	1471.11951476078	2139.01395174607	1939.64257276262	2064.05280412685
t_0255	1885.95723846679	1897.57927951902	1718.20733843195	1705.48999396131	1758.90595128554	1854.88655110086	1596.39666216781	1517.24441708254	1471.11951476078	2139.01395174607	1939.64257276262	2064.05280412685
t_0257	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
t_0260	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
t_0263	25665.33461264137	26251.109587915373	24719.54713078532	17214.59768214489	16977.13593275428	17430.78761513691	14432.729006945749	13512.488645205429	13343.88804733854	11142.84526971336	11163.14558167176	11963.56347103376
t_0266	25665.33461264137	26251.109587915373	24719.54713078532	17214.59768214489	16977.13593275428	17430.78761513691	14432.729006945749	13512.488645205429	13343.88804733854	11142.84526971336	11163.14558167176	11963.56347103376
t_0268	2521.3280740215	2594.6934016013	2694.37355716947	4299.55460662515	4574.95231256618	4058.29529150061	4584.13063133903	4979.03200897385	4518.05824436783	5825.37685151729	5805.99013314372	5929.18756630096
t_0269	2521.3280740215	2594.6934016013	2694.37355716947	4299.55460662515	4574.95231256618	4058.29529150061	4584.13063133903	4979.03200897385	4518.05824436783	5825.37685151729	5805.99013314372	5929.18756630096
t_0271	2521.3280740215	2594.6934016013	2694.37355716947	4299.55460662515	4574.95231256618	4058.29529150061	4584.13063133903	4979.03200897385	4518.05824436783	5825.37685151729	5805.99013314372	5929.18756630096
t_0272	2521.3280740215	2594.6934016013	2694.37355716947	4299.55460662515	4574.95231256618	4058.29529150061	4584.13063133903	4979.03200897385	4518.05824436783	5825.37685151729	5805.99013314372	5929.18756630096
t_0274	831.164869471877	842.165818291954	1040.01851847654	915.190909124496	939.347616435692	838.558421903729	1084.7064955426	1343.65429675627	1220.01769167435	1164.00156811885	1145.47388468434	1187.12553373079
t_0275	831.164869471877	842.165818291954	1040.01851847654	915.190909124496	939.347616435692	838.558421903729	1084.7064955426	1343.65429675627	1220.01769167435	1164.00156811885	1145.47388468434	1187.12553373079
t_0276	869.555856514458	801.03175518772	861.038587389883	686.905033582256	660.837536748595	698.213916145783	574.932771489009	444.824683336082	517.287501269923	483.210983075167	407.036332611549	492.667830002198
t_0277	869.555856514458	801.03175518772	861.038587389883	686.905033582256	660.837536748595	698.213916145783	574.932771489009	444.824683336082	517.287501269923	483.210983075167	407.036332611549	492.667830002198
t_0279	869.555856514458	801.03175518772	861.038587389883	686.905033582256	660.837536748595	698.213916145783	574.932771489009	444.824683336082	517.287501269923	483.210983075167	407.036332611549	492.667830002198
t_0283	869.555856514458	801.03175518772	861.038587389883	686.905033582256	660.837536748595	698.213916145783	574.932771489009	444.824683336082	517.287501269923	483.210983075167	407.036332611549	492.667830002198
t_0285	869.555856514458	801.03175518772	861.038587389883	686.905033582256	660.837536748595	698.213916145783	574.932771489009	444.824683336082	517.287501269923	483.210983075167	407.036332611549	492.667830002198
t_0288	869.555856514458	801.03175518772	861.038587389883	686.905033582256	660.837536748595	698.213916145783	574.932771489009	444.824683336082	517.287501269923	483.210983075167	407.036332611549	492.667830002198
t_0289	869.555856514458	801.03175518772	861.038587389883	686.905033582256	660.837536748595	698.213916145783	574.932771489009	444.824683336082	517.287501269923	483.210983075167	407.036332611549	492.667830002198
t_0291	869.555856514458	801.03175518772	861.038587389883	686.905033582256	660.837536748595	698.213916145783	574.932771489009	444.824683336082	517.287501269923	483.210983075167	407.036332611549	492.667830002198
t_0295	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
t_0298	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
t_0300	2791.02475799563	2802.52866781217	2689.53626173469	4299.55460662515	4074.83206194526	3838.42223247983	3816.5953814012	3768.07400612084	3523.41109355551	3921.52557820113	4083.30091125963	4348.14243864685
t_0301	2791.02475799563	2802.52866781217	2689.53626173469	4299.55460662515	4074.83206194526	3838.42223247983	3816.5953814012	3768.07400612084	3523.41109355551	3921.52557820113	4083.30091125963	4348.14243864685
t_0303	2791.02475799563	2802.52866781217	2689.53626173469	4299.55460662515	4074.83206194526	3838.42223247983	3816.5953814012	3768.07400612084	3523.41109355551	3921.52557820113	4083.30091125963	4348.14243864685
t_0304	2791.02475799563	2802.52866781217	2689.53626173469	4299.55460662515	4074.83206194526	3838.42223247983	3816.5953814012	3768.07400612084	3523.41109355551	3921.52557820113	4083.30091125963	4348.14243864685
t_0307	1097.02245474175	1056.49593657191	1081.61925921561	1390.1893228088	1596.19217713143	1488.82129858221	1450.74702672393	1543.95058944043	1443.61366134848	1518.35628904064	1496.77908129039	1546.69791510494
t_0310	1097.02245474175	1056.49593657191	1081.61925921561	1390.1893228088	1596.19217713143	1488.82129858221	1450.74702672393	1543.95058944043	1443.61366134848	1518.35628904064	1496.77908129039	1546.69791510494
t_0312	1073.02808784014	1052.16603519252	1178.3651679111	919.285723035568	869.470535510614	1009.31090390923	1204.48415626947	1163.38763334052	1241.31254592903	1205.87985331869	1176.32504925881	1190.34558490727
t_0313	1073.02808784014	1052.16603519252	1178.3651679111	919.285723035568	869.470535510614	1009.31090390923	1204.48415626947	1163.38763334052	1241.31254592903	1205.87985331869	1176.32504925881	1190.34558490727
t_0315	1073.02808784014	1052.16603519252	1178.3651679111	919.285723035568	869.470535510614	1009.31090390923	1204.48415626947	1163.38763334052	1241.31254592903	1205.87985331869	1176.32504925881	1190.34558490727
t_0330	1885.95723846679	1897.57927951902	1718.20733843195	1705.48999396131	1758.90595128554	1854.88655110086	1596.39666216781	1517.24441708254	1471.11951476078	2139.01395174607	1939.64257276262	2064.05280412685
t_0331	1885.95723846679	1897.57927951902	1718.20733843195	1705.48999396131	1758.90595128554	1854.88655110086	1596.39666216781	1517.24441708254	1471.11951476078	2139.01395174607	1939.64257276262	2064.05280412685
t_0333	1885.95723846679	1897.57927951902	1718.20733843195	1705.48999396131	1758.90595128554	1854.88655110086	1596.39666216781	1517.24441708254	1471.11951476078	2139.01395174607	1939.64257276262	2064.05280412685
t_0334	1885.95723846679	1897.57927951902	1718.20733843195	1705.48999396131	1758.90595128554	1854.88655110086	1596.39666216781	1517.24441708254	1471.11951476078	2139.01395174607	1939.64257276262	2064.05280412685
t_0337	6070.57482610811	6327.06839063814	6112.40651138122	6314.20305087236	6508.55096616441	6792.6740786846	4337.86776088457	4495.81720287331	4007.86902784947	5163.91470579662	5039.68701306818	5361.38520884745
t_0340	6070.57482610811	6327.06839063814	6112.40651138122	6314.20305087236	6508.55096616441	6792.6740786846	4337.86776088457	4495.81720287331	4007.86902784947	5163.91470579662	5039.68701306818	5361.38520884745
t_0343	6083.05189689695	6516.50157598658	5818.29894894692	4845.18856027544	4893.39215278189	5254.73220308711	6171.90330193451	6199.17025857489	5883.59077344916	7277.15740511201	7699.853558473249	7338.496631209209
t_0346	6083.05189689695	6516.50157598658	5818.29894894692	4845.18856027544	4893.39215278189	5254.73220308711	6171.90330193451	6199.17025857489	5883.59077344916	7277.15740511201	7699.853558473249	7338.496631209209
t_0348	1073.02808784014	1052.16603519252	1178.3651679111	919.285723035568	869.470535510614	1009.31090390923	1204.48415626947	1163.38763334052	1241.31254592903	1205.87985331869	1176.32504925881	1190.34558490727
t_0349	1073.02808784014	1052.16603519252	1178.3651679111	919.285723035568	869.470535510614	1009.31090390923	1204.48415626947	1163.38763334052	1241.31254592903	1205.87985331869	1176.32504925881	1190.34558490727
t_0351	1073.02808784014	1052.16603519252	1178.3651679111	919.285723035568	869.470535510614	1009.31090390923	1204.48415626947	1163.38763334052	1241.31254592903	1205.87985331869	1176.32504925881	1190.34558490727
t_0366	3429.27491757854	3447.68397334174	3475.11304034209	2813.13715690617	2688.27112758907	3146.05600407396	2970.48598602655	2783.2839004237	3413.38767990634	2216.3277090381	2444.20839338378	2182.12134726464
t_0367	3429.27491757854	3447.68397334174	3475.11304034209	2813.13715690617	2688.27112758907	3146.05600407396	2970.48598602655	2783.2839004237	3413.38767990634	2216.3277090381	2444.20839338378	2182.12134726464
t_0369	3429.27491757854	3447.68397334174	3475.11304034209	2813.13715690617	2688.27112758907	3146.05600407396	2970.48598602655	2783.2839004237	3413.38767990634	2216.3277090381	2444.20839338378	2182.12134726464
t_0370	3429.27491757854	3447.68397334174	3475.11304034209	2813.13715690617	2688.27112758907	3146.05600407396	2970.48598602655	2783.2839004237	3413.38767990634	2216.3277090381	2444.20839338378	2182.12134726464
t_0373	4577.16543015171	4826.75756267844	4734.7447715574	3848.10137292951	4005.9532250334	3927.30708612653	8407.43356174094	8763.79737281837	8187.87146092427	7852.71537606377	7619.24245103673	7426.51136336646
t_0376	4577.16543015171	4826.75756267844	4734.7447715574	3848.10137292951	4005.9532250334	3927.30708612653	8407.43356174094	8763.79737281837	8187.87146092427	7852.71537606377	7619.24245103673	7426.51136336646
t_0379	6070.57482610811	6327.06839063814	6112.40651138122	6314.20305087236	6508.55096616441	6792.6740786846	4337.86776088457	4495.81720287331	4007.86902784947	5163.91470579662	5039.68701306818	5361.38520884745
t_0382	6070.57482610811	6327.06839063814	6112.40651138122	6314.20305087236	6508.55096616441	6792.6740786846	4337.86776088457	4495.81720287331	4007.86902784947	5163.91470579662	5039.68701306818	5361.38520884745
t_0385	6151.19589889753	6283.76937684421	6589.36384125	3956.613941572902	4050.874205628096	4154.197370435208	4729.78026678292	4474.11843783252	4489.665105361601	3994.544126754718	4172.868808411315	3939.195939233262
t_0387	6151.19589889753	6283.76937684421	6589.36384125	3956.613941572902	4050.874205628096	4154.197370435208	4729.78026678292	4474.11843783252	4489.665105361601	3994.544126754718	4172.868808411315	3939.195939233262
t_0388	6151.19589889753	6283.76937684421	6589.36384125	3956.613941572902	4050.874205628096	4154.197370435208	4729.78026678292	4474.11843783252	4489.665105361601	3994.544126754718	4172.868808411315	3939.195939233262
t_0391	1446.38043682924	1567.42429934029	1541.1623255192	1911.25439299266	2207.11751321925	2082.94637295752	1535.07049987565	1585.67898374963	1459.58480203949	1457.14956451778	1637.10212016137	1485.51694275172
t_0393	1446.38043682924	1567.42429934029	1541.1623255192	1911.25439299266	2207.11751321925	2082.94637295752	1535.07049987565	1585.67898374963	1459.58480203949	1457.14956451778	1637.10212016137	1485.51694275172
